question,subject,choices,answer,qa
"Sie bemerken, dass die submandibulären Lymphknoten Ihres Patienten vergrößert sind.",anatomy,"['Er hat einen harten Gaumen.', 'Harter Gaumen und Oberlippe.', 'Harter Gaumen, Oberlippe und oberer zentraler Schneidezahn.', 'Harter Gaumen, Oberlippe, oberer zentraler Schneidezahn und unterer erster Molar.']",3,"Frage: Sie bemerken, dass die submandibulären Lymphknoten Ihres Patienten vergrößert sind.

Antwortoptionen: ['Er hat einen harten Gaumen.', 'Harter Gaumen und Oberlippe.', 'Harter Gaumen, Oberlippe und oberer zentraler Schneidezahn.', 'Harter Gaumen, Oberlippe, oberer zentraler Schneidezahn und unterer erster Molar.']

Antwort: Harter Gaumen, Oberlippe, oberer zentraler Schneidezahn und unterer erster Molar."
"Ein Patient erleidet bei einem Verkehrsunfall Schäden an der Hirnröhre, die zu einer Schädigung des dritten Schädelnervs führen.",anatomy,"['Verengung der Pupillen und medialer Strabismus', 'Pupillendilatation und medialer Strabismus', 'Verengung der Pupillen und lateraler Strabismus', 'Pupillendilatation und lateraler Strabismus']",3,"Frage: Ein Patient erleidet bei einem Verkehrsunfall Schäden an der Hirnröhre, die zu einer Schädigung des dritten Schädelnervs führen.

Antwortoptionen: ['Verengung der Pupillen und medialer Strabismus', 'Pupillendilatation und medialer Strabismus', 'Verengung der Pupillen und lateraler Strabismus', 'Pupillendilatation und lateraler Strabismus']

Antwort: Pupillendilatation und lateraler Strabismus"
Welche der folgenden Aussagen trifft auf das Kiefergelenk zu?,anatomy,"['Es hat eine Gelenkscheibe aus Hyalinknorpel .', 'Seine Gelenkoberflächen sind mit Hyalin-Knorpel bedeckt .', 'Propriozeptive Informationen werden von der Chorda tympani und den tiefen Schläfennerven übertragen', 'Die propriozeptiven Informationen werden von den masseterischen und auriculotemporalen Nerven übertragen.']",3,"Frage: Welche der folgenden Aussagen trifft auf das Kiefergelenk zu?

Antwortoptionen: ['Es hat eine Gelenkscheibe aus Hyalinknorpel .', 'Seine Gelenkoberflächen sind mit Hyalin-Knorpel bedeckt .', 'Propriozeptive Informationen werden von der Chorda tympani und den tiefen Schläfennerven übertragen', 'Die propriozeptiven Informationen werden von den masseterischen und auriculotemporalen Nerven übertragen.']

Antwort: Die propriozeptiven Informationen werden von den masseterischen und auriculotemporalen Nerven übertragen."
"Eine laryngoskopische Untersuchung der Stimmfalten nach Verdacht auf eine wiederkehrende Schädigung des Kehlkopfnervs zeigt in der Regel, dass die Stimmfalte auf der verletzten Seite angespannt ist und sich in einer Zwischenposition zwischen Adduktion und Abduktion befindet Das liegt daran,",anatomy,"['Die Schilddrüsenmuskulatur ist noch funktionsfähig, aber die interarytenoiden Muskeln sind voll aktiv.', 'Schilddrüsenmuskel ist noch funktionsfähig, aber die Interarytenoiden sind schwach.', 'Schilddrüsenmuskel ist gelähmt, aber die Interarytenoiden sind voll aktiv.', 'Schilddrüsenmuskel ist gelähmt, aber die Interarytenoiden sind schwach.']",1,"Frage: Eine laryngoskopische Untersuchung der Stimmfalten nach Verdacht auf eine wiederkehrende Schädigung des Kehlkopfnervs zeigt in der Regel, dass die Stimmfalte auf der verletzten Seite angespannt ist und sich in einer Zwischenposition zwischen Adduktion und Abduktion befindet Das liegt daran,

Antwortoptionen: ['Die Schilddrüsenmuskulatur ist noch funktionsfähig, aber die interarytenoiden Muskeln sind voll aktiv.', 'Schilddrüsenmuskel ist noch funktionsfähig, aber die Interarytenoiden sind schwach.', 'Schilddrüsenmuskel ist gelähmt, aber die Interarytenoiden sind voll aktiv.', 'Schilddrüsenmuskel ist gelähmt, aber die Interarytenoiden sind schwach.']

Antwort: Schilddrüsenmuskel ist noch funktionsfähig, aber die Interarytenoiden sind schwach."
Welche der folgenden Aussagen über das Wachstum des Unterkiefers ist richtig?,anatomy,"['Die geistige Symphyse schließt sich nach etwa einem Jahr nach der Geburt.', 'Der Kondylar-Knorpel hört mit der Pubertät auf zu wachsen', 'Das Ossifizierungszentrum erscheint etwa 8 Wochen I.U.L medial zum Meckel-Knorpel', 'Die Funktionsmatrix, die auf den Winkel des Unterkiefes wirkt, ist der laterale Pterygoidmuskel.']",0,"Frage: Welche der folgenden Aussagen über das Wachstum des Unterkiefers ist richtig?

Antwortoptionen: ['Die geistige Symphyse schließt sich nach etwa einem Jahr nach der Geburt.', 'Der Kondylar-Knorpel hört mit der Pubertät auf zu wachsen', 'Das Ossifizierungszentrum erscheint etwa 8 Wochen I.U.L medial zum Meckel-Knorpel', 'Die Funktionsmatrix, die auf den Winkel des Unterkiefes wirkt, ist der laterale Pterygoidmuskel.']

Antwort: Die geistige Symphyse schließt sich nach etwa einem Jahr nach der Geburt."
Welche der folgenden Aussagen gilt für den Pupillenlichtreflex?,anatomy,"['Sein efferentes Glied wird im Sehnerv getragen .', 'Es wird durch die unteren Kolliculi im Mittelhirn vermittelt .', 'Es ist ein einvernehmlicher Reflex.', 'Sein afferentes Glied wird im okulomotorischen Nerv getragen .']",2,"Frage: Welche der folgenden Aussagen gilt für den Pupillenlichtreflex?

Antwortoptionen: ['Sein efferentes Glied wird im Sehnerv getragen .', 'Es wird durch die unteren Kolliculi im Mittelhirn vermittelt .', 'Es ist ein einvernehmlicher Reflex.', 'Sein afferentes Glied wird im okulomotorischen Nerv getragen .']

Antwort: Es ist ein einvernehmlicher Reflex."
Welche Muskeln sind während des stillen Einatmens normalerweise aktiv?,anatomy,"['Äußere und innere intercostale Muskeln', 'Außeninterkostale Muskeln und Zwerchfell', 'Interne intercostale Muskeln und Zwerchfell', 'Äußere und innere intercostale Muskeln und Zwerchfell']",1,"Frage: Welche Muskeln sind während des stillen Einatmens normalerweise aktiv?

Antwortoptionen: ['Äußere und innere intercostale Muskeln', 'Außeninterkostale Muskeln und Zwerchfell', 'Interne intercostale Muskeln und Zwerchfell', 'Äußere und innere intercostale Muskeln und Zwerchfell']

Antwort: Außeninterkostale Muskeln und Zwerchfell"
Welche der folgenden Substanzen produzieren männliche Hormone?,anatomy,"['Schleimhaut Penis', 'Vorhaut', 'Prostata', 'Prüfungen']",3,"Frage: Welche der folgenden Substanzen produzieren männliche Hormone?

Antwortoptionen: ['Schleimhaut Penis', 'Vorhaut', 'Prostata', 'Prüfungen']

Antwort: Prüfungen"
Durch welche der folgenden Strukturen wird sauerstoffreiches Blut zum Herzen transportiert?,anatomy,"['Aorta', 'Halsschlagadern', 'Unterste Kava-Vene', 'Lungenvenen']",3,"Frage: Durch welche der folgenden Strukturen wird sauerstoffreiches Blut zum Herzen transportiert?

Antwortoptionen: ['Aorta', 'Halsschlagadern', 'Unterste Kava-Vene', 'Lungenvenen']

Antwort: Lungenvenen"
"Welche der folgenden Vorgänge ermöglicht es der Luft, in die Lunge zu gelangen?",anatomy,"['Aorta', 'Speiseröhre', 'Luftröhre', 'Bauchspeicheldrüse']",2,"Frage: Welche der folgenden Vorgänge ermöglicht es der Luft, in die Lunge zu gelangen?

Antwortoptionen: ['Aorta', 'Speiseröhre', 'Luftröhre', 'Bauchspeicheldrüse']

Antwort: Luftröhre"
Wo befindet sich der Sinusknoten?,anatomy,"['Zwischen dem linken Vorhof und dem linken Ventrikel', 'Zwischen dem rechten Vorhof und dem rechten Ventrikel', 'In der oberen Wand des rechten Vorhofes', 'In der oberen Wand des linken Ventrikels']",2,"Frage: Wo befindet sich der Sinusknoten?

Antwortoptionen: ['Zwischen dem linken Vorhof und dem linken Ventrikel', 'Zwischen dem rechten Vorhof und dem rechten Ventrikel', 'In der oberen Wand des rechten Vorhofes', 'In der oberen Wand des linken Ventrikels']

Antwort: In der oberen Wand des rechten Vorhofes"
In Bezug auf die Rippe liegt der entsprechende Interkostalnerv,anatomy,"['tief bis zu seinem oberen Rand.', 'Oberflächlich bis zu seinem oberen Rand.', 'tief bis zu seinem unteren Rand.', 'Oberflächlich bis zu seinem unteren Rand.']",2,"Frage: In Bezug auf die Rippe liegt der entsprechende Interkostalnerv

Antwortoptionen: ['tief bis zu seinem oberen Rand.', 'Oberflächlich bis zu seinem oberen Rand.', 'tief bis zu seinem unteren Rand.', 'Oberflächlich bis zu seinem unteren Rand.']

Antwort: tief bis zu seinem unteren Rand."
Die regionale Lymphdrainage der linken Seite der Zungenspitze,anatomy,"['Linkser submentaler Lymphknoten.', 'Linke und rechte submentale Lymphknoten.', 'Linkser submandibulärer Lymphknoten.', 'Linke und rechte submandibulare Lymphknoten.']",1,"Frage: Die regionale Lymphdrainage der linken Seite der Zungenspitze

Antwortoptionen: ['Linkser submentaler Lymphknoten.', 'Linke und rechte submentale Lymphknoten.', 'Linkser submandibulärer Lymphknoten.', 'Linke und rechte submandibulare Lymphknoten.']

Antwort: Linke und rechte submentale Lymphknoten."
"Gastrulation ist der Prozess, bei dem",anatomy,"['Mesodermbildung und tritt nach der Neurulation auf.', 'Ektomesenchymbildung und tritt vor der Neurulation auf.', 'Mesodermbildung und tritt vor der Neurulation auf.', 'Ektomesenchymbildung und tritt nach der Neurulation auf.']",1,"Frage: Gastrulation ist der Prozess, bei dem

Antwortoptionen: ['Mesodermbildung und tritt nach der Neurulation auf.', 'Ektomesenchymbildung und tritt vor der Neurulation auf.', 'Mesodermbildung und tritt vor der Neurulation auf.', 'Ektomesenchymbildung und tritt nach der Neurulation auf.']

Antwort: Ektomesenchymbildung und tritt vor der Neurulation auf."
Die spheno-occipitale Synchondrose,anatomy,"['ist ein sekundäres Wachstum Knorpel.', 'beeinflusst die Position des Viscerocraniums.', 'Aktivität im Alter von 7 Jahren aufhört.', 'kann bei Patienten mit Akromegalie reaktiviert werden.']",1,"Frage: Die spheno-occipitale Synchondrose

Antwortoptionen: ['ist ein sekundäres Wachstum Knorpel.', 'beeinflusst die Position des Viscerocraniums.', 'Aktivität im Alter von 7 Jahren aufhört.', 'kann bei Patienten mit Akromegalie reaktiviert werden.']

Antwort: beeinflusst die Position des Viscerocraniums."
Welcher der folgenden Stoffe kommt in größerer Menge in der ausgetretenen Luft vor?,anatomy,"['Kohlendioxid', 'Kohlenmonoxid', 'Kohlenwasserstoff', 'Sauerstoff']",2,"Frage: Welcher der folgenden Stoffe kommt in größerer Menge in der ausgetretenen Luft vor?

Antwortoptionen: ['Kohlendioxid', 'Kohlenmonoxid', 'Kohlenwasserstoff', 'Sauerstoff']

Antwort: Kohlenwasserstoff"
Welche der folgenden Erkrankungen ist durch das Vorhandensein von Nierensteinen (Nierensteine) gekennzeichnet?,anatomy,"['Glomerulonephritis', 'Interstitielle Nephritis', 'Nephrolithiasis', 'Polyzystische Nieren']",2,"Frage: Welche der folgenden Erkrankungen ist durch das Vorhandensein von Nierensteinen (Nierensteine) gekennzeichnet?

Antwortoptionen: ['Glomerulonephritis', 'Interstitielle Nephritis', 'Nephrolithiasis', 'Polyzystische Nieren']

Antwort: Nephrolithiasis"
Ein Puls kann auf dem Gesicht des Patienten gefühlt werden.,anatomy,"['Die Gesichtsarterie durchquert den Unterkiefer.', 'Die Gesichtsarterie durchquert den Oberkiefer.', 'Oberflächliche Schläfenarterie durchquert den Kiefer.', 'Oberflächliche Schläfenarterie kreuzt den Orbitalrand.']",0,"Frage: Ein Puls kann auf dem Gesicht des Patienten gefühlt werden.

Antwortoptionen: ['Die Gesichtsarterie durchquert den Unterkiefer.', 'Die Gesichtsarterie durchquert den Oberkiefer.', 'Oberflächliche Schläfenarterie durchquert den Kiefer.', 'Oberflächliche Schläfenarterie kreuzt den Orbitalrand.']

Antwort: Die Gesichtsarterie durchquert den Unterkiefer."
"Ein Patient erleidet eine schwere, stumpfe Verletzung im linken Oberbauch und muss operiert werden. Welches der folgenden Organe ist am ehesten betroffen?",anatomy,"['Anhang', 'Gallenblase', 'Milz', 'Harnblase']",2,"Frage: Ein Patient erleidet eine schwere, stumpfe Verletzung im linken Oberbauch und muss operiert werden. Welches der folgenden Organe ist am ehesten betroffen?

Antwortoptionen: ['Anhang', 'Gallenblase', 'Milz', 'Harnblase']

Antwort: Milz"
Welche Aussage bezüglich des atrioventrikulären Bündels ist richtig?,anatomy,"['Es besteht aus autonomen Nervenprozessen und ist die einzige elektrische Verbindung zwischen den Vorhöfen und den Ventrikeln.', 'Sie besteht aus Purkinje-Fasern und ist die einzige elektrische Verbindung zwischen den Vorhöfen und den Ventrikeln.', 'Es besteht aus autonomen Nervenprozessen und bildet eine von mehreren elektrischen Verbindungen zwischen den Vorhöfen und Ventrikeln.', 'Es besteht aus Purkinje-Fasern und bildet eine von mehreren elektrischen Verbindungen zwischen den Vorhöfen und Ventrikeln.']",1,"Frage: Welche Aussage bezüglich des atrioventrikulären Bündels ist richtig?

Antwortoptionen: ['Es besteht aus autonomen Nervenprozessen und ist die einzige elektrische Verbindung zwischen den Vorhöfen und den Ventrikeln.', 'Sie besteht aus Purkinje-Fasern und ist die einzige elektrische Verbindung zwischen den Vorhöfen und den Ventrikeln.', 'Es besteht aus autonomen Nervenprozessen und bildet eine von mehreren elektrischen Verbindungen zwischen den Vorhöfen und Ventrikeln.', 'Es besteht aus Purkinje-Fasern und bildet eine von mehreren elektrischen Verbindungen zwischen den Vorhöfen und Ventrikeln.']

Antwort: Sie besteht aus Purkinje-Fasern und ist die einzige elektrische Verbindung zwischen den Vorhöfen und den Ventrikeln."
"Welcher der folgenden Begriffe beschreibt die Bewegung, den Unterarm zum Körper zu beugen?",anatomy,"['Entführung', 'Verstärkung', 'Beugung', 'Pronation']",2,"Frage: Welcher der folgenden Begriffe beschreibt die Bewegung, den Unterarm zum Körper zu beugen?

Antwortoptionen: ['Entführung', 'Verstärkung', 'Beugung', 'Pronation']

Antwort: Beugung"
"Es wird verhindert, dass Nahrung während der pharyngalen Phase des Schluckens in den Kehlkopf gelangt, indem",anatomy,"['Verengung des Kehlkopfeingangs.', 'Aufwärtsbewegung der Epiglottis.', 'Abwärtsbewegung des Kehlkopfes.', 'Erhöhung der Atemfrequenz.']",0,"Frage: Es wird verhindert, dass Nahrung während der pharyngalen Phase des Schluckens in den Kehlkopf gelangt, indem

Antwortoptionen: ['Verengung des Kehlkopfeingangs.', 'Aufwärtsbewegung der Epiglottis.', 'Abwärtsbewegung des Kehlkopfes.', 'Erhöhung der Atemfrequenz.']

Antwort: Verengung des Kehlkopfeingangs."
An welcher der folgenden Stellen gelangt die Galle in den Verdauungstrakt?,anatomy,"['Gastroösophagealer Schließmuskel', 'Dutzendfüßler', 'Ileozecum', 'Gemüse und Gemüsefleisch']",1,"Frage: An welcher der folgenden Stellen gelangt die Galle in den Verdauungstrakt?

Antwortoptionen: ['Gastroösophagealer Schließmuskel', 'Dutzendfüßler', 'Ileozecum', 'Gemüse und Gemüsefleisch']

Antwort: Dutzendfüßler"
In welcher der folgenden Positionen liegt ein Patient mit dem Gesicht nach unten?,anatomy,"['Rücken', 'Aufrecht', 'Seitlich', 'Gefährdungsgefährdungsgefährdungsgefährdungsgefährdungsgefährdungsgefährdungen']",1,"Frage: In welcher der folgenden Positionen liegt ein Patient mit dem Gesicht nach unten?

Antwortoptionen: ['Rücken', 'Aufrecht', 'Seitlich', 'Gefährdungsgefährdungsgefährdungsgefährdungsgefährdungsgefährdungsgefährdungen']

Antwort: Aufrecht"
Eine vollständige bilaterale Gaumenspalte ist auf eine Fehlverschmelzung des,anatomy,"['Geschmacksprozesse.', 'palatine und frontonasale Prozesse.', 'Palatin, Frontonasal und Sekundärnasalprozesse.', 'Palatin, Frontonasal, Sekundärnasalprozesse und Mandibularprozesse.']",2,"Frage: Eine vollständige bilaterale Gaumenspalte ist auf eine Fehlverschmelzung des

Antwortoptionen: ['Geschmacksprozesse.', 'palatine und frontonasale Prozesse.', 'Palatin, Frontonasal und Sekundärnasalprozesse.', 'Palatin, Frontonasal, Sekundärnasalprozesse und Mandibularprozesse.']

Antwort: Palatin, Frontonasal und Sekundärnasalprozesse."
Das Gehörrohr,anatomy,"['verbindet das Innenohr und den Nasopharynx.', 'wird aus dem zweiten Kehlkopfbeutel abgeleitet.', 'wird durch die Wirkung des Levator veli palatini geöffnet.', 'wird durch die Wirkung des Tensors veli palatini geschlossen.']",2,"Frage: Das Gehörrohr

Antwortoptionen: ['verbindet das Innenohr und den Nasopharynx.', 'wird aus dem zweiten Kehlkopfbeutel abgeleitet.', 'wird durch die Wirkung des Levator veli palatini geöffnet.', 'wird durch die Wirkung des Tensors veli palatini geschlossen.']

Antwort: wird durch die Wirkung des Levator veli palatini geöffnet."
"Welches der folgenden Organe ist das Lymphoidorgan, das ein Reservoir für rote Blutkörperchen ist und Organismen aus dem Blut filtert?",anatomy,"['Anhang', 'Gallenblase', 'Bauchspeicheldrüse', 'Milz']",3,"Frage: Welches der folgenden Organe ist das Lymphoidorgan, das ein Reservoir für rote Blutkörperchen ist und Organismen aus dem Blut filtert?

Antwortoptionen: ['Anhang', 'Gallenblase', 'Bauchspeicheldrüse', 'Milz']

Antwort: Milz"
Welche der folgenden Hohlräume werden durch das Zwerchfell getrennt?,anatomy,"['Abdominal und Becken', 'Schädel und Wirbelsäule', 'Thorax und Bauch', 'Perikardiale und pleurale']",2,"Frage: Welche der folgenden Hohlräume werden durch das Zwerchfell getrennt?

Antwortoptionen: ['Abdominal und Becken', 'Schädel und Wirbelsäule', 'Thorax und Bauch', 'Perikardiale und pleurale']

Antwort: Thorax und Bauch"
Die Wände der Bronchiolen enthalten,anatomy,"['Knorpel, glatte Muskeln und respiratorisches Epithel.', 'Knorpel und glatte Muskeln.', 'Knorpel und respiratorisches Epithel.', 'Glatten Muskeln und Atemwege.']",3,"Frage: Die Wände der Bronchiolen enthalten

Antwortoptionen: ['Knorpel, glatte Muskeln und respiratorisches Epithel.', 'Knorpel und glatte Muskeln.', 'Knorpel und respiratorisches Epithel.', 'Glatten Muskeln und Atemwege.']

Antwort: Glatten Muskeln und Atemwege."
"Welches der folgenden Organe entfernt Bilirubin aus dem Blut, produziert Plasmaproteine und ist an der Produktion von Prothrombin und Fibrinogen beteiligt?",anatomy,"['Gallenblase', 'Nieren', 'Leber', 'Milz']",2,"Frage: Welches der folgenden Organe entfernt Bilirubin aus dem Blut, produziert Plasmaproteine und ist an der Produktion von Prothrombin und Fibrinogen beteiligt?

Antwortoptionen: ['Gallenblase', 'Nieren', 'Leber', 'Milz']

Antwort: Leber"
Welcher der folgenden Zustände ist durch Inkompetenz des Speiseröhrenschließmuskels gekennzeichnet?,anatomy,"['Morbus Crohn', 'Krampfadern der Speiseröhre', 'Gastroösophageale Refluxkrankheit', 'Pylorische Stenose']",2,"Frage: Welcher der folgenden Zustände ist durch Inkompetenz des Speiseröhrenschließmuskels gekennzeichnet?

Antwortoptionen: ['Morbus Crohn', 'Krampfadern der Speiseröhre', 'Gastroösophageale Refluxkrankheit', 'Pylorische Stenose']

Antwort: Gastroösophageale Refluxkrankheit"
Die Muskeln des weichen Gaumens werden durch Zweige des,anatomy,"['Trigeminus- und Glossopharynxnerven.', 'Gesichts- und Glossopharynxnerven.', 'Trigeminus- und Vagusnerven.', 'Gesichts- und Vagusnerven.']",2,"Frage: Die Muskeln des weichen Gaumens werden durch Zweige des

Antwortoptionen: ['Trigeminus- und Glossopharynxnerven.', 'Gesichts- und Glossopharynxnerven.', 'Trigeminus- und Vagusnerven.', 'Gesichts- und Vagusnerven.']

Antwort: Trigeminus- und Vagusnerven."
Welcher der folgenden Knochen befindet sich oberhalb der Kniescheibe und unterhalb des Ischiums?,anatomy,"['Calcaneus', 'Oberschenkelbein', 'Symphysis pubis', 'Schienbein']",1,"Frage: Welcher der folgenden Knochen befindet sich oberhalb der Kniescheibe und unterhalb des Ischiums?

Antwortoptionen: ['Calcaneus', 'Oberschenkelbein', 'Symphysis pubis', 'Schienbein']

Antwort: Oberschenkelbein"
Eine erfolgreiche Blockierung des unteren Alveolarnervs führt zu einer Anästhesie des,anatomy,"['Unterlippe.', 'die Unterlippe und die Kieferzähne.', 'die Unterlippe, die Mandibularzähne und die labialen Zahnfleisch der vorderen Mandibularzähne.', 'die Unterlippe, die Mandibularzähne und die Labyrinthzähne der vorderen Mandibularzähne und die Mundzähne der hinteren Mandibularzähne.']",2,"Frage: Eine erfolgreiche Blockierung des unteren Alveolarnervs führt zu einer Anästhesie des

Antwortoptionen: ['Unterlippe.', 'die Unterlippe und die Kieferzähne.', 'die Unterlippe, die Mandibularzähne und die labialen Zahnfleisch der vorderen Mandibularzähne.', 'die Unterlippe, die Mandibularzähne und die Labyrinthzähne der vorderen Mandibularzähne und die Mundzähne der hinteren Mandibularzähne.']

Antwort: die Unterlippe, die Mandibularzähne und die labialen Zahnfleisch der vorderen Mandibularzähne."
Die Schleimhaut des oberen Kehlkopfes wird durch die,anatomy,"['innerer Kehlkopfnerv, der das afferente Glied des Hustenreflexes ist.', 'der äußere Kehlkopfnerv, der das afferente Glied des Kehlkopfreflexes ist.', 'innerer Kehlkopfnerv, der das afferente Glied des Kotreflexes ist.', 'externe Kehlkopfnerv, der das afferente Glied des Hustenreflexes ist.']",0,"Frage: Die Schleimhaut des oberen Kehlkopfes wird durch die

Antwortoptionen: ['innerer Kehlkopfnerv, der das afferente Glied des Hustenreflexes ist.', 'der äußere Kehlkopfnerv, der das afferente Glied des Kehlkopfreflexes ist.', 'innerer Kehlkopfnerv, der das afferente Glied des Kotreflexes ist.', 'externe Kehlkopfnerv, der das afferente Glied des Hustenreflexes ist.']

Antwort: innerer Kehlkopfnerv, der das afferente Glied des Hustenreflexes ist."
