question,subject,choices,answer,qa
Was ist nach systemischen Theorien die primäre Determinante der Außenpolitik eines Staates?,us_foreign_policy,"['Der Charakter eines Staatsoberhauptes', 'Die Verteilung der Macht im internationalen System', 'Die Verteilung der Macht innerhalb des Regierungssystems eines Staates', 'Die politische Ideologie eines Staates']",1,"Frage: Was ist nach systemischen Theorien die primäre Determinante der Außenpolitik eines Staates?

Antwortoptionen: ['Der Charakter eines Staatsoberhauptes', 'Die Verteilung der Macht im internationalen System', 'Die Verteilung der Macht innerhalb des Regierungssystems eines Staates', 'Die politische Ideologie eines Staates']

Antwort: Die Verteilung der Macht im internationalen System"
"Warum gibt es so viel Unsicherheit darüber, welche Staaten Atomwaffen besitzen?",us_foreign_policy,"['Führungskräfte haben Anreize zu lügen', 'Wenn Führungskräfte ihre Programme preisgeben würden, wäre es wahrscheinlicher, dass sie angegriffen werden.', 'Führer werden nicht immer ausländischen Beobachtern Zugang zu ihren Nuklearprogrammen gewähren', 'ALLE der oben genannten']",3,"Frage: Warum gibt es so viel Unsicherheit darüber, welche Staaten Atomwaffen besitzen?

Antwortoptionen: ['Führungskräfte haben Anreize zu lügen', 'Wenn Führungskräfte ihre Programme preisgeben würden, wäre es wahrscheinlicher, dass sie angegriffen werden.', 'Führer werden nicht immer ausländischen Beobachtern Zugang zu ihren Nuklearprogrammen gewähren', 'ALLE der oben genannten']

Antwort: ALLE der oben genannten"
"Innerhalb der amerikanischen Politik gehört die Befugnis, anderen Ländern offizielle Anerkennung zu gewähren,",us_foreign_policy,"['Der Senat.', 'Der Präsident.', 'Der Staatssekretär.', 'Der Vorsitzende des Generalstabs.']",1,"Frage: Innerhalb der amerikanischen Politik gehört die Befugnis, anderen Ländern offizielle Anerkennung zu gewähren,

Antwortoptionen: ['Der Senat.', 'Der Präsident.', 'Der Staatssekretär.', 'Der Vorsitzende des Generalstabs.']

Antwort: Der Präsident."
Was hat der Moskauer Vertrag über strategische Offensivreduzierungen getan?,us_foreign_policy,"['Die USA und Russland wurden aufgefordert, ihre Armeen zu demobilisieren.', 'Er forderte die Vereinigten Staaten und Russland auf, eine beträchtliche Anzahl ihrer Atomwaffen zu demontieren.', 'Verbot des Erwerbs neuer Militärbasen', 'Verbotene Kernwaffen mit geringer Reichweite']",1,"Frage: Was hat der Moskauer Vertrag über strategische Offensivreduzierungen getan?

Antwortoptionen: ['Die USA und Russland wurden aufgefordert, ihre Armeen zu demobilisieren.', 'Er forderte die Vereinigten Staaten und Russland auf, eine beträchtliche Anzahl ihrer Atomwaffen zu demontieren.', 'Verbot des Erwerbs neuer Militärbasen', 'Verbotene Kernwaffen mit geringer Reichweite']

Antwort: Er forderte die Vereinigten Staaten und Russland auf, eine beträchtliche Anzahl ihrer Atomwaffen zu demontieren."
Was waren das für 'Offene-Tür-Notizen'?,us_foreign_policy,"['Eine amerikanische Erklärung, dass die USA immer offen für chinesische Einwanderung waren.', 'Eine amerikanische Proklamation, dass China zwischen den USA, Japan und den europäischen Imperien aufgeteilt werden sollte', 'Eine amerikanische Proklamation, dass China für US-Handel und Missionare offen sein sollte.', 'Eine amerikanische Erklärung zur Unterstützung des chinesischen Wirtschaftsprotektionismus']",2,"Frage: Was waren das für 'Offene-Tür-Notizen'?

Antwortoptionen: ['Eine amerikanische Erklärung, dass die USA immer offen für chinesische Einwanderung waren.', 'Eine amerikanische Proklamation, dass China zwischen den USA, Japan und den europäischen Imperien aufgeteilt werden sollte', 'Eine amerikanische Proklamation, dass China für US-Handel und Missionare offen sein sollte.', 'Eine amerikanische Erklärung zur Unterstützung des chinesischen Wirtschaftsprotektionismus']

Antwort: Eine amerikanische Proklamation, dass China für US-Handel und Missionare offen sein sollte."
"Der internationale Handel ist fast immer für beide Länder von Vorteil, warum also versuchen die Länder, ihre eigenen Firmen vor der Exposition auf dem Weltmarkt zu schützen?",us_foreign_policy,"['Irrationalität seitens der Führung', 'Die Kosten des Freihandels sind konzentriert, aber die Vorteile sind verteilt', 'Art der Regelung', 'Internationale Konflikte verhindern den Handel']",1,"Frage: Der internationale Handel ist fast immer für beide Länder von Vorteil, warum also versuchen die Länder, ihre eigenen Firmen vor der Exposition auf dem Weltmarkt zu schützen?

Antwortoptionen: ['Irrationalität seitens der Führung', 'Die Kosten des Freihandels sind konzentriert, aber die Vorteile sind verteilt', 'Art der Regelung', 'Internationale Konflikte verhindern den Handel']

Antwort: Die Kosten des Freihandels sind konzentriert, aber die Vorteile sind verteilt"
Warum hat George H.W. Bush Saddam Hussein nach dem Golfkrieg 1991 an der Macht bleiben lassen?,us_foreign_policy,"['Mangel an US-Feuerkraft', 'Besorgnis über die Ölversorgung', 'Beschränktes UN-Mandat und Angst vor einem langwierigen Konflikt', 'Schwieriges Gelände und Angst vor zivilen Opfern']",2,"Frage: Warum hat George H.W. Bush Saddam Hussein nach dem Golfkrieg 1991 an der Macht bleiben lassen?

Antwortoptionen: ['Mangel an US-Feuerkraft', 'Besorgnis über die Ölversorgung', 'Beschränktes UN-Mandat und Angst vor einem langwierigen Konflikt', 'Schwieriges Gelände und Angst vor zivilen Opfern']

Antwort: Beschränktes UN-Mandat und Angst vor einem langwierigen Konflikt"
"Warum argumentieren liberale Internationalisten, dass internationale Institutionen für die große US-Strategie wichtig sind?",us_foreign_policy,"['Sie erlauben den USA, sich aus der internationalen Arena zurückzuziehen.', 'Sie dienen amerikanischen Interessen .', 'Die USA sind nicht in der Lage, alleine zu handeln.', 'Keine der oben genannten']",1,"Frage: Warum argumentieren liberale Internationalisten, dass internationale Institutionen für die große US-Strategie wichtig sind?

Antwortoptionen: ['Sie erlauben den USA, sich aus der internationalen Arena zurückzuziehen.', 'Sie dienen amerikanischen Interessen .', 'Die USA sind nicht in der Lage, alleine zu handeln.', 'Keine der oben genannten']

Antwort: Sie dienen amerikanischen Interessen ."
Was war die Bedeutung der Truman-Doktrin?,us_foreign_policy,"['Es wies auf den besonderen Platz Griechenlands und der Türkei in den amerikanischen Interessen hin .', 'Es war Trumans erste Erklärung zu europäischen Angelegenheiten.', 'Es deutet auf die Abneigung der USA hin, sich in Vorfälle außerhalb ihres unmittelbaren Einflussbereichs zu verwickeln.', 'Es deutete an , dass die USA nun alle lokalen Revolten durch eine geopolitische Linse betrachten würden .']",3,"Frage: Was war die Bedeutung der Truman-Doktrin?

Antwortoptionen: ['Es wies auf den besonderen Platz Griechenlands und der Türkei in den amerikanischen Interessen hin .', 'Es war Trumans erste Erklärung zu europäischen Angelegenheiten.', 'Es deutet auf die Abneigung der USA hin, sich in Vorfälle außerhalb ihres unmittelbaren Einflussbereichs zu verwickeln.', 'Es deutete an , dass die USA nun alle lokalen Revolten durch eine geopolitische Linse betrachten würden .']

Antwort: Es deutete an , dass die USA nun alle lokalen Revolten durch eine geopolitische Linse betrachten würden ."
Welche Auswirkungen hat der Handel mit Öl und anderen natürlichen Ressourcen auf die Entwicklungsländer?,us_foreign_policy,"['Sie demokratisiert Länder.', 'Es hat keine wirkliche Wirkung.', 'Es fördert die Stabilität des Regimes.', 'Es verändert die Natur des Anlegers.']",2,"Frage: Welche Auswirkungen hat der Handel mit Öl und anderen natürlichen Ressourcen auf die Entwicklungsländer?

Antwortoptionen: ['Sie demokratisiert Länder.', 'Es hat keine wirkliche Wirkung.', 'Es fördert die Stabilität des Regimes.', 'Es verändert die Natur des Anlegers.']

Antwort: Es fördert die Stabilität des Regimes."
Der vorherrschende Kurs für die Außenpolitik während des größten Teils der amerikanischen Geschichte kann folgendermaßen kategorisiert werden:,us_foreign_policy,"['Eindämmung.', 'Neokonservatismus.', 'Isolationismus.', 'Der Präsident. - Die Aussprache ist geschlossen.']",2,"Frage: Der vorherrschende Kurs für die Außenpolitik während des größten Teils der amerikanischen Geschichte kann folgendermaßen kategorisiert werden:

Antwortoptionen: ['Eindämmung.', 'Neokonservatismus.', 'Isolationismus.', 'Der Präsident. - Die Aussprache ist geschlossen.']

Antwort: Isolationismus."
"Was veranlasste Großbritannien, seinen amerikanischen Kolonien neue Steuern aufzuerlegen?",us_foreign_policy,"['Um den Reichtum von König Georg III. zu vergrößern.', 'Die wachsenden Kosten des Krieges mit Frankreich', 'Wut über den wachsenden Wohlstand Amerikas', 'Druck von reichen Kaufleuten']",1,"Frage: Was veranlasste Großbritannien, seinen amerikanischen Kolonien neue Steuern aufzuerlegen?

Antwortoptionen: ['Um den Reichtum von König Georg III. zu vergrößern.', 'Die wachsenden Kosten des Krieges mit Frankreich', 'Wut über den wachsenden Wohlstand Amerikas', 'Druck von reichen Kaufleuten']

Antwort: Die wachsenden Kosten des Krieges mit Frankreich"
"Wer sagte: ""Die Globalisierung ist nicht etwas, das wir aufhalten oder abschalten können. Sie ist das ökonomische Äquivalent einer natürlichen Kraft wie Wind oder Wasser""?",us_foreign_policy,"['Ronald Reagan', 'George Soros', 'Das ist Bill Clinton.', 'George W. Bush']",2,"Frage: Wer sagte: ""Die Globalisierung ist nicht etwas, das wir aufhalten oder abschalten können. Sie ist das ökonomische Äquivalent einer natürlichen Kraft wie Wind oder Wasser""?

Antwortoptionen: ['Ronald Reagan', 'George Soros', 'Das ist Bill Clinton.', 'George W. Bush']

Antwort: Das ist Bill Clinton."
"Die Idee, daß Krieg ""die Fortsetzung der Politik mit anderen Mitteln"" ist, hilft,",us_foreign_policy,"['Diplomatie ist das leiseste Instrument des Einflusses in der globalen Politik.', 'die Art und Weise, wie politische Parteien miteinander kämpfen.', 'Die Idee, dass Regierungen ihre Militärs nutzen, um politische Ziele zu verfolgen.', 'Die Art und Weise, wie Demokraten und Republikaner sich über den Krieg im Irak unterscheiden.']",2,"Frage: Die Idee, daß Krieg ""die Fortsetzung der Politik mit anderen Mitteln"" ist, hilft,

Antwortoptionen: ['Diplomatie ist das leiseste Instrument des Einflusses in der globalen Politik.', 'die Art und Weise, wie politische Parteien miteinander kämpfen.', 'Die Idee, dass Regierungen ihre Militärs nutzen, um politische Ziele zu verfolgen.', 'Die Art und Weise, wie Demokraten und Republikaner sich über den Krieg im Irak unterscheiden.']

Antwort: Die Idee, dass Regierungen ihre Militärs nutzen, um politische Ziele zu verfolgen."
Was sind die Schlüsselelemente des liberalen Ansatzes für die US-Außenpolitik?,us_foreign_policy,"['Förderung der Demokratie, des Freihandels und der internationalen Institutionen', 'Bündnisse, Diplomatie und Protektionismus', 'Das Gleichgewicht der Kräfte, die Selbstversorgung und die Vorsicht', 'Keine der oben genannten']",0,"Frage: Was sind die Schlüsselelemente des liberalen Ansatzes für die US-Außenpolitik?

Antwortoptionen: ['Förderung der Demokratie, des Freihandels und der internationalen Institutionen', 'Bündnisse, Diplomatie und Protektionismus', 'Das Gleichgewicht der Kräfte, die Selbstversorgung und die Vorsicht', 'Keine der oben genannten']

Antwort: Förderung der Demokratie, des Freihandels und der internationalen Institutionen"
Was war der Hauptunterschied zwischen der Expansion der USA vor und nach 1865?,us_foreign_policy,"['Die Expansion der USA nach 1865 basierte eher auf dem Territorium als auf den Märkten', 'Nach 1865 basierte die Expansion der USA eher auf den Märkten als auf dem Territorium', 'Die Expansion der USA beschränkte sich nach 1865 auf Lateinamerika.', 'Die Expansion der USA endete nach 1865']",1,"Frage: Was war der Hauptunterschied zwischen der Expansion der USA vor und nach 1865?

Antwortoptionen: ['Die Expansion der USA nach 1865 basierte eher auf dem Territorium als auf den Märkten', 'Nach 1865 basierte die Expansion der USA eher auf den Märkten als auf dem Territorium', 'Die Expansion der USA beschränkte sich nach 1865 auf Lateinamerika.', 'Die Expansion der USA endete nach 1865']

Antwort: Nach 1865 basierte die Expansion der USA eher auf den Märkten als auf dem Territorium"
"Welche Argumente brachte Präsident Eisenhower in seiner Abschiedsrede gegen den ""militärisch-industriellen Komplex"" vor?",us_foreign_policy,"['Das kapitalistische Streben nach Profit war die Hauptursache für bewaffnete Konflikte.', 'Dass die Vereinigten Staaten nicht länger militärisch stark sein mussten', 'Diese Militärausgaben gaben der Rüstungsindustrie ungerechtfertigten Einfluss auf Politik und Regierung', 'Dass private Unternehmen die Rolle der Streitkräfte untergraben würden.']",2,"Frage: Welche Argumente brachte Präsident Eisenhower in seiner Abschiedsrede gegen den ""militärisch-industriellen Komplex"" vor?

Antwortoptionen: ['Das kapitalistische Streben nach Profit war die Hauptursache für bewaffnete Konflikte.', 'Dass die Vereinigten Staaten nicht länger militärisch stark sein mussten', 'Diese Militärausgaben gaben der Rüstungsindustrie ungerechtfertigten Einfluss auf Politik und Regierung', 'Dass private Unternehmen die Rolle der Streitkräfte untergraben würden.']

Antwort: Diese Militärausgaben gaben der Rüstungsindustrie ungerechtfertigten Einfluss auf Politik und Regierung"
Innerhalb der Vereinten Nationen liegt die wahre Macht in,us_foreign_policy,"['den Sicherheitsrat.', 'die Abgeordnetenkammer.', 'Der Rat der Minister.', 'das Sekretariat.']",0,"Frage: Innerhalb der Vereinten Nationen liegt die wahre Macht in

Antwortoptionen: ['den Sicherheitsrat.', 'die Abgeordnetenkammer.', 'Der Rat der Minister.', 'das Sekretariat.']

Antwort: den Sicherheitsrat."
"Im Allgemeinen, wie unterscheiden sich Konservative und Liberale, wenn es um Verteidigungsausgaben geht?",us_foreign_policy,"['Konservative sind skeptisch gegenüber einer Erhöhung der Verteidigungsausgaben; Liberale befürworten eine Erhöhung der Verteidigungsausgaben.', 'Konservative bevorzugen soziale Ausgaben gegenüber Verteidigungsausgaben; Liberale bevorzugen Verteidigungsausgaben gegenüber sozialen Ausgaben.', 'Konservative befürworten eine Erhöhung der Verteidigungsausgaben; Liberale sind allgemein skeptisch gegenüber einer Erhöhung der Verteidigungsausgaben.', 'Konservative betonen starke Volkswirtschaften; Liberale betonen starke militärische Bereitschaft.']",2,"Frage: Im Allgemeinen, wie unterscheiden sich Konservative und Liberale, wenn es um Verteidigungsausgaben geht?

Antwortoptionen: ['Konservative sind skeptisch gegenüber einer Erhöhung der Verteidigungsausgaben; Liberale befürworten eine Erhöhung der Verteidigungsausgaben.', 'Konservative bevorzugen soziale Ausgaben gegenüber Verteidigungsausgaben; Liberale bevorzugen Verteidigungsausgaben gegenüber sozialen Ausgaben.', 'Konservative befürworten eine Erhöhung der Verteidigungsausgaben; Liberale sind allgemein skeptisch gegenüber einer Erhöhung der Verteidigungsausgaben.', 'Konservative betonen starke Volkswirtschaften; Liberale betonen starke militärische Bereitschaft.']

Antwort: Konservative befürworten eine Erhöhung der Verteidigungsausgaben; Liberale sind allgemein skeptisch gegenüber einer Erhöhung der Verteidigungsausgaben."
Welche der folgenden Aufgaben erfüllen die zwischenstaatlichen Organisationen SELDOM?,us_foreign_policy,"['Stärkere Durchsetzung gewährleisten', 'Monitoring-Parteien', 'Bereitstellung von Diskussionsforen', 'Reduzierung der Transaktionskosten bei Vereinbarungen']",0,"Frage: Welche der folgenden Aufgaben erfüllen die zwischenstaatlichen Organisationen SELDOM?

Antwortoptionen: ['Stärkere Durchsetzung gewährleisten', 'Monitoring-Parteien', 'Bereitstellung von Diskussionsforen', 'Reduzierung der Transaktionskosten bei Vereinbarungen']

Antwort: Stärkere Durchsetzung gewährleisten"
Welche der folgenden Faktoren sind mögliche Einschränkungen für die US-Außenpolitische Entscheidungsfindung?,us_foreign_policy,"['Außenpolitik anderer Staaten', 'Internationales Recht', 'Zwischenstaatliche Organisationen', 'Alle oben genannten']",3,"Frage: Welche der folgenden Faktoren sind mögliche Einschränkungen für die US-Außenpolitische Entscheidungsfindung?

Antwortoptionen: ['Außenpolitik anderer Staaten', 'Internationales Recht', 'Zwischenstaatliche Organisationen', 'Alle oben genannten']

Antwort: Alle oben genannten"
Was ist direkte Diplomatie?,us_foreign_policy,"['Kongressmitglieder, die direkt mit ausländischen Regierungen verhandeln', 'Gespräche zwischen Staats- und Regierungschefs', 'Der Präsident berät den Kongress über außenpolitische Fragen', 'Bilaterale Gespräche, an denen kein Dritter beteiligt ist']",0,"Frage: Was ist direkte Diplomatie?

Antwortoptionen: ['Kongressmitglieder, die direkt mit ausländischen Regierungen verhandeln', 'Gespräche zwischen Staats- und Regierungschefs', 'Der Präsident berät den Kongress über außenpolitische Fragen', 'Bilaterale Gespräche, an denen kein Dritter beteiligt ist']

Antwort: Kongressmitglieder, die direkt mit ausländischen Regierungen verhandeln"
Was war die Politik der Clinton-Regierung in Bezug auf die russische Wirtschaft?,us_foreign_policy,"['Die USA haben die Vermarktung der russischen Wirtschaft gehemmt', 'Die USA förderten die Vermarktung der russischen Wirtschaft', 'Die USA unterstützten das öffentliche Eigentum an natürlichen Ressourcen', 'Nein, die USA waren nur mit Sicherheitsfragen beschäftigt.']",1,"Frage: Was war die Politik der Clinton-Regierung in Bezug auf die russische Wirtschaft?

Antwortoptionen: ['Die USA haben die Vermarktung der russischen Wirtschaft gehemmt', 'Die USA förderten die Vermarktung der russischen Wirtschaft', 'Die USA unterstützten das öffentliche Eigentum an natürlichen Ressourcen', 'Nein, die USA waren nur mit Sicherheitsfragen beschäftigt.']

Antwort: Die USA förderten die Vermarktung der russischen Wirtschaft"
Wie viele Großmächte gibt es in einem multipolaren System?,us_foreign_policy,"['0 - - - - - - - - -', '1 und 2', '1 und 2', '3 oder mehr']",3,"Frage: Wie viele Großmächte gibt es in einem multipolaren System?

Antwortoptionen: ['0 - - - - - - - - -', '1 und 2', '1 und 2', '3 oder mehr']

Antwort: 3 oder mehr"
"Warum glaubten die Amerikaner, dass sie nach 1776 ein anderes Imperium gründen könnten?",us_foreign_policy,"['Das wäre ein 'Reich der Freiheit'.', 'Dieses Imperium würde multikulturell sein.', 'Diese Art von Imperium würde auf Expansion basieren', 'Das wäre ein Reich ohne Sklaverei .']",0,"Frage: Warum glaubten die Amerikaner, dass sie nach 1776 ein anderes Imperium gründen könnten?

Antwortoptionen: ['Das wäre ein 'Reich der Freiheit'.', 'Dieses Imperium würde multikulturell sein.', 'Diese Art von Imperium würde auf Expansion basieren', 'Das wäre ein Reich ohne Sklaverei .']

Antwort: Das wäre ein ""Reich der Freiheit""."
Der Kompromiss zwischen Verteidigung und Sozialausgaben wird oft als Wahl zwischen,us_foreign_policy,"['Brot und Butter.', 'Krieg und Frieden.', 'Waffen und Butter.', 'Bomben und Bücher.']",2,"Frage: Der Kompromiss zwischen Verteidigung und Sozialausgaben wird oft als Wahl zwischen

Antwortoptionen: ['Brot und Butter.', 'Krieg und Frieden.', 'Waffen und Butter.', 'Bomben und Bücher.']

Antwort: Waffen und Butter."
