Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
1422,1422,"F: Alle 10 Sekunden gibt es einen Autounfall und alle 20 Sekunden einen großen Unfall. Wie viele Unfälle werden in 4 Minuten passieren? A: Denken wir Schritt für Schritt. 1 Minute ist 60 Sekunden, also 4 Minuten ist 4 * 60 = <<4*60=240>> 240 Sekunden. Während dieser Zeit würde es 240 / 20 = <<240/20=12>> 12 große Abstürze geben. Und auch 240 / 10 = <<240/10=24>> 24 Autokollisionen. Insgesamt würde es also in 4 Minuten 12 + 24 = <<12+24=36>> 36 Unfälle geben. #### 36","F: Alle 10 Sekunden gibt es einen Autounfall und alle 20 Sekunden einen großen Unfall. Wie viele Unfälle werden in 4 Minuten passieren? A: Denken wir Schritt für Schritt. 1 Minute ist 60 Sekunden, also 4 Minuten ist 4 * 60 = <<4*60=240>> 240 Sekunden. Während dieser Zeit würde es 240 / 20 = <<240/20=12>> 12 große Abstürze geben. Und auch 240 / 10 = <<240/10=24>> 24 Autokollisionen. Insgesamt würde es also in 4 Minuten 12 + 24 = <<12+24=36>> 36 Unfälle geben. Die Antwort ist 36.",1422
1425,1425,"F: Betty und Dora fingen gleichzeitig an, Cupcakes zu backen. Betty macht zehn Cupcakes pro Stunde und Dora acht pro Stunde. Wenn Betty eine zweistündige Pause gemacht hat, was ist der Unterschied zwischen der Anzahl der Cupcakes, die sie nach 5 Stunden gemacht haben? A: Denken wir Schritt für Schritt. Dora machte 8 Cupcakes pro Stunde für 5 Stunden für insgesamt 8*5 = <<8*5=40>> 40 Cupcakes Betty nahm eine 2-stündige Pause, also verbrachte sie 5-2 = <<5-2=3>> 3 Stunden Cupcakes zu machen Betty machte 10 Cupcakes pro Stunde für 3 Stunden für insgesamt 10*3 = <<10*3=30>> 30 Cupcakes Der Unterschied zwischen der Anzahl der Cupcakes, die sie gemacht haben, ist 40-30 = <<40-30=10>> 10 Cupcakes #### 10","F: Betty und Dora fingen gleichzeitig an, Cupcakes zu backen. Betty macht zehn Cupcakes pro Stunde und Dora acht pro Stunde. Wenn Betty eine zweistündige Pause gemacht hat, was ist der Unterschied zwischen der Anzahl der Cupcakes, die sie nach 5 Stunden gemacht haben? A: Denken wir Schritt für Schritt. Dora machte 8 Cupcakes pro Stunde für 5 Stunden für insgesamt 8*5 = <<8*5=40>> 40 Cupcakes Betty nahm eine 2-stündige Pause so verbrachte sie 5-2 = <<5-2=3>> 3 Stunden Cupcakes zu machen Betty machte 10 Cupcakes pro Stunde für 3 Stunden für insgesamt 10*3 = <<10*3=30>> 30 Cupcakes Der Unterschied zwischen der Anzahl der Cupcakes sie gemacht ist 40-30 = <<40-30=10>> 10 Cupcakes Die Antwort ist 10",1425
1427,1427,"F: Die Gesamtzahl der Hunde in einem Tierrettungszentrum beträgt 200. Das ist Mr. Tanner, der Manager des Rettungszentrums, erhält einen Anruf, dass 100 Hunde in einem anderen Rettungszentrum wegen Wetterproblemen umgesiedelt werden sollen. Er willigt ein, die Hunde in sein Rettungszentrum zu bringen, und nach einer Woche gibt er 40 Tiere zur Adoption aus. Nach einem Monat wurden 60 weitere Hunde von Hundeliebhabern adoptiert. Was ist die Gesamtzahl der verbleibenden Tiere im Adoptionszentrum nach den letzten Adoptionen? A: Denken wir Schritt für Schritt. Nachdem wir 100 weitere Hunde aufgenommen hatten, stieg die Zahl der Hunde im Rettungszentrum auf 200 + 100 = 300. Nach einer Woche reduzierte sich die Anzahl der Hunde auf 300 - 40 = <<300-40=260>> 260 nach den Adoptionen. Es sind also 260 - 60 = 200 Hunde übrig, nachdem 60 weitere Hunde adoptiert wurden. #### 200","F: Die Gesamtzahl der Hunde in einem Tierrettungszentrum beträgt 200. Das ist Mr. Tanner, der Manager des Rettungszentrums, erhält einen Anruf, dass 100 Hunde in einem anderen Rettungszentrum wegen Wetterproblemen umgesiedelt werden sollen. Er willigt ein, die Hunde in sein Rettungszentrum zu bringen, und nach einer Woche gibt er 40 Tiere zur Adoption aus. Nach einem Monat wurden 60 weitere Hunde von Hundeliebhabern adoptiert. Was ist die Gesamtzahl der verbleibenden Tiere im Adoptionszentrum nach den letzten Adoptionen? A: Denken wir Schritt für Schritt. Nachdem wir 100 weitere Hunde aufgenommen hatten, stieg die Zahl der Hunde im Rettungszentrum auf 200 + 100 = 300. Nach einer Woche reduzierte sich die Anzahl der Hunde auf 300 - 40 = <<300-40=260>> 260 nach den Adoptionen. Es sind also 260 - 60 = 200 Hunde übrig, nachdem 60 weitere Hunde adoptiert wurden. Die Antwort ist 200.",1427
1435,1435,"F: Als Harriett das Sofa und den Stuhl staubsaugte, fand sie 10 Quarters, 3 Dimes, 3 Nickels und 5 Pennies. Wie viel Geld hat Harriett gefunden? A: Denken wir Schritt für Schritt. Sie fand 10 Viertel, die jeweils 0,25 $ sind, also fand sie 10 * 25 = $ <<10*.25=2.50>> 2,50 Sie fand 3 Zehntel, die jeweils 0,10 $ sind, also fand sie 3 * 10 = $ <<3*.10=0.30>> 0,30 Sie fand 3 Nickel, die jeweils 0,05 $ sind, also fand sie 3 * 05 = $ <<3*.05=0.15>> 0,15 Sie fand 5 Penny, die jeweils 0,01 $ sind, also fand sie 5 * 01 = $ <<5*.01=0.05>> 0,05 Alles in allem fand sie 2,50 + 30 + 15 + 05 = 3,00 $ an Wechselgeld #### 3","F: Als Harriett das Sofa und den Stuhl staubsaugte, fand sie 10 Quarters, 3 Dimes, 3 Nickels und 5 Pennies. Wie viel Geld hat Harriett gefunden? A: Denken wir Schritt für Schritt. Sie fand 10 Quarters, die jeweils $0.25 sind, also fand sie 10*.25 = $<<10*.25=2.50>> 2.50 Sie fand 3 Dimes, die jeweils $0.10 sind, also fand sie 3*.10 = $<<3*.10=0.30>> 0.30 Sie fand 3 Nickels, die jeweils $0.05 sind, also fand sie 3*.05 = $<<3*.05=0.15>> 0.15 Sie fand 5 Penny, die jeweils $0.01 sind, also fand sie 5*.01 = $<<5*.01=0.05>> 0.05 Alles in allem fand sie 2.50+.30+.15+.05 = $3.00 in Wechselgeld Die Antwort ist 3.",1435
1436,1436,"F: Charlie besitzt eine Flöte, zwei Hörner und eine Harfe. Carli besitzt doppelt so viele Flöten wie Charlie, halb so viele Hörner wie Charlie, aber keine Harfen. Was ist die Gesamtzahl der Musikinstrumente, die Charlie und Carli besitzen? A: Denken wir Schritt für Schritt. Charlie besitzt eine Flöte, zwei Hörner und eine Harfe für insgesamt 1+2+1= <<1+2+1=4>> 4 Instrumente. Zweimal so viele Flöten wie Charlie ist 2*1= <<2*1=2>> 2 Flöten, halb so viele Hörner wie Charlie ist 2/2= <<2/2=1>> 1 Horn Also besitzt Carli 2+1= <<2+1=3>> 3 Instrumente. Daher ist die Gesamtzahl der Musikinstrumente, die Charlie und Carli besitzen, 4+3= <<4+3=7>> 7 Instrumente. #### 7","F: Charlie besitzt eine Flöte, zwei Hörner und eine Harfe. Carli besitzt doppelt so viele Flöten wie Charlie, halb so viele Hörner wie Charlie, aber keine Harfen. Was ist die Gesamtzahl der Musikinstrumente, die Charlie und Carli besitzen? A: Denken wir Schritt für Schritt. Charlie besitzt eine Flöte, zwei Hörner und eine Harfe für insgesamt 1+2+1= <<1+2+1=4>> 4 Instrumente. Zweimal so viele Flöten wie Charlie ist 2*1= <<2*1=2>> 2 Flöten, halb so viele Hörner wie Charlie ist 2/2= <<2/2=1>> 1 Horn Also besitzt Carli 2+1= <<2+1=3>> 3 Instrumente. Daher ist die Gesamtzahl der Musikinstrumente, die Charlie und Carli besitzen, 4+3= <<4+3=7>> 7 Instrumente. Die Antwort ist 7.",1436
1438,1438,"F: Bobby hat eine große Menge Suppe gebacken, die 80 kg wiegt. Jeden Tag wird die Menge um die Hälfte reduziert. Wie viele Kilogramm wird es am vierten Tag erreichen, nachdem er die Suppe gemacht hat? A: Denken wir Schritt für Schritt. Am ersten Tag reduziert sich die Suppe auf 80/2= <<80/2=40>> 40 kg. Am zweiten Tag wird es auf 40/2= <<40/2=20>> 20 kg reduziert. Am dritten Tag wird sie auf 20/2= <<20/2=10>> 10 kg reduziert. Und am vierten Tag ist es endlich auf 10/2= <<10/2=5>> 5 kg gesunken. #### 5","F: Bobby hat eine große Menge Suppe gebacken, die 80 kg wiegt. Jeden Tag wird die Menge um die Hälfte reduziert. Wie viele Kilogramm wird es am vierten Tag erreichen, nachdem er die Suppe gemacht hat? A: Denken wir Schritt für Schritt. Am ersten Tag reduziert sich die Suppe auf 80/2= <<80/2=40>> 40 kg. Am zweiten Tag wird es auf 40/2= <<40/2=20>> 20 kg reduziert. Am dritten Tag wird sie auf 20/2= <<20/2=10>> 10 kg reduziert. Und am vierten Tag ist es endlich auf 10/2= <<10/2=5>> 5 kg gesunken. Die Antwort ist 5.",1438
1439,1439,"F: Gemma bestellte vier Pizzen für jeweils 10 Dollar und gab dem Zusteller ein Trinkgeld von 5 Dollar. Wie viel Kleingeld bekam sie zurück, wenn sie einen 50-Dollar-Schein gab? A: Denken wir Schritt für Schritt. Die Kosten für die vier Pizzen sind 4 x 10 $ = $ <<4*10=40>> 40. Die Gesamtkosten, einschließlich des Trinkgelds, betragen 40 $ + 5 $ = $ <<40+5=45>> 45. Gemma bekommt also einen Wechsel von $50 - $45 = $<<50-45=5>> 5. #### 5","F: Gemma bestellte vier Pizzen für jeweils 10 Dollar und gab dem Zusteller ein Trinkgeld von 5 Dollar. Wie viel Kleingeld bekam sie zurück, wenn sie einen 50-Dollar-Schein gab? A: Denken wir Schritt für Schritt. Die Kosten für die vier Pizzen sind 4 x 10 $ = $ <<4*10=40>> 40. Die Gesamtkosten, einschließlich des Trinkgelds, betragen 40 $ + 5 $ = $ <<40+5=45>> 45. Gemma bekommt also einen Wechsel von $50 - $45 = $<<50-45=5>> 5. Die Antwort ist 5.",1439
1441,1441,"F: James nimmt dreimal pro Woche einen Spinning-Kurs. Er trainiert 1,5 Stunden pro Stunde und verbrennt 7 Kalorien pro Minute. Wie viele Kalorien verbrennt er pro Woche? A: Denken wir Schritt für Schritt. Er trainiert für 1,5*60= <<1.5*60=90>> 90 Minuten pro Stunde also verbrennt er 90*7= <<90*7=630>> 630 Kalorien pro Stunde das bedeutet er verbrennt 630*3= <<630*3=1890>> 1890 Kalorien pro Woche #### 1890","F: James nimmt dreimal pro Woche einen Spinning-Kurs. Er trainiert 1,5 Stunden pro Stunde und verbrennt 7 Kalorien pro Minute. Wie viele Kalorien verbrennt er pro Woche? A: Denken wir Schritt für Schritt. Er trainiert für 1,5*60= <<1.5*60=90>> 90 Minuten pro Unterricht also verbrennt er 90*7= <<90*7=630>> 630 Kalorien pro Unterricht das bedeutet er verbrennt 630*3= <<630*3=1890>> 1890 Kalorien pro Woche die Antwort ist 1890",1441
1448,1448,F: Es gibt 28 Schüler in einem Klassenzimmer. Die Hälfte von ihnen hat jeweils 5 Notizbücher und die andere Hälfte hat jeweils 3 Notizbücher. Wie viele Notizbücher gibt es insgesamt im Klassenzimmer? A: Denken wir Schritt für Schritt. Die Hälfte der Klasse besteht aus 28 Schülern / 2 = <<28/2=14>> 14 Schülern. Die Hälfte der Schüler hat 14 Schüler * 3 Notizbücher/Schüler = <<14*3=42>> 42 Notizbücher. Die andere Hälfte hat 14 Schüler * 5 Notizbücher/Schüler = <<14*5=70>> 70 Notizbücher. Es gibt 42 Notizbücher + 70 Notizbücher = <<42+70=112>> 112 Notizbücher insgesamt im Klassenzimmer. #### 112,F: Es gibt 28 Schüler in einem Klassenzimmer. Die Hälfte von ihnen hat jeweils 5 Notizbücher und die andere Hälfte hat jeweils 3 Notizbücher. Wie viele Notizbücher gibt es insgesamt im Klassenzimmer? A: Denken wir Schritt für Schritt. Die Hälfte der Klasse besteht aus 28 Schülern / 2 = <<28/2=14>> 14 Schülern. Die Hälfte der Schüler hat 14 Schüler * 3 Notizbücher/Schüler = <<14*3=42>> 42 Notizbücher. Die andere Hälfte hat 14 Schüler * 5 Notizbücher/Schüler = <<14*5=70>> 70 Notizbücher. Es gibt 42 Notizbücher + 70 Notizbücher = <<42+70=112>> 112 Notizbücher insgesamt im Klassenzimmer. Die Antwort ist 112.,1448
1450,1450,"F: Caroline hat 40 Paar Socken. Sie verliert 4 Paar Socken im Waschsalon. Von den verbleibenden Socken spendet sie zwei Drittel an den Second-Hand-Laden. Dann kauft sie 10 neue Paar Socken, und sie erhält 3 neue Paar Socken als Geschenk von ihrem Vater. Wie viele Paar Socken hat Caroline insgesamt? A: Denken wir Schritt für Schritt. Nachdem sie einige Socken verloren hat, hat Caroline 40 - 4 = <<40-4=36>> 36 Paar Socken Caroline spendet 36 * (2/3) = <<36*(2/3)=24>> 24 Paar Socken an den Secondhand-Laden Nachdem sie einige Socken gespendet hat, hat Caroline 36 - 24 = <<36-24=12>> 12 Paar Socken übrig Nachdem sie neue Socken bekommen hat Caroline 12 + 10 + 3 = <<12+10+3=25>> 25 Paar Socken #### 25","F: Caroline hat 40 Paar Socken. Sie verliert 4 Paar Socken im Waschsalon. Von den verbleibenden Socken spendet sie zwei Drittel an den Second-Hand-Laden. Dann kauft sie 10 neue Paar Socken, und sie erhält 3 neue Paar Socken als Geschenk von ihrem Vater. Wie viele Paar Socken hat Caroline insgesamt? A: Denken wir Schritt für Schritt. Nachdem sie einige Socken verloren hat, hat Caroline 40 - 4 = <<40-4=36>> 36 Paar Socken Caroline spendet 36 * (2/3) = <<36*(2/3)=24>> 24 Paar Socken an den Secondhand-Laden Nachdem sie einige Socken gespendet hat, hat Caroline 36 - 24 = <<36-24=12>> 12 Paar Socken übrig Nachdem sie neue Socken bekommen hat Caroline 12 + 10 + 3 = <<12+10+3=25>> 25 Paar Socken Die Antwort ist 25",1450
1451,1451,"F: Denny, ein Instagram-Influencer, hat 100000 Follower und bekommt jeden Tag 1000 neue Follower. Wie viele Follower wird er haben, wenn 20000 Menschen ihm in einem Jahr nicht mehr folgen? A: Denken wir Schritt für Schritt. Die Gesamtzahl der neuen Follower nach einem Jahr beträgt 365*1000 = <<365*1000=365000>> 365000 Follower. Seine Gesamtzahl von Followern in einem Jahr beträgt 100000+365000 = <<100000+365000=465000>> 465000 Follower. Wenn 20000 Menschen ihm nicht mehr folgen, beträgt die Gesamtzahl der verbleibenden Follower 465000-20000 = 445000 Follower. #### 445000","F: Denny, ein Instagram-Influencer, hat 100000 Follower und bekommt jeden Tag 1000 neue Follower. Wie viele Follower wird er haben, wenn 20000 Menschen ihm in einem Jahr nicht mehr folgen? A: Denken wir Schritt für Schritt. Die Gesamtzahl der neuen Follower nach einem Jahr beträgt 365*1000 = <<365*1000=365000>> 365000 Follower. Seine Gesamtzahl von Followern in einem Jahr beträgt 100000+365000 = <<100000+365000=465000>> 465000 Follower. Wenn 20000 Menschen ihm nicht mehr folgen, beträgt die Gesamtzahl der verbleibenden Follower 465000-20000 = 445000 Follower. Die Antwort ist 445000.",1451
1453,1453,F: Ein Schokoriegel wiegt 125 g. Ein Ladenbesitzer hat gerade eine 2 Kilogramm schwere Schokoladenbox erhalten. Wie viele Balken repräsentiert das? A: Denken wir Schritt für Schritt. Wir haben 2 kg = 2 * 1000 = <<2*1000=2000>> 2000 g Also ist die Anzahl der Schokoladenriegel 2000 / 125 = <<2000/125=16>> 16 #### 16,F: Ein Schokoriegel wiegt 125 g. Ein Ladenbesitzer hat gerade eine 2 Kilogramm schwere Schokoladenbox erhalten. Wie viele Balken repräsentiert das? A: Denken wir Schritt für Schritt. Wir haben 2 kg = 2 * 1000 = <<2*1000=2000>> 2000 g Also ist die Anzahl der Schokoladenriegel 2000 / 125 = <<2000/125=16>> 16 Die Antwort ist 16,1453
1455,1455,"F: Phyllis hat zwei Gärten. Im ersten Garten hat sie 20 Pflanzen und 10% davon sind Tomatenpflanzen. Im zweiten Garten hat sie 15 Pflanzen und 1/3 dieser Pflanzen sind Tomatenpflanzen. Wie viel Prozent aller Pflanzen in ihren beiden Gärten sind Tomatenpflanzen? A: Denken wir Schritt für Schritt. Der erste Garten hat 2 Tomatenpflanzen, weil 20 x .1 = <<20*.1=2>> 2 Der zweite Garten hat 5 Tomatenpflanzen, weil 15 x (1/3) = <<15*(1/3)=5>> 5 Sie hat insgesamt 7 Tomatenpflanzen, weil 2 + 5 = <<2+5=7>> 7 Sie hat insgesamt 35 Pflanzen, weil 20 + 15 = <<20+15=35>> 35 Der Anteil der Tomatenpflanzen ist .2 weil 7 / 35 = <<7/35=.2>> .2 Der Anteil der Tomatenpflanzen ist 20 weil .2 x 100 = <<.2*100=20>> 20 #### 20","F: Phyllis hat zwei Gärten. Im ersten Garten hat sie 20 Pflanzen und 10% davon sind Tomatenpflanzen. Im zweiten Garten hat sie 15 Pflanzen und 1/3 dieser Pflanzen sind Tomatenpflanzen. Wie viel Prozent aller Pflanzen in ihren beiden Gärten sind Tomatenpflanzen? A: Denken wir Schritt für Schritt. Der erste Garten hat 2 Tomatenpflanzen, weil 20 x .1 = <<20*.1=2>> 2 Der zweite Garten hat 5 Tomatenpflanzen, weil 15 x (1/3) = <<15*(1/3)=5>> 5 Sie hat insgesamt 7 Tomatenpflanzen, weil 2 + 5 = <<2+5=7>> 7 Sie hat insgesamt 35 Pflanzen, weil 20 + 15 = <<20+15=35>> 35 Der Anteil der Tomatenpflanzen ist .2 weil 7 / 35 = <<7/35=.2>> .2 Der Anteil der Tomatenpflanzen ist 20 weil .2 x 100 = <<.2*100=20>> 20 Die Antwort ist 20",1455
1456,1456,"F: In einem 5-tägigen Fischen-Wettbewerb konnte Jackson insgesamt 6 Fische pro Tag fangen, Jonah konnte 4 Fische pro Tag fangen und George konnte 8 Fische pro Tag fangen. Wie viele Fische konnten sie während des gesamten Wettbewerbs fangen, wenn sie im selben Team sind? A: Denken wir Schritt für Schritt. Jackson bekommt insgesamt 6x5= <<6*5=30>> 30 Fische nach dem Wettbewerb. Jonah bekommt 4x5= <<4*5=20>> 20 Fische nach dem Wettbewerb. Und George war in der Lage, 8x5 = <<8*5=40>> 40 Fische nach dem Wettbewerb zu bekommen. Die Gesamtmenge der Fische, die sie für ihr Team fangen konnten, beträgt 30+20+40= <<30+20+40=90>> 90. #### 90","F: In einem 5-tägigen Fischen-Wettbewerb konnte Jackson insgesamt 6 Fische pro Tag fangen, Jonah konnte 4 Fische pro Tag fangen und George konnte 8 Fische pro Tag fangen. Wie viele Fische konnten sie während des gesamten Wettbewerbs fangen, wenn sie im selben Team sind? A: Denken wir Schritt für Schritt. Jackson bekommt insgesamt 6x5= <<6*5=30>> 30 Fische nach dem Wettbewerb. Jonah bekommt 4x5= <<4*5=20>> 20 Fische nach dem Wettbewerb. Und George war in der Lage, 8x5 = <<8*5=40>> 40 Fische nach dem Wettbewerb zu bekommen. Die Gesamtmenge der Fische, die sie für ihr Team fangen konnten, beträgt 30+20+40= <<30+20+40=90>> 90. Die Antwort ist 90.",1456
1457,1457,"F: In einem Reisfeld kann man bei jeder Ernte insgesamt 20 Säcke Reis bekommen. Wenn der Ertrag nach jeder Ernte um zwanzig Prozent steigt, wie viele Säcke Reis können Sie nach der ersten und zweiten Ernte bekommen? A: Denken wir Schritt für Schritt. Es gab 20 x 0,20 = <<20*0.20=4>> 4 Säcke Anstieg von Reis nach der ersten Ernte. Also der gesamte Sack Reis, den Sie auf der nächsten Ernte bekommen können 20 + 4 = <<20+4=24>> 24. Daher ist die Gesamtzahl der Säcke Reis, die Sie bei der ersten und zweiten Ernte erhalten, 20 + 24 = <<20+24=44>> 44. #### 44","F: In einem Reisfeld kann man bei jeder Ernte insgesamt 20 Säcke Reis bekommen. Wenn der Ertrag nach jeder Ernte um zwanzig Prozent steigt, wie viele Säcke Reis können Sie nach der ersten und zweiten Ernte bekommen? A: Denken wir Schritt für Schritt. Es gab 20 x 0,20 = <<20*0.20=4>> 4 Säcke Anstieg von Reis nach der ersten Ernte. Also der gesamte Sack Reis, den Sie auf der nächsten Ernte bekommen können 20 + 4 = <<20+4=24>> 24. Daher ist die Gesamtzahl der Säcke Reis, die Sie bei der ersten und zweiten Ernte erhalten, 20 + 24 = <<20+24=44>> 44. Die Antwort ist 44.",1457
1463,1463,"F: Ned ist ein Sprengstoffspezialist, der versucht, eine Zeitbombe im obersten Stock eines Gebäudes zu deaktivieren. Das Gebäude hat zwanzig Treppenläufe zur obersten Etage, und Ned kann eine Treppe in elf Sekunden hinauflaufen. Die Zeitbombe hat noch 72 Sekunden auf dem Timer, und Ned hat 165 Sekunden damit verbracht, die Treppe hinaufzulaufen. Wie viele Sekunden hat Ned, um die Bombe zu entschärfen, wenn er sie erreicht? A: Denken wir Schritt für Schritt. Ned ist 165 / 11 = <<165/11=15>> 15 Stockwerke Treppe hinaufgestiegen. Somit hat er noch 20 - 15 = <<20-15=5>> 5 Treppenhäuser hinauf zu laufen. Er wird 5 * 11 = <<5*11=55>> 55 Sekunden damit verbringen, die verbleibenden Treppen zur Bombe hinauf zu laufen. Daher hat er 72 - 55 = <<72-55=17>> 17 Sekunden, um die Bombe zu entschärfen. #### 17","F: Ned ist ein Sprengstoffspezialist, der versucht, eine Zeitbombe im obersten Stock eines Gebäudes zu deaktivieren. Das Gebäude hat zwanzig Treppenläufe zur obersten Etage, und Ned kann eine Treppe in elf Sekunden hinauflaufen. Die Zeitbombe hat noch 72 Sekunden auf dem Timer, und Ned hat 165 Sekunden damit verbracht, die Treppe hinaufzulaufen. Wie viele Sekunden hat Ned, um die Bombe zu entschärfen, wenn er sie erreicht? A: Denken wir Schritt für Schritt. Ned ist 165 / 11 = <<165/11=15>> 15 Stockwerke Treppe hinaufgestiegen. Somit hat er noch 20 - 15 = <<20-15=5>> 5 Treppenhäuser hinauf zu laufen. Er wird 5 * 11 = <<5*11=55>> 55 Sekunden damit verbringen, die verbleibenden Treppen zur Bombe hinauf zu laufen. Daher hat er 72 - 55 = <<72-55=17>> 17 Sekunden, um die Bombe zu entschärfen. Die Antwort ist 17.",1463
1466,1466,"F: Ein Hund bellt 30 Mal pro Minute. Wenn 2 Hunde 30 Mal pro Minute bellen, wie oft haben sie nach 10 Minuten gebellt? A: Denken wir Schritt für Schritt. Es gibt 2 Hunde und jeder von ihnen bellt 30 mal pro Minute also zusammen bellen sie 2*30 = <<2*30=60>> 60 mal pro Minute 2 Hunde bellen insgesamt 60 mal pro Minute, nach 10 Minuten werden sie 60*10 = <<60*10=600>> 600 mal #### 600 gebellt haben","F: Ein Hund bellt 30 Mal pro Minute. Wenn 2 Hunde 30 Mal pro Minute bellen, wie oft haben sie nach 10 Minuten gebellt? A: Denken wir Schritt für Schritt. Es gibt 2 Hunde und jeder von ihnen bellt 30 Mal pro Minute also zusammen bellen sie 2*30 = <<2*30=60>> 60 Mal pro Minute 2 Hunde bellen insgesamt 60 Mal pro Minute, nach 10 Minuten werden sie 60*10 = <<60*10=600>> 600 Mal gebellt haben Die Antwort ist 600",1466
1467,1467,"Sammy hat zwei Flaschenkappen mehr als Janine. Janine hat dreimal so viele Flaschenverschlüsse wie Billie. Wenn Billie zwei Flaschenverschlüsse hat, wie viele hat Sammy dann? A: Denken wir Schritt für Schritt. Janine hat 2 * 3 = <<2*3=6>> 6 Flaschenverschlüsse. Sammy hat 6 + 2 = <<6+2=8>> 8 Flaschenverschlüsse. #### 8","Sammy hat zwei Flaschenkappen mehr als Janine. Janine hat dreimal so viele Flaschenverschlüsse wie Billie. Wenn Billie zwei Flaschenverschlüsse hat, wie viele hat Sammy dann? A: Denken wir Schritt für Schritt. Janine hat 2 * 3 = <<2*3=6>> 6 Flaschenverschlüsse. Sammy hat 6 + 2 = <<6+2=8>> 8 Flaschenverschlüsse. Die Antwort ist 8.",1467
1474,1474,"F: Die Familie von Evelyn hat letzte Woche 10 Stunden Fernsehen gesehen. In der Woche davor sahen sie 8 Stunden Fernsehen. Wenn sie in der nächsten Woche 12 Stunden fernsehen, wie viele Stunden fernsehen sie dann im Durchschnitt pro Woche? A: Denken wir Schritt für Schritt. In den drei Wochen haben sie insgesamt 10 + 8 + 12 = <<10+8+12=30>> 30 Stunden Fernsehen gesehen. Die durchschnittliche Anzahl von Stunden pro Woche beträgt 30 Stunden / 3 = <<30/3=10>> 10 Stunden Fernsehen. #### 10","F: Die Familie von Evelyn hat letzte Woche 10 Stunden Fernsehen gesehen. In der Woche davor sahen sie 8 Stunden Fernsehen. Wenn sie in der nächsten Woche 12 Stunden fernsehen, wie viele Stunden fernsehen sie dann im Durchschnitt pro Woche? A: Denken wir Schritt für Schritt. In den drei Wochen haben sie insgesamt 10 + 8 + 12 = <<10+8+12=30>> 30 Stunden Fernsehen gesehen. Die durchschnittliche Anzahl von Stunden pro Woche beträgt 30 Stunden / 3 = <<30/3=10>> 10 Stunden Fernsehen. Die Antwort ist 10.",1474
1480,1480,"F: Oli's Bananensplit hat 4 Löffel Eiscreme, während Victoria doppelt so viele Löffel Eiscreme hat wie Oli's. Wie viele Löffel Eis hat Victoria mehr als Oli? A: Denken wir Schritt für Schritt. Victoria hat 4 x 2 = <<4*2=8>> 8 Löffel Eiscreme. Daher hat Victoria 8 - 4 = <<8-4=4>> 4 mehr Schaufeln Eis als Oli. #### 4","F: Oli's Bananensplit hat 4 Löffel Eiscreme, während Victoria doppelt so viele Löffel Eiscreme hat wie Oli's. Wie viele Löffel Eis hat Victoria mehr als Oli? A: Denken wir Schritt für Schritt. Victoria hat 4 x 2 = <<4*2=8>> 8 Löffel Eiscreme. Daher hat Victoria 8 - 4 = <<8-4=4>> 4 mehr Schaufeln Eis als Oli. Die Antwort ist 4.",1480
1483,1483,"F: Mia kauft Weihnachtsgeschenke für ihre Familie. Sie hat 30 Dollar für jedes ihrer drei Geschwister ausgegeben, und der Rest ihrer Ausgaben war für ihre Eltern. Wenn Mia insgesamt 150 Dollar für Weihnachtsgeschenke ausgab und jeder ihrer Eltern Geschenke von gleichem Wert erhielt, wie viel Geld in Dollar hat sie für das Geschenk jedes Elternteils ausgegeben? A: Denken wir Schritt für Schritt. Mia gab insgesamt $ 30 pro Geschwister * 3 Geschwister = $ <<30*3=90>> 90 für ihre Geschwister aus. Deshalb gab sie insgesamt 150 Dollar aus - 90 Dollar für ihre Geschwister = 60 Dollar für ihre Eltern. Da jeder Elternteil einen gleichen Betrag erhielt, kostete das Geschenk jedes Elternteils 60 $ Gesamtkosten für die Eltern / 2 = $ <<60/2=30>> 30. #### 30","F: Mia kauft Weihnachtsgeschenke für ihre Familie. Sie hat 30 Dollar für jedes ihrer drei Geschwister ausgegeben, und der Rest ihrer Ausgaben war für ihre Eltern. Wenn Mia insgesamt 150 Dollar für Weihnachtsgeschenke ausgab und jeder ihrer Eltern Geschenke von gleichem Wert erhielt, wie viel Geld in Dollar hat sie für das Geschenk jedes Elternteils ausgegeben? A: Denken wir Schritt für Schritt. Mia gab insgesamt $ 30 pro Geschwister * 3 Geschwister = $ <<30*3=90>> 90 für ihre Geschwister aus. Deshalb gab sie insgesamt 150 Dollar aus - 90 Dollar für ihre Geschwister = 60 Dollar für ihre Eltern. Da jeder Elternteil einen gleichen Betrag erhielt, kostete das Geschenk jedes Elternteils 60 $ Gesamtkosten für die Eltern / 2 = $ <<60/2=30>> 30. Die Antwort ist 30.",1483
