good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.7,0.4225495915985998,5794,13712,10082,9424,7,218103808
0.0001,1,layers.8,0.33005410723069356,4697,14231,10407,8521,7,218103808
0.0001,1,layers.9,0.32005014184865077,4851,15157,9770,10238,7,218103808
0.0001,1,lm_head,0.013209189659740357,349,26421,23212,3558,1,525336576
0.001,1,layers.0,0.17880543812369235,20767,116143,78015,58895,7,218103808
0.001,1,layers.1,0.21261660491183645,22838,107414,79030,51222,7,218103808
0.001,1,layers.10,0.3682780713394,46905,127363,89827,84441,7,218103808
0.001,1,layers.11,0.37196456923205484,44513,119670,86872,77311,7,218103808
0.001,1,layers.12,0.3503330706969415,39128,111688,78507,72309,7,218103808
0.001,1,layers.13,0.4203216374269006,48875,116280,90679,74476,7,218103808
0.001,1,layers.14,0.33431776861336526,37696,112755,85932,64519,7,218103808
0.001,1,layers.15,0.3386490286082081,39987,118078,91390,66675,7,218103808
0.001,1,layers.16,0.30516130666419,36143,118439,91522,63060,7,218103808
0.001,1,layers.17,0.26500581482741437,33497,126401,91994,67904,7,218103808
0.001,1,layers.18,0.2668849259439976,33912,127066,94475,66503,7,218103808
0.001,1,layers.19,0.27190615481130437,35974,132303,100265,68012,7,218103808
0.001,1,layers.2,0.2411505451171422,31188,129330,91548,68970,7,218103808
0.001,1,layers.20,0.255272632761797,33394,130817,95588,68623,7,218103808
0.001,1,layers.21,0.2294865366094383,28832,125637,90846,63623,7,218103808
0.001,1,layers.22,0.24451141414902433,32454,132730,97012,68172,7,218103808
0.001,1,layers.23,0.21415168100078186,30129,140690,99396,71423,7,218103808
0.001,1,layers.24,0.1673476514754671,23960,143175,97948,69187,7,218103808
0.001,1,layers.25,0.14752865606398155,20992,142291,95529,67754,7,218103808
0.001,1,layers.26,0.1315656408231684,18994,144369,99235,64128,7,218103808
0.001,1,layers.27,0.1191465718413157,16083,134985,93165,57903,7,218103808
0.001,1,layers.28,0.14794608233534048,19877,134353,94406,59824,7,218103808
0.001,1,layers.29,0.10359756482240869,13137,126808,80239,59706,7,218103808
0.001,1,layers.3,0.2862961303331946,35779,124972,88768,71983,7,218103808
0.001,1,layers.30,0.10039560015438055,12486,124368,78102,58752,7,218103808
0.001,1,layers.31,0.14364146607902964,15253,106188,65675,55766,7,218103808
0.001,1,layers.4,0.3651915302538273,44083,120712,87927,76868,7,218103808
0.001,1,layers.5,0.3265694613203726,40315,123450,87027,76738,7,218103808
0.001,1,layers.6,0.38156945693840005,47083,123393,90841,79635,7,218103808
0.001,1,layers.7,0.39646038802868483,46550,117414,88044,75920,7,218103808
0.001,1,layers.8,0.3760861518938259,42676,113474,83959,72191,7,218103808
0.001,1,layers.9,0.3858324314052728,46700,121037,86600,81137,7,218103808
0.001,1,lm_head,0.12414041020656782,18648,150217,113162,55703,1,525336576
0.01,1,layers.0,0.19510624981372754,196392,1006590,748982,454000,7,218103808
0.01,1,layers.1,0.25750993490677565,253106,982898,698704,537300,7,218103808
0.01,1,layers.10,0.33504489476986155,385048,1149243,785795,748496,7,218103808
0.01,1,layers.11,0.3215294410612818,355073,1104325,760467,698931,7,218103808
0.01,1,layers.12,0.30339309432002537,330075,1087945,730928,687092,7,218103808
0.01,1,layers.13,0.3401112239327538,369455,1086277,772581,683151,7,218103808
0.01,1,layers.14,0.28686694866371854,298399,1040200,723344,615255,7,218103808
0.01,1,layers.15,0.28477703602387705,314391,1103990,779968,638413,7,218103808
0.01,1,layers.16,0.2728931599694229,309868,1135492,803553,641807,7,218103808
0.01,1,layers.17,0.2687214190505485,327605,1219125,870008,676722,7,218103808
0.01,1,layers.18,0.26533746718451046,333941,1258552,903239,689254,7,218103808
0.01,1,layers.19,0.2577432218937927,323676,1255808,910448,669036,7,218103808
0.01,1,layers.2,0.20984293036303822,251259,1197367,766878,681748,7,218103808
0.01,1,layers.20,0.24476275475177026,299478,1223544,912922,610100,7,218103808
0.01,1,layers.21,0.24809328914088422,292598,1179387,868566,603419,7,218103808
0.01,1,layers.22,0.2464504937963279,290123,1177206,871784,595545,7,218103808
0.01,1,layers.23,0.22343436115619106,254704,1139950,823223,571431,7,218103808
0.01,1,layers.24,0.20325887134665652,222789,1096085,782152,536722,7,218103808
0.01,1,layers.25,0.18501512123745048,200539,1083906,742572,541873,7,218103808
0.01,1,layers.26,0.1505341256629302,177146,1176783,780559,573370,7,218103808
0.01,1,layers.27,0.13769302518395687,159432,1157880,755685,561627,7,218103808
0.01,1,layers.28,0.1676205698663459,186879,1114893,743982,557790,7,218103808
0.01,1,layers.29,0.124765934305401,129395,1037102,683998,482499,7,218103808
0.01,1,layers.3,0.23401800530595832,289239,1235969,904746,620462,7,218103808
0.01,1,layers.30,0.1036547006887599,108913,1050729,658830,500812,7,218103808
0.01,1,layers.31,0.13371335976156717,115525,863975,528278,451222,7,218103808
0.01,1,layers.4,0.30108731115085213,322074,1069703,770787,620990,7,218103808
0.01,1,layers.5,0.27498420347607777,326398,1186970,847961,665407,7,218103808
0.01,1,layers.6,0.30119932623941176,371939,1234860,874949,731850,7,218103808
0.01,1,layers.7,0.3052709954905517,363256,1189946,812420,740782,7,218103808
0.01,1,layers.8,0.30397132819662265,347483,1143144,763944,726683,7,218103808
0.01,1,layers.9,0.32882707984629944,376021,1143522,776327,743216,7,218103808
0.01,1,lm_head,0.0658156088904063,74024,1124718,722029,476713,1,525336576
0.025,1,layers.0,0.1610201372590899,382223,2373759,1422140,1333842,7,218103808
0.025,1,layers.1,0.20380810710918285,491320,2410699,1932254,969765,7,218103808
0.025,1,layers.10,0.3338103232687054,793137,2376011,1775881,1393267,7,218103808
0.025,1,layers.11,0.31780396537951,740761,2330874,1711117,1360518,7,218103808
0.025,1,layers.12,0.30626130470710733,718263,2345262,1721240,1342285,7,218103808
0.025,1,layers.13,0.340670587033753,807221,2369506,1702612,1474115,7,218103808
0.025,1,layers.14,0.30075469825851586,709228,2358161,1603900,1463489,7,218103808
0.025,1,layers.15,0.2933404124832505,708853,2416486,1613019,1512320,7,218103808
0.025,1,layers.16,0.2999789316525003,707647,2358989,1655369,1411267,7,218103808
0.025,1,layers.17,0.2950663334550741,708536,2401277,1682172,1427641,7,218103808
0.025,1,layers.18,0.29260287622339787,723556,2472826,1716657,1479725,7,218103808
0.025,1,layers.19,0.27456094175241186,686921,2501889,1668816,1519994,7,218103808
0.025,1,layers.2,0.20645973586467786,541132,2621005,1468229,1693908,7,218103808
0.025,1,layers.20,0.243353637489907,631711,2595856,1618049,1609518,7,218103808
0.025,1,layers.21,0.2276257338652562,597162,2623438,1681129,1539471,7,218103808
0.025,1,layers.22,0.22043099881862893,590368,2678244,1718718,1549894,7,218103808
0.025,1,layers.23,0.20284896636891864,548133,2702173,1731052,1519254,7,218103808
0.025,1,layers.24,0.17808903517637883,476622,2676313,1792270,1360665,7,218103808
0.025,1,layers.25,0.1572898545088748,428741,2725802,1871657,1282886,7,218103808
0.025,1,layers.26,0.16244471401984645,431190,2654380,1867845,1217725,7,218103808
0.025,1,layers.27,0.14205658844837624,337024,2372463,1611524,1097963,7,218103808
0.025,1,layers.28,0.16332863500660355,367910,2252575,1456857,1163628,7,218103808
0.025,1,layers.29,0.12471874488415129,300927,2412845,1513702,1200070,7,218103808
0.025,1,layers.3,0.20999385244496718,551325,2625434,1626897,1549862,7,218103808
0.025,1,layers.30,0.11119166486327652,265639,2389019,1430968,1223690,7,218103808
0.025,1,layers.31,0.12089493710499802,253419,2096192,1290518,1059093,7,218103808
0.025,1,layers.4,0.23147157743437097,635789,2746726,1919397,1463118,7,218103808
0.025,1,layers.5,0.30820635769812493,699969,2271105,1642233,1328841,7,218103808
0.025,1,layers.6,0.33205519877728834,766487,2308312,1712332,1362467,7,218103808
0.025,1,layers.7,0.32052553181090887,754211,2353045,1773820,1333436,7,218103808
0.025,1,layers.8,0.32336812417874733,756738,2340175,1767634,1329279,7,218103808
0.025,1,layers.9,0.3216346623658321,770178,2394574,1765850,1398902,7,218103808
0.025,1,lm_head,0.09354096425217899,366996,3923372,2680044,1610324,1,525336576
0.05,1,layers.0,0.15591757681275215,627596,4025178,2148009,2504765,7,218103808
0.05,1,layers.1,0.16250285649762475,604444,3719590,2730720,1593314,7,218103808
0.05,1,layers.10,0.3331186949455643,1339893,4022269,3040706,2321456,7,218103808
0.05,1,layers.11,0.29379439667560747,1192926,4060411,3079791,2173546,7,218103808
0.05,1,layers.12,0.27858340964611805,1122239,4028377,3040470,2110146,7,218103808
0.05,1,layers.13,0.3012544208326651,1230430,4084355,3186249,2128536,7,218103808
0.05,1,layers.14,0.27180611794483184,1065287,3919290,3037353,1947224,7,218103808
0.05,1,layers.15,0.2886198962318814,1134697,3931458,2995664,2070491,7,218103808
0.05,1,layers.16,0.2691998131818897,1133181,4209442,3044941,2297682,7,218103808
0.05,1,layers.17,0.27004351592608,1182668,4379546,3000694,2561520,7,218103808
0.05,1,layers.18,0.2545538798679396,1167868,4587901,3038707,2717062,7,218103808
0.05,1,layers.19,0.24919544238652078,1114640,4472955,2969741,2617854,7,218103808
0.05,1,layers.2,0.20828047950284698,904388,4342164,3363838,1882714,7,218103808
0.05,1,layers.20,0.24568673992926468,1083608,4410527,2906692,2587443,7,218103808
0.05,1,layers.21,0.23276710507520562,1007045,4326406,2943753,2389698,7,218103808
0.05,1,layers.22,0.23280761997954133,1001161,4300379,2951049,2350491,7,218103808
0.05,1,layers.23,0.20430968347645795,868726,4252006,2832335,2288397,7,218103808
0.05,1,layers.24,0.17469312704152584,754352,4318155,2783388,2289119,7,218103808
0.05,1,layers.25,0.1563416691069356,675911,4323294,2672871,2326334,7,218103808
0.05,1,layers.26,0.15200430705134332,669418,4403941,2638162,2435197,7,218103808
0.05,1,layers.27,0.13773333586489633,565827,4108134,2541964,2131997,7,218103808
0.05,1,layers.28,0.15260221205590682,634180,4155772,2802293,1987659,7,218103808
0.05,1,layers.29,0.12186895306487536,497170,4079546,2792200,1784516,7,218103808
0.05,1,layers.3,0.21713375567356208,918699,4231028,2458097,2691630,7,218103808
0.05,1,layers.30,0.10776990728966664,439436,4077539,2695982,1820993,7,218103808
0.05,1,layers.31,0.11200308618296516,411694,3675738,2422125,1665307,7,218103808
0.05,1,layers.4,0.22277500437218165,951544,4271323,2744054,2478813,7,218103808
0.05,1,layers.5,0.2280306501892138,1089273,4776871,3032397,2833747,7,218103808
0.05,1,layers.6,0.2566847361657436,1219819,4752207,3234781,2737245,7,218103808
0.05,1,layers.7,0.26120705874480593,1202299,4602858,3165381,2639776,7,218103808
0.05,1,layers.8,0.2826857267396872,1234795,4368084,3150925,2451954,7,218103808
0.05,1,layers.9,0.3254347200164837,1323557,4067043,3014583,2376017,7,218103808
0.05,1,lm_head,0.10322547643896202,881873,8543172,6099708,3325337,1,525336576
0.1,1,layers.0,0.13968893212728453,899131,6436666,5041114,2294683,7,218103808
0.1,1,layers.1,0.13836137165015766,904864,6539860,3337949,4106775,7,218103808
0.1,1,layers.10,0.27298404982298646,1893701,6937039,4156677,4674063,7,218103808
0.1,1,layers.11,0.2402805804355369,1702874,7087023,4274063,4515834,7,218103808
0.1,1,layers.12,0.23909250068142515,1654358,6919322,4268842,4304838,7,218103808
0.1,1,layers.13,0.2925111444469269,1952074,6673503,4460141,4165436,7,218103808
0.1,1,layers.14,0.2572575657950653,1710158,6647649,4667204,3690603,7,218103808
0.1,1,layers.15,0.2685108293450161,1738595,6474953,4878188,3335360,7,218103808
0.1,1,layers.16,0.27175709056881125,1770342,6514428,4877854,3406916,7,218103808
0.1,1,layers.17,0.2803807014758242,1753481,6253929,4634700,3372710,7,218103808
0.1,1,layers.18,0.2725656316250492,1717665,6301840,4628460,3391045,7,218103808
0.1,1,layers.19,0.2512299585176718,1577185,6277854,4593024,3262015,7,218103808
0.1,1,layers.2,0.18545436311934962,1187241,6401796,4899699,2689338,7,218103808
0.1,1,layers.20,0.22961177755937293,1464829,6379590,4745748,3098671,7,218103808
0.1,1,layers.21,0.21446841094292624,1505197,7018269,4908901,3614565,7,218103808
0.1,1,layers.22,0.21222632098249877,1532749,7222238,4879733,3875254,7,218103808
0.1,1,layers.23,0.1898833484349739,1351043,7115121,4596450,3869714,7,218103808
0.1,1,layers.24,0.17409520049012728,1204568,6919019,4457529,3666058,7,218103808
0.1,1,layers.25,0.15510233594931497,1085388,6997883,4167083,3916188,7,218103808
0.1,1,layers.26,0.1591861872735895,1050675,6600290,4040618,3610347,7,218103808
0.1,1,layers.27,0.13224113181021224,834717,6312083,3840772,3306028,7,218103808
0.1,1,layers.28,0.13663436442502855,932419,6824191,4075554,3681056,7,218103808
0.1,1,layers.29,0.11172936071371772,789641,7067444,4120014,3737071,7,218103808
0.1,1,layers.3,0.21177358216145953,1351226,6380522,4595310,3136438,7,218103808
0.1,1,layers.30,0.10714060119980076,712389,6649104,3916189,3445304,7,218103808
0.1,1,layers.31,0.10984310681319544,694352,6321307,3597822,3417837,7,218103808
0.1,1,layers.4,0.22646832233539774,1474208,6509555,4244544,3739219,7,218103808
0.1,1,layers.5,0.24238379374854344,1633922,6741053,4522144,3852831,7,218103808
0.1,1,layers.6,0.2551924982832983,1703561,6675592,4251846,4127307,7,218103808
0.1,1,layers.7,0.24340704064931148,1662621,6830620,4084013,4409228,7,218103808
0.1,1,layers.8,0.24728952526542616,1660678,6715521,3923950,4452249,7,218103808
0.1,1,layers.9,0.263223917792692,1758410,6680282,4089410,4349282,7,218103808
0.1,1,lm_head,0.09955984021568133,1708460,17160132,9298691,9569901,1,525336576
0.15,1,layers.0,0.12194731211553891,911922,7478000,5414852,2975070,7,218103808
0.15,1,layers.1,0.14935977395116246,1088320,7286567,4121400,4253487,7,218103808
0.15,1,layers.10,0.26787075001308736,2236121,8347761,5079515,5504367,7,218103808
0.15,1,layers.11,0.25888082061561596,2215165,8556698,5050862,5721001,7,218103808
0.15,1,layers.12,0.2410049499506039,2051143,8510792,4969446,5592489,7,218103808
0.15,1,layers.13,0.2572669225688008,2244507,8724429,5154797,5814139,7,218103808
0.15,1,layers.14,0.24441662757212712,2108987,8628656,5111924,5625719,7,218103808
0.15,1,layers.15,0.2497106433200109,2050238,8210455,5068137,5192556,7,218103808
0.15,1,layers.16,0.24611514228642842,2037303,8277845,5310787,5004361,7,218103808
0.15,1,layers.17,0.23550676224943154,2081539,8838553,5913043,5007049,7,218103808
0.15,1,layers.18,0.2259057216343915,2051479,9081129,6190835,4941773,7,218103808
0.15,1,layers.19,0.21468333514897175,1941127,9041815,6308467,4674475,7,218103808
0.15,1,layers.2,0.18891832220022942,1570826,8314842,5546837,4338831,7,218103808
0.15,1,layers.20,0.21264032268461816,1847232,8687120,6261224,4273128,7,218103808
0.15,1,layers.21,0.21521035462606913,1791097,8322541,6005511,4108127,7,218103808
0.15,1,layers.22,0.2200857313479385,1738786,7900494,5617927,4021353,7,218103808
0.15,1,layers.23,0.19987019748525459,1541342,7711715,5326939,3926118,7,218103808
0.15,1,layers.24,0.17581132230023702,1382236,7862042,5271955,3972323,7,218103808
0.15,1,layers.25,0.15094836455253294,1276623,8457349,5301237,4432735,7,218103808
0.15,1,layers.26,0.15393592107161902,1350498,8773118,5424604,4699012,7,218103808
0.15,1,layers.27,0.1275838229679901,1079778,8463283,4896171,4646890,7,218103808
0.15,1,layers.28,0.14240212842591843,1201505,8437409,4781563,4857351,7,218103808
0.15,1,layers.29,0.11115820890620445,974745,8768988,4625634,5118099,7,218103808
0.15,1,layers.3,0.1865375262096898,1549842,8308473,6490518,3367797,7,218103808
0.15,1,layers.30,0.10624449589504419,915796,8619703,4654276,4881223,7,218103808
0.15,1,layers.31,0.10699573180809406,831887,7774955,4285491,4321351,7,218103808
0.15,1,layers.4,0.21678166899061369,1705189,7865928,5591080,3980037,7,218103808
0.15,1,layers.5,0.2287577045465038,1872999,8187698,5622137,4438560,7,218103808
0.15,1,layers.6,0.25368980321594276,2173220,8566446,5662216,5077450,7,218103808
0.15,1,layers.7,0.26304576696751425,2035047,7736475,5213552,4557970,7,218103808
0.15,1,layers.8,0.27675938019761354,2163841,7818492,5107876,4874457,7,218103808
0.15,1,layers.9,0.2675245093960748,2170402,8112909,5165907,5117404,7,218103808
0.15,1,lm_head,0.09489288160671376,1840123,19391581,9360840,11870864,1,525336576
