Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
2436,2436,"प्रश्न: एक प्रिंटिंग शॉप को एक विज्ञापन कंपनी को 5000 ब्रोशर भेजने की जरूरत है। प्रत्येक बॉक्स में ब्रोशर का केवल एक-पांचवां हिस्सा हो सकता है। उन ब्रोशरों को भेजने के लिए कितने बक्से की आवश्यकता होती है? उत्तर: चलो एक-एक करके सोचें। 5000 x 1/5 = <<5000*1/5=1000>> 1000 ब्रोशर एक बॉक्स में फिट हो सकते हैं। इस प्रकार, 5000/1000 = <<5000/1000=5>> 5 बक्से की आवश्यकता है #### 5","प्रश्न: एक प्रिंटिंग शॉप को एक विज्ञापन कंपनी को 5000 ब्रोशर भेजने की जरूरत है। प्रत्येक बॉक्स में ब्रोशर का केवल एक-पांचवां हिस्सा हो सकता है। उन ब्रोशरों को भेजने के लिए कितने बक्से की आवश्यकता होती है? उत्तर: चलो एक-एक करके सोचें। 5000 x 1/5 = <<5000*1/5=1000>> 1000 ब्रोशर एक बॉक्स में फिट हो सकते हैं। इस प्रकार, 5000/1000 = <<5000/1000=5>> 5 बक्से की जरूरत है उत्तर 5 है",2436
2472,2472,"प्रश्न: करेन अपनी बेटी के दोपहर के भोजन में मूंगफली का मक्खन सैंडविच पैक करती है सप्ताह के यादृच्छिक रूप से चुने गए 2 दिन। अन्य 3 स्कूल के दिनों, वह एक ham सैंडविच पैक. वह यादृच्छिक रूप से चुने गए एक दिन केक का एक टुकड़ा और अन्य चार दिनों में कुकीज़ पैक करती है। क्या संभावना है, प्रतिशत के रूप में व्यक्त, कि करेन एक ही दिन में एक हैम सैंडविच और केक पैक करता है? उत्तर: चलो एक-एक करके सोचें। एक सप्ताह में 5 स्कूल के दिन हैं, इसलिए संभावना है कि करेन एक हैम सैंडविच पैक 3/5 है और संभावना है कि वह केक पैक 1/5 है दोनों चीजों की संभावना को खोजने के लिए दो संभावनाओं को गुणा करेंः 3/5 * 1/5 = 3/25 अब 3 को 25 से विभाजित करें और इस संभावना को प्रतिशत के रूप में व्यक्त करने के लिए 100% से गुणा करेंः 3/25 * 100% = 12% #### 12","प्रश्न: करेन अपनी बेटी के दोपहर के भोजन में मूंगफली का मक्खन सैंडविच पैक करती है सप्ताह के यादृच्छिक रूप से चुने गए 2 दिन। अन्य 3 स्कूल के दिनों, वह एक ham सैंडविच पैक. वह यादृच्छिक रूप से चुने गए एक दिन केक का एक टुकड़ा और अन्य चार दिनों में कुकीज़ पैक करती है। क्या संभावना है, प्रतिशत के रूप में व्यक्त, कि करेन एक ही दिन में एक हैम सैंडविच और केक पैक करता है? उत्तर: चलो एक-एक करके सोचें। एक सप्ताह में 5 स्कूल के दिन हैं, इसलिए संभावना है कि करेन एक हैम सैंडविच पैक 3/5 है और संभावना है कि वह केक पैक 1/5 है दोनों चीजों की संभावना को खोजने के लिए दो संभावनाओं को गुणा करेंः 3/5 * 1/5 = 3/25 अब 3 को 25 से विभाजित करें और 100% से गुणा करें इस संभावना को प्रतिशत के रूप में व्यक्त करने के लिएः 3/25 * 100% = 12% उत्तर 12 है",2472
2485,2485,"प्रश्न: कार्ली दिन में 3 घंटे, सप्ताह में 4 दिन, और दिन में 2 घंटे, सप्ताह में 6 दिन अपने बटरफ्लाई स्ट्रोक का अभ्यास करती है। वह 4 सप्ताह के साथ एक महीने में तैराकी का अभ्यास करने में कितना समय बिताती है? उत्तर: चलो एक-एक करके सोचें। पहले एक सप्ताह में कार्ली द्वारा तितली स्ट्रोक का अभ्यास करने का कुल समय ज्ञात कीजिए: 3 घंटे/दिन * 4 दिन/सप्ताह = <<3*4=12>> 12 घंटे/सप्ताह फिर एक सप्ताह में कार्ली द्वारा बैकस्ट्रोक स्ट्रोक का अभ्यास करने का कुल समय ज्ञात कीजिए: 2 घंटे/दिन * 6 दिन/सप्ताह = <<2*6=12>> 12 घंटे/सप्ताह फिर उन दो समयों को जोड़कर उसका प्रत्येक सप्ताह का कुल अभ्यास समय ज्ञात कीजिए: 12 घंटे/सप्ताह + 12 घंटे/सप्ताह = <<12+12=24>> 24 घंटे/सप्ताह फिर उसके साप्ताहिक अभ्यास समय को महीने में हफ्तों की संख्या से गुणा करके उसका मासिक अभ्यास समय ज्ञात कीजिए: 24 घंटे/सप्ताह * 4 सप्ताह/माह = <<24*4=96>> 96 घंटे/माह #### 96","प्रश्न: कार्ली दिन में 3 घंटे, सप्ताह में 4 दिन, और दिन में 2 घंटे, सप्ताह में 6 दिन अपने बटरफ्लाई स्ट्रोक का अभ्यास करती है। वह 4 सप्ताह के साथ एक महीने में तैराकी का अभ्यास करने में कितना समय बिताती है? उत्तर: चलो एक-एक करके सोचें। पहले एक सप्ताह में कार्ली द्वारा तितली स्ट्रोक का अभ्यास करने का कुल समय ज्ञात कीजिए: 3 घंटे/दिन * 4 दिन/सप्ताह = <<3*4=12>> 12 घंटे/सप्ताह फिर एक सप्ताह में कार्ली द्वारा बैकस्ट्रोक स्ट्रोक का अभ्यास करने का कुल समय ज्ञात कीजिए: 2 घंटे/दिन * 6 दिन/सप्ताह = <<2*6=12>> 12 घंटे/सप्ताह फिर उन दो समयों को जोड़कर उसका प्रत्येक सप्ताह का कुल अभ्यास समय ज्ञात कीजिए: 12 घंटे/सप्ताह + 12 घंटे/सप्ताह = <<12+12=24>> 24 घंटे/सप्ताह फिर उसके साप्ताहिक अभ्यास समय को महीने में हफ्तों की संख्या से गुणा करके उसका मासिक अभ्यास समय ज्ञात कीजिए: 24 घंटे/सप्ताह * 4 सप्ताह/माह = <<24*4=96>> 96 घंटे/माह उत्तर 96 है",2485
2543,2543,प्रश्न: मैथ्यू प्रतिदिन 4 गिलास पानी पीता है। प्रत्येक गिलास 5 औंस है। वह सिर्फ एक 35 औंस पानी की बोतल खरीदने का फैसला करता है। वह इसे सप्ताह में कितनी बार भरता है? उत्तर: चलो एक-एक करके सोचें। वह एक दिन में 20 औंस पानी पीता है क्योंकि 4 x 5 = <<4*5=20>> 20 वह एक सप्ताह में 140 औंस पीता है क्योंकि 7 x 20 = <<7*20=140>> 140 वह इसे 4 बार भर देगा क्योंकि 140 / 35 = <<140/35=4>> 4 #### 4,प्रश्न: मैथ्यू प्रतिदिन 4 गिलास पानी पीता है। प्रत्येक गिलास 5 औंस है। वह सिर्फ एक 35 औंस पानी की बोतल खरीदने का फैसला करता है। वह इसे सप्ताह में कितनी बार भरता है? उत्तर: चलो एक-एक करके सोचें। वह एक दिन में 20 औंस पानी पीता है क्योंकि 4 x 5 = <<4*5=20>> 20 वह एक सप्ताह में 140 औंस पीता है क्योंकि 7 x 20 = <<7*20=140>> 140 वह इसे 4 बार भर देगा क्योंकि 140 / 35 = <<140/35=4>> 4 उत्तर 4 है,2543
2581,2581,प्रश्न: केनेथ के पास दुकान जाने के लिए 50 डॉलर हैं। केनेथ ने 2 बैगेट और 2 पानी की बोतलें खरीदीं। प्रत्येक बैगेट की कीमत 2 डॉलर और प्रत्येक पानी की बोतल की कीमत 1 डॉलर थी। केनेथ के पास कितना पैसा बचा है? उत्तर: चलो एक-एक करके सोचें। बैगेट्स की लागत 2 × $2 = $ <<2*2=4>> 4 है। पानी की लागत 2 × $1 = $ <<2*1=2>> 2 है। खरीदारी की कुल लागत $ 4 + $ 2 = $ <<4+2=6>> 6 है। केनेथ के पास $50 - $6 = $44 बचे हैं. #### 44,प्रश्न: केनेथ के पास दुकान जाने के लिए 50 डॉलर हैं। केनेथ ने 2 बैगेट और 2 पानी की बोतलें खरीदीं। प्रत्येक बैगेट की कीमत 2 डॉलर और प्रत्येक पानी की बोतल की कीमत 1 डॉलर थी। केनेथ के पास कितना पैसा बचा है? उत्तर: चलो एक-एक करके सोचें। बैगेट्स की लागत 2 × $2 = $ <<2*2=4>> 4 है। पानी की लागत 2 × $1 = $ <<2*1=2>> 2 है। खरीदारी की कुल लागत $ 4 + $ 2 = $ <<4+2=6>> 6 है। केनेथ के पास $50 - $6 = $44 बचे हैं. उत्तर 44 है,2581
2587,2587,"प्रश्न: अपनी लड़ाइयों के लिए प्रशिक्षण के लिए रॉकी प्रशिक्षण के पहले दिन 4 मील दौड़ता था। रॉकी दिन 2 के लिए मीलों को दोगुना कर देगा, और दिन 2 से दिन 3 के लिए मीलों को तिगुना कर देगा। प्रशिक्षण के पहले तीन दिनों में रॉकी ने कितने मील की दूरी तय की? उत्तर: चलो एक-एक करके सोचें। दिन 1: 4 दिन 2: 2 4 = 8 दिन 3: 8 3 = 24 कुलः 4 + 8 + 24 = <<4+8+24=36>> 36 मील #### 36","प्रश्न: अपनी लड़ाइयों के लिए प्रशिक्षण के लिए रॉकी प्रशिक्षण के पहले दिन 4 मील दौड़ता था। रॉकी दिन 2 के लिए मीलों को दोगुना कर देगा, और दिन 2 से दिन 3 के लिए मीलों को तिगुना कर देगा। प्रशिक्षण के पहले तीन दिनों में रॉकी ने कितने मील की दूरी तय की? उत्तर: चलो एक-एक करके सोचें। दिन 1: 4 दिन 2: 2 4 = 8 दिन 3: 8 3 = 24 कुलः 4 + 8 + 24 = <<4+8+24=36>> 36 मील उत्तर 36 है",2587
2615,2615,प्रश्न: 2 लीटर पानी की छह बोतलों की कीमत 12 डॉलर है। 1 लीटर पानी की कीमत क्या है? उत्तर: चलो एक-एक करके सोचें। 2 लीटर पानी की प्रत्येक बोतल की कीमत $12/6 = $<<12/6=2>> 2 है। तो 1 लीटर पानी की लागत है $2/2 = $ <<2/2=1>> 1. #### 1,प्रश्न: 2 लीटर पानी की छह बोतलों की कीमत 12 डॉलर है। 1 लीटर पानी की कीमत क्या है? उत्तर: चलो एक-एक करके सोचें। 2 लीटर पानी की प्रत्येक बोतल की कीमत $12/6 = $<<12/6=2>> 2 है। तो 1 लीटर पानी की लागत है $2/2 = $ <<2/2=1>> 1. उत्तर 1 है,2615
2675,2675,"प्रश्न: श्रीमती के लिए काम करने के बाद जेन, जेसन Jayden की तुलना में 60 सिक्के अधिक भुगतान किया गया था. यदि जेडन को 300 सिक्के मिले, तो श्रीमती को कितने सिक्के मिले? जेन कुल में लड़कों को दे? उत्तर: चलो एक-एक करके सोचें। अगर Jayden 300 सिक्के प्राप्त, 60 कम क्या जेसन प्राप्त की तुलना में, तब जेसन को 300+60 = <<300+60=360>> 360 मिलाकर, दोनों लड़कों को 360+300 = <<360+300=660>> 660 सिक्के #### 660 मिले","प्रश्न: श्रीमती के लिए काम करने के बाद जेन, जेसन Jayden की तुलना में 60 सिक्के अधिक भुगतान किया गया था. यदि जेडन को 300 सिक्के मिले, तो श्रीमती को कितने सिक्के मिले? जेन कुल में लड़कों को दे? उत्तर: चलो एक-एक करके सोचें। अगर Jayden 300 सिक्के प्राप्त, 60 कम क्या जेसन प्राप्त की तुलना में, तब जेसन ने 300 + 60 = <<300+60=360>> 360 प्राप्त किया कुल मिलाकर, दो लड़कों ने 360 + 300 = <<360+300=660>> 660 सिक्के प्राप्त किए उत्तर 660 है",2675
2731,2731,"प्रश्न: जेफ के तैराकी कोच ने उसे सप्ताहांत में 98 राउंड तैरने के लिए कहा। शनिवार को, जेफ ने 27 चक्कर लगाए। रविवार की सुबह, उन्होंने 15 चक्कर लगाए, एक ब्रेक लिया, फिर दोपहर में अभ्यास फिर से शुरू किया। ब्रेक लेते समय जेफ के पास कितने राउंड बचे थे? उत्तर: चलो एक-एक करके सोचें। जेफ शनिवार को तैरने के बाद, वहाँ रहे थे 98 - 27 = <<98-27=71>> 71 laps रविवार की सुबह के बाद 15 laps वहाँ रहे थे 71 - 15 = <<71-15=56>> 56 laps इसलिए, जब जेफ ब्रेक लिया, वह था 56 laps शेष #### 56","प्रश्न: जेफ के तैराकी कोच ने उसे सप्ताहांत में 98 राउंड तैरने के लिए कहा। शनिवार को, जेफ ने 27 चक्कर लगाए। रविवार की सुबह, उन्होंने 15 चक्कर लगाए, एक ब्रेक लिया, फिर दोपहर में अभ्यास फिर से शुरू किया। ब्रेक लेते समय जेफ के पास कितने राउंड बचे थे? उत्तर: चलो एक-एक करके सोचें। शनिवार को जेफ के तैरने के बाद, 98 - 27 = <<98-27=71>> 71 राउंड बचे थे रविवार की सुबह के 15 राउंड के बाद 71 - 15 = <<71-15=56>> 56 राउंड बचे थे इसलिए, जब जेफ ने ब्रेक लिया, तो उसके पास 56 राउंड बचे थे उत्तर 56 है",2731
2734,2734,"प्रश्न: एनी ने 3 बर्तन तुलसी, 9 बर्तन रोज़मेरी और 6 बर्तन थाइम लगाए। प्रत्येक तुलसी के पौधे में 4 पत्तियां होती हैं, प्रत्येक रोजमेरी के पौधे में 18 पत्तियां होती हैं और प्रत्येक थाइम के पौधे में 30 पत्तियां होती हैं। कुल कितने पत्ते हैं? उत्तर: चलो एक-एक करके सोचें। पहले तुलसी की पत्तियों की कुल संख्या ज्ञात कीजिए: 3 बर्तन * 4 पत्तियां/बर्तन = <<3*4=12>> 12 पत्तियां फिर रोज़मेरी पत्तियों की कुल संख्या ज्ञात कीजिए: 9 बर्तन * 18 पत्तियां/बर्तन = <<9*18=162>> 162 पत्तियां फिर थाइम पत्तियों की कुल संख्या ज्ञात कीजिए: 6 बर्तन * 30 पत्तियां/बर्तन = <<6*30=180>> 180 पत्तियां फिर प्रत्येक प्रकार की पत्तियों की संख्या जोड़कर पत्तियों की कुल संख्या ज्ञात कीजिए: 12 पत्तियां + 162 पत्तियां + 180 पत्तियां = <<12+162+180=354>> 354 पत्तियां #### 354","प्रश्न: एनी ने 3 बर्तन तुलसी, 9 बर्तन रोज़मेरी और 6 बर्तन थाइम लगाए। प्रत्येक तुलसी के पौधे में 4 पत्तियां होती हैं, प्रत्येक रोजमेरी के पौधे में 18 पत्तियां होती हैं और प्रत्येक थाइम के पौधे में 30 पत्तियां होती हैं। कुल कितने पत्ते हैं? उत्तर: चलो एक-एक करके सोचें। पहले तुलसी की पत्तियों की कुल संख्या ज्ञात कीजिए: 3 बर्तन * 4 पत्तियां / बर्तन = <<3*4=12>> 12 पत्तियां फिर रोज़मेरी पत्तियों की कुल संख्या ज्ञात कीजिए: 9 बर्तन * 18 पत्तियां / बर्तन = <<9*18=162>> 162 पत्तियां फिर थाइम पत्तियों की कुल संख्या ज्ञात कीजिए: 6 बर्तन * 30 पत्तियां / बर्तन = <<6*30=180>> 180 पत्तियां फिर प्रत्येक प्रकार की पत्तियों की संख्या जोड़कर पत्तियों की कुल संख्या ज्ञात कीजिए: 12 पत्तियां + 162 पत्तियां + 180 पत्तियां = <<12+162+180=354>> 354 पत्तियां उत्तर 354 है",2734
2758,2758,"प्रश्न: मोहम्मद के पास चिप्स के 80 बैग हैं। चिप्स के एक चौथाई बैग डोरिटोस हैं। यदि मोहम्मद डोरिटोस के बैगों को 4 बराबर ढेरों में विभाजित करना चाहता है, तो प्रत्येक ढेर में डोरिटोस के कितने बैग होंगे? उत्तर: चलो एक-एक करके सोचें। डोरिटो बैग की संख्या 80 / 4 = <<80/4=20>> 20 बैग प्रत्येक ढेर में डोरिटो बैग की संख्या 20 / 4 = <<20/4=5>> 5 बैग #### 5","प्रश्न: मोहम्मद के पास चिप्स के 80 बैग हैं। चिप्स के एक चौथाई बैग डोरिटोस हैं। यदि मोहम्मद डोरिटोस के बैगों को 4 बराबर ढेरों में विभाजित करना चाहता है, तो प्रत्येक ढेर में डोरिटोस के कितने बैग होंगे? उत्तर: चलो एक-एक करके सोचें। डोरिटो बैग की संख्या 80 / 4 = <<80/4=20>> 20 बैग प्रत्येक ढेर में डोरिटो बैग की संख्या 20 / 4 = <<20/4=5>> 5 बैग है उत्तर 5 है",2758
2769,2769,"प्रश्न: लिंडा शिल्प मेलों में हार बनाती और बेचती हैं। अपने हालिया मेले में उसने कुल 80 डॉलर में 4 हार और 8 अंगूठियां बेचीं। यदि प्रत्येक हार की कीमत 12 डॉलर है, तो प्रत्येक अंगूठी की कीमत कितनी है? उत्तर: चलो एक-एक करके सोचें। चलो प्रत्येक हार की लागत के लिए r का उपयोग करते हैं 4*12+8*r=80 48+8*r=80 8*r=80-48=32 8r=32 r=<<4=4>> प्रत्येक अंगूठी के लिए 4 डॉलर #### 4","प्रश्न: लिंडा शिल्प मेलों में हार बनाती और बेचती हैं। अपने हालिया मेले में उसने कुल 80 डॉलर में 4 हार और 8 अंगूठियां बेचीं। यदि प्रत्येक हार की कीमत 12 डॉलर है, तो प्रत्येक अंगूठी की कीमत कितनी है? उत्तर: चलो एक-एक करके सोचें। चलो r का उपयोग प्रत्येक हार की लागत के लिए करते हैं 4*12+8*r=80 48+8*r=80 8*r=80-48=32 8r=32 r=<<4=4>> 4 डॉलर प्रत्येक अंगूठी के लिए उत्तर 4 है",2769
2818,2818,"प्रश्न: टेरेसा ने विज्ञान में 70 अंक प्राप्त किए, संगीत में 80, सामाजिक अध्ययन में 85, और भौतिकी की परीक्षा, जो टेरेसा के जीवन की सबसे कठिन परीक्षा थी, उसे संगीत की तुलना में आधे अंक मिले। सभी विषयों में टेरेसा के कुल अंकों की गणना कीजिए। उत्तर: चलो एक-एक करके सोचें। विज्ञान और संगीत के कुल अंक 70+80 = पीएचएक्स0 150 हैं जब आप सामाजिक अध्ययन में प्राप्त अंकों को जोड़ते हैं, तो पूर्ण अंक 150+85 = पीएचएक्स1 235 बन जाते हैं। उसे भौतिकी में संगीत में जितने अंक मिले थे, उससे आधे अंक मिले, कुल मिलाकर 1/2*80 = 40 अंक। जब आप अन्य विषयों के कुल अंकों के साथ भौतिकी में प्राप्त अंकों को जोड़ते हैं, तो पूर्ण अंक 235+40 = <<235+40=275>> 275 #### 275 बन जाते हैं।","प्रश्न: टेरेसा ने विज्ञान में 70 अंक प्राप्त किए, संगीत में 80, सामाजिक अध्ययन में 85, और भौतिकी की परीक्षा, जो टेरेसा के जीवन की सबसे कठिन परीक्षा थी, उसे संगीत की तुलना में आधे अंक मिले। सभी विषयों में टेरेसा के कुल अंकों की गणना कीजिए। उत्तर: चलो एक-एक करके सोचें। विज्ञान और संगीत के कुल अंक 70+80 = पीएचएक्स0 150 हैं जब आप सामाजिक अध्ययन में प्राप्त अंकों को जोड़ते हैं, तो पूर्ण अंक 150+85 = पीएचएक्स1 235 बन जाते हैं। उसे भौतिकी में संगीत में जितने अंक मिले थे, उससे आधे अंक मिले, कुल मिलाकर 1/2*80 = 40 अंक। जब आप भौतिकी में प्राप्त किए गए अंकों को अन्य विषयों के कुल अंकों में जोड़ते हैं, तो पूर्ण अंक 235+40 = <<235+40=275>> 275 बन जाते हैं उत्तर 275 है",2818
2839,2839,"प्रश्न: जैकब स्मोर्स बना रहा है। प्रत्येक s'more दो ग्राहम पटाखे और एक मार्शमैलो लेता है. अगर जैकब के पास 48 ग्राहम पटाखे और 6 मार्शमॉलो हैं, तो उसे और कितने मार्शमॉलो खरीदने की जरूरत है? उत्तर: चलो एक-एक करके सोचें। पहले जैकब की जरूरत के मार्शमॉलो की संख्या ज्ञात करें: 48 ग्राहम पटाखे / 2 ग्राहम पटाखे / मार्शमॉलो = <<48/2=24>> 24 मार्शमॉलो फिर जैकब के पास पहले से मौजूद मार्शमॉलो की संख्या को उस संख्या से घटाएं जिसकी उसे खरीदने की आवश्यकता है: 24 मार्शमॉलो - 6 मार्शमॉलो = <<24-6=18>> 18 मार्शमॉलो #### 18","प्रश्न: जैकब स्मोर्स बना रहा है। प्रत्येक s'more दो ग्राहम पटाखे और एक मार्शमैलो लेता है. अगर जैकब के पास 48 ग्राहम पटाखे और 6 मार्शमॉलो हैं, तो उसे और कितने मार्शमॉलो खरीदने की जरूरत है? उत्तर: चलो एक-एक करके सोचें। पहले जैकब की जरूरत के मार्शमॉलो की संख्या ज्ञात करें: 48 ग्राहम पटाखे / 2 ग्राहम पटाखे / मार्शमॉलो = <<48/2=24>> 24 मार्शमॉलो फिर जैकब के पास पहले से मौजूद मार्शमॉलो की संख्या को उस संख्या से घटाएं जिसकी उसे खरीदने की आवश्यकता है: 24 मार्शमॉलो - 6 मार्शमॉलो = <<24-6=18>> 18 मार्शमॉलो उत्तर 18 है",2839
2854,2854,प्रश्न: जेवियर ने एक सप्ताह तक प्रतिदिन 50 मिनट व्यायाम किया। सैंडा ने तीनों दिनों में प्रत्येक दिन 90 मिनट व्यायाम किया। जेवियर और सांडा ने कुल कितने मिनट व्यायाम किया? उत्तर: चलो एक-एक करके सोचें। Javier = 50 * 7 = <<50*7=350>> 350 मिनट Sanda = 90 * 3 = <<90*3=270>> 270 मिनट कुल = 350 + 270 = <<350+270=620>> 620 मिनट एक साथ Javier और Sanda ने 620 मिनट तक व्यायाम किया। #### 620,प्रश्न: जेवियर ने एक सप्ताह तक प्रतिदिन 50 मिनट व्यायाम किया। सैंडा ने तीनों दिनों में प्रत्येक दिन 90 मिनट व्यायाम किया। जेवियर और सांडा ने कुल कितने मिनट व्यायाम किया? उत्तर: चलो एक-एक करके सोचें। Javier = 50 * 7 = <<50*7=350>> 350 मिनट Sanda = 90 * 3 = <<90*3=270>> 270 मिनट कुल = 350 + 270 = <<350+270=620>> 620 मिनट एक साथ Javier और Sanda ने 620 मिनट तक व्यायाम किया। उत्तर 620 है,2854
2863,2863,"प्रश्न: फेथ के पड़ोस में, कुल 20 घरों के साथ, सौर पैनल लगाने का फैसला किया। प्रत्येक घर को अपनी बिजली की जरूरतों को पूरा करने में सक्षम 10 पैनलों की आवश्यकता थी। पैनलों के आपूर्तिकर्ता ने आवश्यक मात्रा से 50 पैनल कम लाए। पड़ोसियों ने केवल पैनलों को स्थापित करने पर सहमति व्यक्त की जहां वे समाप्त हो जाएंगे। कितने घरों में उनके पैनल लगाए गए थे? उत्तर: चलो एक-एक करके सोचें। आवश्यक पैनलों की कुल संख्या 20*10 = <<20*10=200>> 200 पैनल है। जब 50 पैनल नहीं दिए गए, तो उपयोग के लिए उपलब्ध पैनलों की कुल संख्या 200-50 = <<200-50=150>> 150 हो गई। यदि प्रत्येक घर को 10 पैनलों की आवश्यकता होती है, तो जिन घरों में पैनल लगाए गए थे, उनकी संख्या 150/10 = <<150/10=15>> 15 घर #### 15","प्रश्न: फेथ के पड़ोस में, कुल 20 घरों के साथ, सौर पैनल लगाने का फैसला किया। प्रत्येक घर को अपनी बिजली की जरूरतों को पूरा करने में सक्षम 10 पैनलों की आवश्यकता थी। पैनलों के आपूर्तिकर्ता ने आवश्यक मात्रा से 50 पैनल कम लाए। पड़ोसियों ने केवल पैनलों को स्थापित करने पर सहमति व्यक्त की जहां वे समाप्त हो जाएंगे। कितने घरों में उनके पैनल लगाए गए थे? उत्तर: चलो एक-एक करके सोचें। आवश्यक पैनलों की कुल संख्या 20*10 = <<20*10=200>> 200 पैनल है। जब 50 पैनल नहीं दिए गए, तो उपयोग के लिए उपलब्ध पैनलों की कुल संख्या 200-50 = <<200-50=150>> 150 हो गई। यदि प्रत्येक घर को 10 पैनलों की आवश्यकता होती है, तो जिन घरों में पैनल लगाए गए थे उनकी संख्या 150/10 = <<150/10=15>> 15 घर है उत्तर 15 है",2863
2866,2866,"प्रश्न: एरिन गर्व और पूर्वाग्रह की एक लघु धारावाहिक देख रही हैं। 6 एपिसोड हैं जो प्रत्येक 50 मिनट लंबे हैं। अगर एरिन सभी एपिसोड एक साथ देखती है, एक के बाद एक बिना किसी ब्रेक के, तो वह श्रृंखला देखने में कितने घंटे बिताएगी? उत्तर: चलो एक-एक करके सोचें। श्रृंखला में कुल मिनट 6 * 50 = <<6*50=300>> 300 मिनट है चूंकि एक घंटे में 60 मिनट होते हैं, एरिन 300 / 60 = <<300/60=5>> 5 घंटे श्रृंखला #### 5 देखते हुए बिताएगी","प्रश्न: एरिन गर्व और पूर्वाग्रह की एक लघु धारावाहिक देख रही हैं। 6 एपिसोड हैं जो प्रत्येक 50 मिनट लंबे हैं। अगर एरिन सभी एपिसोड एक साथ देखती है, एक के बाद एक बिना किसी ब्रेक के, तो वह श्रृंखला देखने में कितने घंटे बिताएगी? उत्तर: चलो एक-एक करके सोचें। श्रृंखला में कुल मिनट 6 * 50 = <<6*50=300>> 300 मिनट है चूंकि एक घंटे में 60 मिनट हैं, एरिन श्रृंखला को देखने में 300 / 60 = <<300/60=5>> 5 घंटे खर्च करेगी उत्तर 5 है",2866
2869,2869,"प्रश्न: कागज का नया पैड 120 पन्नों का है। सैमी अपनी विज्ञान परियोजना के लिए 25% पृष्ठों का उपयोग करता है, और अपने गणित के होमवर्क के लिए अन्य 10 पृष्ठों का उपयोग करता है। नोटबुक में कितने पन्ने बचे हैं? उत्तर: चलो एक-एक करके सोचें। उन्होंने 0.25 * 120 = <<0.25*120=30>> 30 विज्ञान पर इस्तेमाल किया था 120-30 = <<120-30=90>> 90 पृष्ठ बचे थे और फिर गणित के बाद उनके पास 90-10 = <<90-10=80>> 80 है। #### 80","प्रश्न: कागज का नया पैड 120 पन्नों का है। सैमी अपनी विज्ञान परियोजना के लिए 25% पृष्ठों का उपयोग करता है, और अपने गणित के होमवर्क के लिए अन्य 10 पृष्ठों का उपयोग करता है। नोटबुक में कितने पन्ने बचे हैं? उत्तर: चलो एक-एक करके सोचें। उन्होंने 0.25 * 120 = <<0.25*120=30>> 30 विज्ञान पर इस्तेमाल किया था 120-30 = <<120-30=90>> 90 पृष्ठ बचे थे और फिर गणित के बाद उनके पास 90-10 = <<90-10=80>> 80 है। उत्तर 80 है",2869
2872,2872,"प्रश्न: जियोर्जियो अपनी कक्षा के लिए कुकीज़ बनाने की योजना बना रहा है। वहाँ 40 छात्र हैं और वह प्रति छात्र 2 कुकीज़ बनाने की योजना बना रहा है। यदि उसके 10% सहपाठियों को ओटमील राइसिन चाहिए, तो जियोर्जियो कितने ओटमील राइसिन कुकीज़ बनाएगा? उत्तर: चलो एक-एक करके सोचें। 40 छात्र ओटमील राइसिन चाहते हैं क्योंकि 40 x .1 = <<40*.1=4>> 4 वह 8 ओटमील राइसिन कुकीज़ बनाता है क्योंकि 4 x 2 = <<4*2=8>> 8 #### 8","प्रश्न: जियोर्जियो अपनी कक्षा के लिए कुकीज़ बनाने की योजना बना रहा है। वहाँ 40 छात्र हैं और वह प्रति छात्र 2 कुकीज़ बनाने की योजना बना रहा है। यदि उसके 10% सहपाठियों को ओटमील राइसिन चाहिए, तो जियोर्जियो कितने ओटमील राइसिन कुकीज़ बनाएगा? उत्तर: चलो एक-एक करके सोचें। 40 छात्र ओटमील राइसिन चाहते हैं क्योंकि 40 x .1 = <<40*.1=4>> 4 वह 8 ओटमील राइसिन कुकीज़ बनाता है क्योंकि 4 x 2 = <<4*2=8>> 8 उत्तर 8 है",2872
