question,subject,choices,answer,qa
निम्न में से कौन सा मध्य पाषाण युग के दौरान पौधों के नए उपयोगों का प्रमाण है?,prehistory,"['दक्षिण-पश्चिमी यूरोप में अल्तामिरा गुफा में प्राकृतिक कीटनाशक के रूप में बीज का उपयोग', 'दक्षिणी फ्रांस में ऑरिग्नासियन दफन में फूलों जैसी पौधों की सामग्री', 'दक्षिण अफ्रीका में सिबुडु गुफा के फर्श को अस्तर देने वाली वनस्पति सामग्री', 'भाले फेंकने वाले और कैनो बनाने के लिए ग्रेवेटियन परंपरा में लकड़ी का उपयोग']",2,"प्रश्न: निम्न में से कौन सा मध्य पाषाण युग के दौरान पौधों के नए उपयोगों का प्रमाण है?

उत्तर विकल्प: ['दक्षिण-पश्चिमी यूरोप में अल्तामिरा गुफा में प्राकृतिक कीटनाशक के रूप में बीज का उपयोग', 'दक्षिणी फ्रांस में ऑरिग्नासियन दफन में फूलों जैसी पौधों की सामग्री', 'दक्षिण अफ्रीका में सिबुडु गुफा के फर्श को अस्तर देने वाली वनस्पति सामग्री', 'भाले फेंकने वाले और कैनो बनाने के लिए ग्रेवेटियन परंपरा में लकड़ी का उपयोग']

उत्तर: दक्षिण अफ्रीका में सिबुडु गुफा के फर्श को अस्तर देने वाली वनस्पति सामग्री"
"यह कि आधुनिक अफ्रीकियों के पास कोई निएंडरटल डीएनए नहीं है, यह दर्शाता है कि:",prehistory,"['निएंडरटल और शारीरिक रूप से आधुनिक मनुष्यों के बीच जीन प्रवाह अफ्रीका से निएंडरटल के पलायन से पहले हुआ होगा।', 'निएंडरटल और शारीरिक रूप से आधुनिक मनुष्यों के बीच जीन प्रवाह, शारीरिक रूप से आधुनिक मनुष्यों के अफ्रीका से पलायन के बाद हुआ।', 'अफ्रीका में रहने वाले निएंडरटल ने आधुनिक मनुष्यों के साथ संभोग नहीं किया, लेकिन जब वे अफ्रीका से बाहर चले गए तो उनका अनुसरण किया होगा।', 'शारीरिक रूप से आधुनिक मनुष्यों और निएंडरटल के बीच संभोग कभी नहीं हुआ।']",1,"प्रश्न: यह कि आधुनिक अफ्रीकियों के पास कोई निएंडरटल डीएनए नहीं है, यह दर्शाता है कि:

उत्तर विकल्प: ['निएंडरटल और शारीरिक रूप से आधुनिक मनुष्यों के बीच जीन प्रवाह अफ्रीका से निएंडरटल के पलायन से पहले हुआ होगा।', 'निएंडरटल और शारीरिक रूप से आधुनिक मनुष्यों के बीच जीन प्रवाह, शारीरिक रूप से आधुनिक मनुष्यों के अफ्रीका से पलायन के बाद हुआ।', 'अफ्रीका में रहने वाले निएंडरटल ने आधुनिक मनुष्यों के साथ संभोग नहीं किया, लेकिन जब वे अफ्रीका से बाहर चले गए तो उनका अनुसरण किया होगा।', 'शारीरिक रूप से आधुनिक मनुष्यों और निएंडरटल के बीच संभोग कभी नहीं हुआ।']

उत्तर: निएंडरटल और शारीरिक रूप से आधुनिक मनुष्यों के बीच जीन प्रवाह, शारीरिक रूप से आधुनिक मनुष्यों के अफ्रीका से पलायन के बाद हुआ।"
प्लेइस्टोसीन के अंत की ओर 28 के बीच 000 और 18 000 साल पहले दुनिया भर में समुद्र का स्तर आज की तुलना में बहुत कम था जिसके परिणामस्वरूप साइबेरिया के पूर्व में __________ नामक एक भूभाग उजागर हुआ इस अवधि को _______ कहा जाता है।,prehistory,"['बेरिंगिया; लेट बेरिंगियन पीरियड', 'सुंडलैंड; मैकेंजी मैक्सिमम', 'बेरिंगिया; लेट ग्लेशियल मैक्सिमम', 'वालेसिया; लेट लॉरेंटिड पीरियड']",2,"प्रश्न: प्लेइस्टोसीन के अंत की ओर 28 के बीच 000 और 18 000 साल पहले दुनिया भर में समुद्र का स्तर आज की तुलना में बहुत कम था जिसके परिणामस्वरूप साइबेरिया के पूर्व में __________ नामक एक भूभाग उजागर हुआ इस अवधि को _______ कहा जाता है।

उत्तर विकल्प: ['बेरिंगिया; लेट बेरिंगियन पीरियड', 'सुंडलैंड; मैकेंजी मैक्सिमम', 'बेरिंगिया; लेट ग्लेशियल मैक्सिमम', 'वालेसिया; लेट लॉरेंटिड पीरियड']

उत्तर: बेरिंगिया; लेट ग्लेशियल मैक्सिमम"
बड़े पैमाने पर भू-परिवर्तन की पहचान करने के लिए कौन सी पुरातात्विक विधि सबसे अच्छी है?,prehistory,"['परीक्षण गड्ढे', 'ग्राउंड पेनेट्रेटिंग रडार', 'हवाई फोटोग्राफी', 'प्रोटॉन मैग्नेटोमीटर']",2,"प्रश्न: बड़े पैमाने पर भू-परिवर्तन की पहचान करने के लिए कौन सी पुरातात्विक विधि सबसे अच्छी है?

उत्तर विकल्प: ['परीक्षण गड्ढे', 'ग्राउंड पेनेट्रेटिंग रडार', 'हवाई फोटोग्राफी', 'प्रोटॉन मैग्नेटोमीटर']

उत्तर: हवाई फोटोग्राफी"
एक मिट्टी के बर्तन की शैली के लिए कौन सा नाम अंततः एक पूरे सांस्कृतिक परिसर के लिए लागू किया गया था जो प्रशांत महासागर के पार चला गया था?,prehistory,"['क्लोविस', 'नेनाना कॉम्प्लेक्स', 'लैपिटा', 'मिक्रोनेशियाई मिट्टी के बर्तनों की परंपरा']",2,"प्रश्न: एक मिट्टी के बर्तन की शैली के लिए कौन सा नाम अंततः एक पूरे सांस्कृतिक परिसर के लिए लागू किया गया था जो प्रशांत महासागर के पार चला गया था?

उत्तर विकल्प: ['क्लोविस', 'नेनाना कॉम्प्लेक्स', 'लैपिटा', 'मिक्रोनेशियाई मिट्टी के बर्तनों की परंपरा']

उत्तर: लैपिटा"
सरल गोताखोरों और जटिल गोताखोरों के बीच एक अंतर क्या है?,prehistory,"['जटिल फ़ोरेजर्स सिंचाई तकनीक का उपयोग करते हैं।', 'जटिल चाराखोर खाद्य स्रोतों की एक विस्तृत श्रृंखला पर निर्भर करते हैं।', 'जटिल फ़ोरेगर अधिक गतिशील होते हैं।', 'जटिल फ़ोरेजर्स कुछ अत्यधिक उत्पादक संसाधनों पर ध्यान केंद्रित करते हैं।']",3,"प्रश्न: सरल गोताखोरों और जटिल गोताखोरों के बीच एक अंतर क्या है?

उत्तर विकल्प: ['जटिल फ़ोरेजर्स सिंचाई तकनीक का उपयोग करते हैं।', 'जटिल चाराखोर खाद्य स्रोतों की एक विस्तृत श्रृंखला पर निर्भर करते हैं।', 'जटिल फ़ोरेगर अधिक गतिशील होते हैं।', 'जटिल फ़ोरेजर्स कुछ अत्यधिक उत्पादक संसाधनों पर ध्यान केंद्रित करते हैं।']

उत्तर: जटिल फ़ोरेजर्स कुछ अत्यधिक उत्पादक संसाधनों पर ध्यान केंद्रित करते हैं।"
फ्रेरे की खोज का महत्व यह था कि उसने जो पाया वह स्थित था:,prehistory,"['विलुप्त जानवरों के अवशेषों के नीचे।', 'सतह पर, विलुप्त जानवरों के अवशेषों के ऊपर।', 'अफ्रीका के एक ऐसे क्षेत्र में जहां कोई नहीं सोचता कि मनुष्य कभी रहा है।', 'एक मध्ययुगीन महल के खंडहर के शीर्ष पर.']",0,"प्रश्न: फ्रेरे की खोज का महत्व यह था कि उसने जो पाया वह स्थित था:

उत्तर विकल्प: ['विलुप्त जानवरों के अवशेषों के नीचे।', 'सतह पर, विलुप्त जानवरों के अवशेषों के ऊपर।', 'अफ्रीका के एक ऐसे क्षेत्र में जहां कोई नहीं सोचता कि मनुष्य कभी रहा है।', 'एक मध्ययुगीन महल के खंडहर के शीर्ष पर.']

उत्तर: विलुप्त जानवरों के अवशेषों के नीचे।"
विश्व में लेखन का सबसे प्राचीन रूप क्या है और इसका विकास कहाँ हुआ?,prehistory,"['मेसोपोटामिया में शिलालेख', 'मिस्र में चित्रलिपि', 'क्नोसस में मिट्टी की गोलियाँ', 'स्टोनहेंज में रून']",0,"प्रश्न: विश्व में लेखन का सबसे प्राचीन रूप क्या है और इसका विकास कहाँ हुआ?

उत्तर विकल्प: ['मेसोपोटामिया में शिलालेख', 'मिस्र में चित्रलिपि', 'क्नोसस में मिट्टी की गोलियाँ', 'स्टोनहेंज में रून']

उत्तर: मेसोपोटामिया में शिलालेख"
सामाजिक एकीकरण का एक पैटर्न जिसमें व्यक्तियों को सामाजिक स्तरों के पदानुक्रम में रखा जाता है:,prehistory,"['शहरीकरण।', 'एक सामाजिक व्यवस्था।', 'सामाजिक स्तरीकरण।', 'एक कब्रिस्तान।']",2,"प्रश्न: सामाजिक एकीकरण का एक पैटर्न जिसमें व्यक्तियों को सामाजिक स्तरों के पदानुक्रम में रखा जाता है:

उत्तर विकल्प: ['शहरीकरण।', 'एक सामाजिक व्यवस्था।', 'सामाजिक स्तरीकरण।', 'एक कब्रिस्तान।']

उत्तर: सामाजिक स्तरीकरण।"
मिनोआ की अर्थव्यवस्था प्राकृतिक आपदाओं के लिए विशेष रूप से कमजोर हो सकती थी क्योंकि यह काफी हद तक निर्भर थी:,prehistory,"['कृषि', 'समुद्री व्यापार', 'धातुकर्म', 'ग़ुलाम मज़दूरी']",1,"प्रश्न: मिनोआ की अर्थव्यवस्था प्राकृतिक आपदाओं के लिए विशेष रूप से कमजोर हो सकती थी क्योंकि यह काफी हद तक निर्भर थी:

उत्तर विकल्प: ['कृषि', 'समुद्री व्यापार', 'धातुकर्म', 'ग़ुलाम मज़दूरी']

उत्तर: समुद्री व्यापार"
"_______ ने दक्षिण अमेरिका में सबसे पहले राज्यों में से एक विकसित किया, जो लगभग _________ में अपनी ऊंचाई तक पहुंच गया।",prehistory,"['मोचे; 400 ईस्वी', 'वारि; ईसवी सन् 100', 'इंका; 200 ईस्वी', 'माया; 400 ईस्वी']",0,"प्रश्न: _______ ने दक्षिण अमेरिका में सबसे पहले राज्यों में से एक विकसित किया, जो लगभग _________ में अपनी ऊंचाई तक पहुंच गया।

उत्तर विकल्प: ['मोचे; 400 ईस्वी', 'वारि; ईसवी सन् 100', 'इंका; 200 ईस्वी', 'माया; 400 ईस्वी']

उत्तर: मोचे; 400 ईस्वी"
"आर्कटिक में देखी जाने वाली लिथिक तकनीक का क्या नाम है और इसमें पासा-आकार के कोर, माइक्रो-ब्लेड, द्विपक्षीय चाकू और बुरिन शामिल हैं?",prehistory,"['क्लॉविस कॉम्प्लेक्स', 'डेनाली कॉम्प्लेक्स', 'फोल्सम कॉम्प्लेक्स', 'नेनाना कॉम्प्लेक्स']",1,"प्रश्न: आर्कटिक में देखी जाने वाली लिथिक तकनीक का क्या नाम है और इसमें पासा-आकार के कोर, माइक्रो-ब्लेड, द्विपक्षीय चाकू और बुरिन शामिल हैं?

उत्तर विकल्प: ['क्लॉविस कॉम्प्लेक्स', 'डेनाली कॉम्प्लेक्स', 'फोल्सम कॉम्प्लेक्स', 'नेनाना कॉम्प्लेक्स']

उत्तर: डेनाली कॉम्प्लेक्स"
निम्नलिखित में से किसका उपयोग मिट्टी को घेरने वाली साइट सामग्री को हटाने के लिए किया जाता है?,prehistory,"['ब्रश', 'तराजू', 'डेंटल पिक', 'उपरोक्त सभी']",3,"प्रश्न: निम्नलिखित में से किसका उपयोग मिट्टी को घेरने वाली साइट सामग्री को हटाने के लिए किया जाता है?

उत्तर विकल्प: ['ब्रश', 'तराजू', 'डेंटल पिक', 'उपरोक्त सभी']

उत्तर: उपरोक्त सभी"
"आंखों की कक्षाओं के ऊपर और पार हड्डी की एक निरंतर, उभरती सीढ़ी को कहा जाता हैः",prehistory,"['साजिटल क्रस्ट।', 'सुपरऑर्बिटल टोरस।', 'मैक्सिला।', 'गर्दन की हड्डी।']",1,"प्रश्न: आंखों की कक्षाओं के ऊपर और पार हड्डी की एक निरंतर, उभरती सीढ़ी को कहा जाता हैः

उत्तर विकल्प: ['साजिटल क्रस्ट।', 'सुपरऑर्बिटल टोरस।', 'मैक्सिला।', 'गर्दन की हड्डी।']

उत्तर: सुपरऑर्बिटल टोरस।"
चाको कैन्यन में पूर्वज पुएब्लोन संस्कृति में शामिल थे:,prehistory,"['लगभग 75 महत्वपूर्ण बस्तियां और 300 से अधिक छोटे समुदाय।', 'स्मारक वास्तुकला के साथ 500 से अधिक कस्बों और गांवों।', '30 से 40 खेतों और तीन बड़े कस्बों के बीच।', '300 से अधिक बाहरी खेतों के साथ एक बड़ा शहर राज्य।']",0,"प्रश्न: चाको कैन्यन में पूर्वज पुएब्लोन संस्कृति में शामिल थे:

उत्तर विकल्प: ['लगभग 75 महत्वपूर्ण बस्तियां और 300 से अधिक छोटे समुदाय।', 'स्मारक वास्तुकला के साथ 500 से अधिक कस्बों और गांवों।', '30 से 40 खेतों और तीन बड़े कस्बों के बीच।', '300 से अधिक बाहरी खेतों के साथ एक बड़ा शहर राज्य।']

उत्तर: लगभग 75 महत्वपूर्ण बस्तियां और 300 से अधिक छोटे समुदाय।"
यांग-शाओ संस्कृति ने कुछ समय बाद लंग-शान को रास्ता दिया:,prehistory,"['6,000 बी.पी.', '5,000 बी.पी.', '4,000 बी.पी.', '3,000 बी.पी.']",1,"प्रश्न: यांग-शाओ संस्कृति ने कुछ समय बाद लंग-शान को रास्ता दिया:

उत्तर विकल्प: ['6,000 बी.पी.', '5,000 बी.पी.', '4,000 बी.पी.', '3,000 बी.पी.']

उत्तर: 5,000 बी.पी."
प्लेइस्टोसीन के बाद के यूरोप के खाद्य संसाधन आधार की सबसे प्रमुख विशेषता थी:,prehistory,"['मेगाफौना पर निर्भरता।', 'शिकार करना और इकट्ठा करना।', 'फर धारण करने वाले जानवरों पर निर्भरता।', 'विविधता।']",3,"प्रश्न: प्लेइस्टोसीन के बाद के यूरोप के खाद्य संसाधन आधार की सबसे प्रमुख विशेषता थी:

उत्तर विकल्प: ['मेगाफौना पर निर्भरता।', 'शिकार करना और इकट्ठा करना।', 'फर धारण करने वाले जानवरों पर निर्भरता।', 'विविधता।']

उत्तर: विविधता।"
इज़राइल में जंगली अनाज की कटाई और खपत के साक्ष्य के रूप में जल्दी के रूप में दिनांकित,prehistory,"['20,000 बी.पी.', '12,000 बी.पी.', '10,000 बी.पी.', '8,000 बी.पी.']",0,"प्रश्न: इज़राइल में जंगली अनाज की कटाई और खपत के साक्ष्य के रूप में जल्दी के रूप में दिनांकित

उत्तर विकल्प: ['20,000 बी.पी.', '12,000 बी.पी.', '10,000 बी.पी.', '8,000 बी.पी.']

उत्तर: 20,000 बी.पी."
सिंधु घाटी की सभ्यता की विशेषता थी:,prehistory,"['अत्यधिक केंद्रीकृत अर्थव्यवस्थाएं।', 'सावधानीपूर्वक नियोजित और डिज़ाइन किए गए शहर।', 'मानकीकृत भार और माप।', 'उपरोक्त सभी।']",3,"प्रश्न: सिंधु घाटी की सभ्यता की विशेषता थी:

उत्तर विकल्प: ['अत्यधिक केंद्रीकृत अर्थव्यवस्थाएं।', 'सावधानीपूर्वक नियोजित और डिज़ाइन किए गए शहर।', 'मानकीकृत भार और माप।', 'उपरोक्त सभी।']

उत्तर: उपरोक्त सभी।"
"एक सिद्धांत के अनुसार, पैतृक पुएब्लो अभिजात वर्ग की शक्ति तब उभरी जब कुछ समूहः",prehistory,"['सूर्य ग्रहण और उल्का वर्षा जैसी खगोलीय घटनाओं की भविष्यवाणी की।', 'निर्मित स्मारक और विस्तृत बहु-मंजिला चट्टान आवास।', 'अच्छे वर्षों में खाद्य अधिशेषों को खराब वर्षों में वितरण के लिए संग्रहीत किया जाता है।', 'विजय युद्ध के माध्यम से अन्य समाजों को शामिल किया।']",2,"प्रश्न: एक सिद्धांत के अनुसार, पैतृक पुएब्लो अभिजात वर्ग की शक्ति तब उभरी जब कुछ समूहः

उत्तर विकल्प: ['सूर्य ग्रहण और उल्का वर्षा जैसी खगोलीय घटनाओं की भविष्यवाणी की।', 'निर्मित स्मारक और विस्तृत बहु-मंजिला चट्टान आवास।', 'अच्छे वर्षों में खाद्य अधिशेषों को खराब वर्षों में वितरण के लिए संग्रहीत किया जाता है।', 'विजय युद्ध के माध्यम से अन्य समाजों को शामिल किया।']

उत्तर: अच्छे वर्षों में खाद्य अधिशेषों को खराब वर्षों में वितरण के लिए संग्रहीत किया जाता है।"
"मेक्सिको के बेसिन में तेओतिहुआकन अपने प्रतिद्वंद्वी, कुइकुइल्को के बाद प्रमुखता से आया,",prehistory,"['एक ज्वालामुखी विस्फोट से अपंग हो गया था।', 'अपने शासक परिवारों के बीच एक गृहयुद्ध में फंस गया।', 'अपनी फसलों पर एक बुराई का सामना करना पड़ा।', 'एक खाड़ी तट तूफान से जलमग्न हो गया था।']",0,"प्रश्न: मेक्सिको के बेसिन में तेओतिहुआकन अपने प्रतिद्वंद्वी, कुइकुइल्को के बाद प्रमुखता से आया,

उत्तर विकल्प: ['एक ज्वालामुखी विस्फोट से अपंग हो गया था।', 'अपने शासक परिवारों के बीच एक गृहयुद्ध में फंस गया।', 'अपनी फसलों पर एक बुराई का सामना करना पड़ा।', 'एक खाड़ी तट तूफान से जलमग्न हो गया था।']

उत्तर: एक ज्वालामुखी विस्फोट से अपंग हो गया था।"
उत्तर-पश्चिम तट के समाजों के साक्ष्य इंगित करते हैं कि सामाजिक जटिलता के विकास के लिए अंततः क्या आवश्यक हैः,prehistory,"['कृषि।', 'सिंचाई प्रौद्योगिकी।', 'सामाजिक स्तरीकरण।', 'एक खाद्य अधिशेष।']",3,"प्रश्न: उत्तर-पश्चिम तट के समाजों के साक्ष्य इंगित करते हैं कि सामाजिक जटिलता के विकास के लिए अंततः क्या आवश्यक हैः

उत्तर विकल्प: ['कृषि।', 'सिंचाई प्रौद्योगिकी।', 'सामाजिक स्तरीकरण।', 'एक खाद्य अधिशेष।']

उत्तर: एक खाद्य अधिशेष।"
मानव विज्ञान के किस उप-क्षेत्र का उद्देश्य मनुष्यों के निकटतम जीवित रिश्तेदारों को बेहतर ढंग से समझना है?,prehistory,"['प्राचीन मानवविज्ञान', 'पुरातत्व', 'प्राइमेटोलॉजी', 'भाषाविज्ञान']",2,"प्रश्न: मानव विज्ञान के किस उप-क्षेत्र का उद्देश्य मनुष्यों के निकटतम जीवित रिश्तेदारों को बेहतर ढंग से समझना है?

उत्तर विकल्प: ['प्राचीन मानवविज्ञान', 'पुरातत्व', 'प्राइमेटोलॉजी', 'भाषाविज्ञान']

उत्तर: प्राइमेटोलॉजी"
