question,subject,choices,answer,qa
La réplication du picornavirus en tant que virus à ARN à chaîne positive est particulièrement caractérisée par lequel des éléments suivants?,virology,"['Les virions transportent l'enzyme ARN transcriptase dans la cellule', 'L'ARN virion est traduit en une seule grande polyprotéine', 'L'ARN virion agissant comme l'ARNm', 'Le virus sort par apoptose de la cellule.']",2,"Question: La réplication du picornavirus en tant que virus à ARN à chaîne positive est particulièrement caractérisée par lequel des éléments suivants?

Choix: ['Les virions transportent l'enzyme ARN transcriptase dans la cellule', 'L'ARN virion est traduit en une seule grande polyprotéine', 'L'ARN virion agissant comme l'ARNm', 'Le virus sort par apoptose de la cellule.']

Réponse: L'ARN virion agissant comme l'ARNm"
Pourquoi les membres de la famille des astrovirus n'ont-ils été reconnus que récemment comme des virus entériques importants pour l'homme?,virology,"['Le génome a été identifié par la nouvelle méthode de séquençage en profondeur', 'Un nouveau vecteur a été découvert.', 'Ils infectent un large éventail d'animaux domestiques et contaminent ainsi la viande.', 'La connaissance de leur réplication en tant que virus à ARNss de sens positif est maintenant complète.']",0,"Question: Pourquoi les membres de la famille des astrovirus n'ont-ils été reconnus que récemment comme des virus entériques importants pour l'homme?

Choix: ['Le génome a été identifié par la nouvelle méthode de séquençage en profondeur', 'Un nouveau vecteur a été découvert.', 'Ils infectent un large éventail d'animaux domestiques et contaminent ainsi la viande.', 'La connaissance de leur réplication en tant que virus à ARNss de sens positif est maintenant complète.']

Réponse: Le génome a été identifié par la nouvelle méthode de séquençage en profondeur"
Quelle infection virale n'a pas été identifiée pour la première fois par observation clinique?,virology,"['Le VIH', 'Teratogénicité de la rubéole', 'La microcéphalie et le virus Zika', 'Infection par le virus de l' hépatite C']",3,"Question: Quelle infection virale n'a pas été identifiée pour la première fois par observation clinique?

Choix: ['Le VIH', 'Teratogénicité de la rubéole', 'La microcéphalie et le virus Zika', 'Infection par le virus de l' hépatite C']

Réponse: Infection par le virus de l' hépatite C"
La qualité particulière du système de santé américain est sa:,virology,"['Approche systématique et démocratique', 'Approche fragmentée et non coordonnée', 'Le résultat des décisions raisonnables prises par les législateurs éclairés', 'a. et c. ci-dessus']",1,"Question: La qualité particulière du système de santé américain est sa:

Choix: ['Approche systématique et démocratique', 'Approche fragmentée et non coordonnée', 'Le résultat des décisions raisonnables prises par les législateurs éclairés', 'a. et c. ci-dessus']

Réponse: Approche fragmentée et non coordonnée"
"Selon le professeur Shoptaw, les trois principales stratégies d'intervention sont les suivantes:",virology,"['Intervention comportementale, traitement et interventions structurelles', 'Les préservatifs, la thérapie médicamenteuse et la réglementation des établissements sexuels commerciaux', 'Thérapie de substitution médicamenteuse, intervention communautaire et échange d'aiguilles', 'Tests de dépistage du VIH, traitement médicamenteux et utilisation de préservatifs']",0,"Question: Selon le professeur Shoptaw, les trois principales stratégies d'intervention sont les suivantes:

Choix: ['Intervention comportementale, traitement et interventions structurelles', 'Les préservatifs, la thérapie médicamenteuse et la réglementation des établissements sexuels commerciaux', 'Thérapie de substitution médicamenteuse, intervention communautaire et échange d'aiguilles', 'Tests de dépistage du VIH, traitement médicamenteux et utilisation de préservatifs']

Réponse: Intervention comportementale, traitement et interventions structurelles"
Par lequel des moyens suivants la rougeole a- t- elle été maîtrisée dans de nombreux pays?,virology,"['Par l'hygiène', 'Par le vaccin ROR', 'Par de nouveaux vaccins peptidiques moléculaires', 'Par des anticorps monoclonaux humanisés contre la protéine F']",1,"Question: Par lequel des moyens suivants la rougeole a- t- elle été maîtrisée dans de nombreux pays?

Choix: ['Par l'hygiène', 'Par le vaccin ROR', 'Par de nouveaux vaccins peptidiques moléculaires', 'Par des anticorps monoclonaux humanisés contre la protéine F']

Réponse: Par le vaccin ROR"
Comment limiter la propagation des filovirus?,virology,"['Nouveaux médicaments antiviraux', 'Nouveaux anticorps monoclonaux humanisés', 'Hygiène et distanciation sociale', 'Nouveaux vaccins']",2,"Question: Comment limiter la propagation des filovirus?

Choix: ['Nouveaux médicaments antiviraux', 'Nouveaux anticorps monoclonaux humanisés', 'Hygiène et distanciation sociale', 'Nouveaux vaccins']

Réponse: Hygiène et distanciation sociale"
La plupart des pandémies ont été causées par des virus de la grippe provenant de l'un des animaux suivants?,virology,"['Des porcs', 'Oiseaux sauvages', 'Les chauves-souris', 'Les êtres humains']",0,"Question: La plupart des pandémies ont été causées par des virus de la grippe provenant de l'un des animaux suivants?

Choix: ['Des porcs', 'Oiseaux sauvages', 'Les chauves-souris', 'Les êtres humains']

Réponse: Des porcs"
La PrEP est une stratégie efficace pour réduire l'incidence du VIH chez:,virology,"['Les femmes', 'Consommateurs de drogues', 'Femmes enceintes', 'a. et b. ci-dessus']",1,"Question: La PrEP est une stratégie efficace pour réduire l'incidence du VIH chez:

Choix: ['Les femmes', 'Consommateurs de drogues', 'Femmes enceintes', 'a. et b. ci-dessus']

Réponse: Consommateurs de drogues"
La réplication de l'hépatite B comprend lequel des stades suivants?,virology,"['Transfert du virus intact vers le cytoplasme cellulaire en vue de sa réplication', 'Conversion de l'ADN viral circulaire détendu en ADN circulaire covalemment fermé (CCC) dans le noyau', 'Virions produits dans le cytoplasme par l'ADN polymérase cellulaire', 'Activité oncogène pour transformer les cellules hépatiques.']",2,"Question: La réplication de l'hépatite B comprend lequel des stades suivants?

Choix: ['Transfert du virus intact vers le cytoplasme cellulaire en vue de sa réplication', 'Conversion de l'ADN viral circulaire détendu en ADN circulaire covalemment fermé (CCC) dans le noyau', 'Virions produits dans le cytoplasme par l'ADN polymérase cellulaire', 'Activité oncogène pour transformer les cellules hépatiques.']

Réponse: Virions produits dans le cytoplasme par l'ADN polymérase cellulaire"
Comment la famille des papillomes provoque-t-elle le cancer ?,virology,"['Se réplique dans les cellules en division et code pour trois protéines oncogènes E5, E6 et E7', 'Intégre le génome viral dans l'ADN cellulaire', 'Avoir un oncogène capable de déclencher un cancer', 'Agit comme un cofacteur pour un oncogène cellulaire']",1,"Question: Comment la famille des papillomes provoque-t-elle le cancer ?

Choix: ['Se réplique dans les cellules en division et code pour trois protéines oncogènes E5, E6 et E7', 'Intégre le génome viral dans l'ADN cellulaire', 'Avoir un oncogène capable de déclencher un cancer', 'Agit comme un cofacteur pour un oncogène cellulaire']

Réponse: Intégre le génome viral dans l'ADN cellulaire"
Quels sont les symptômes typiques des norovirus ?,virology,"['Diarrhée', 'Éruption cutanée', 'Vomissements et diarrhée', 'Maladie du système nerveux central']",2,"Question: Quels sont les symptômes typiques des norovirus ?

Choix: ['Diarrhée', 'Éruption cutanée', 'Vomissements et diarrhée', 'Maladie du système nerveux central']

Réponse: Vomissements et diarrhée"
Le séquençage en profondeur des nucléotides (SNG) est maintenant suffisamment peu coûteux pour une application générale.,virology,"['Développement rapide d'un vaccin', 'Identifier la variation génétique', 'Donner des détails sur l'excrétion du virus chez les porteurs asymptomatiques', 'Identifier rapidement les nouveaux virus']",3,"Question: Le séquençage en profondeur des nucléotides (SNG) est maintenant suffisamment peu coûteux pour une application générale.

Choix: ['Développement rapide d'un vaccin', 'Identifier la variation génétique', 'Donner des détails sur l'excrétion du virus chez les porteurs asymptomatiques', 'Identifier rapidement les nouveaux virus']

Réponse: Identifier rapidement les nouveaux virus"
Les facteurs déterminants de l'acquisition d'une infection par le VIH d'une personne infectée par acte sexuel comprennent:,virology,"['Niveau de l'ARN viral', 'Présence d' autres infections', 'Utilisation du préservatif', 'Tout ce qui précède']",3,"Question: Les facteurs déterminants de l'acquisition d'une infection par le VIH d'une personne infectée par acte sexuel comprennent:

Choix: ['Niveau de l'ARN viral', 'Présence d' autres infections', 'Utilisation du préservatif', 'Tout ce qui précède']

Réponse: Tout ce qui précède"
Comment le séquençage de nouvelle génération (NGS) est-il le plus souvent utilisé?,virology,"['Pour identifier un virus nouvellement découvert', 'À la recherche de mutants résistants aux médicaments', 'Pour identifier les virus quasi-espèces', 'Ne peut pas être utilisé']",3,"Question: Comment le séquençage de nouvelle génération (NGS) est-il le plus souvent utilisé?

Choix: ['Pour identifier un virus nouvellement découvert', 'À la recherche de mutants résistants aux médicaments', 'Pour identifier les virus quasi-espèces', 'Ne peut pas être utilisé']

Réponse: Ne peut pas être utilisé"
Lequel des virus HPV suivants est connu pour causer le cancer du col de l'utérus?,virology,"['Virus des cinq clades', 'Les types 14, 16, 18, 31 et 45', 'Aucun d'entre eux n'est cancérogène en soi.', 'Types 1 à 180']",2,"Question: Lequel des virus HPV suivants est connu pour causer le cancer du col de l'utérus?

Choix: ['Virus des cinq clades', 'Les types 14, 16, 18, 31 et 45', 'Aucun d'entre eux n'est cancérogène en soi.', 'Types 1 à 180']

Réponse: Aucun d'entre eux n'est cancérogène en soi."
Quel membre de la famille des paramyxovirus peut causer des croupes très graves ?,virology,"['La rougeole', 'Virus méta-pneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneum', 'Nom de l'entreprise:', 'Virus syncytial des voies respiratoires (VSR)']",1,"Question: Quel membre de la famille des paramyxovirus peut causer des croupes très graves ?

Choix: ['La rougeole', 'Virus méta-pneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneum', 'Nom de l'entreprise:', 'Virus syncytial des voies respiratoires (VSR)']

Réponse: Virus méta-pneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneumopneum"
Lequel des éléments suivants est la cause du retard dans le dépistage du VIH chez la population latino-américaine ?,virology,"['La stigmatisation liée à la maladie', 'Le machisme', 'Abus de drogues', 'Tout ce qui précède']",3,"Question: Lequel des éléments suivants est la cause du retard dans le dépistage du VIH chez la population latino-américaine ?

Choix: ['La stigmatisation liée à la maladie', 'Le machisme', 'Abus de drogues', 'Tout ce qui précède']

Réponse: Tout ce qui précède"
Décrivez la morphologie d'un togavirus.,virology,"['Particules sphériques enveloppées avec une structure icosaédrique', 'd'une épaisseur n'excédant pas 1 mm, mais n'excédant pas 1 mm', 'Virus filamenteux avec des glycoprotéines saillantes', 'Virus ronds de petite taille']",0,"Question: Décrivez la morphologie d'un togavirus.

Choix: ['Particules sphériques enveloppées avec une structure icosaédrique', 'd'une épaisseur n'excédant pas 1 mm, mais n'excédant pas 1 mm', 'Virus filamenteux avec des glycoprotéines saillantes', 'Virus ronds de petite taille']

Réponse: Particules sphériques enveloppées avec une structure icosaédrique"
Un bon système de surveillance devrait fournir des informations sur:,virology,"['Qui est infecté ?', 'Où se trouvent les individus infectés', 'La vitesse à laquelle l'infection se propage', 'Tout ce qui précède']",3,"Question: Un bon système de surveillance devrait fournir des informations sur:

Choix: ['Qui est infecté ?', 'Où se trouvent les individus infectés', 'La vitesse à laquelle l'infection se propage', 'Tout ce qui précède']

Réponse: Tout ce qui précède"
Qu'est- ce qui a empêché jusqu'à présent l'éradication de la poliomyélite dans le monde?,virology,"['Incapacité à vacciner dans certains pays', 'Vaccines de mauvaise qualité (non sûres)', 'Variation génétique', 'Dépenses']",0,"Question: Qu'est- ce qui a empêché jusqu'à présent l'éradication de la poliomyélite dans le monde?

Choix: ['Incapacité à vacciner dans certains pays', 'Vaccines de mauvaise qualité (non sûres)', 'Variation génétique', 'Dépenses']

Réponse: Incapacité à vacciner dans certains pays"
"La gamme de maladies causées par la famille est large, mais identifiez l'exception parmi les suivantes:",virology,"['Crise aplastique chez les patients atteints d'anémie', 'Cinquième maladie du syndrome de la joue claquée', 'Infection fœtale avec tératogénicité', 'Pneumonie grave']",0,"Question: La gamme de maladies causées par la famille est large, mais identifiez l'exception parmi les suivantes:

Choix: ['Crise aplastique chez les patients atteints d'anémie', 'Cinquième maladie du syndrome de la joue claquée', 'Infection fœtale avec tératogénicité', 'Pneumonie grave']

Réponse: Crise aplastique chez les patients atteints d'anémie"
Lequel des médicaments suivants inhibe les virus de l'herpès?,virology,"['Amantadine et ses dérivés', 'Acyclovir et ses dérivés', 'Oseltamivir et ses dérivés', 'Azidothymidine']",3,"Question: Lequel des médicaments suivants inhibe les virus de l'herpès?

Choix: ['Amantadine et ses dérivés', 'Acyclovir et ses dérivés', 'Oseltamivir et ses dérivés', 'Azidothymidine']

Réponse: Azidothymidine"
Les trois pays qui comptent le plus grand nombre de consommateurs de drogues par voie intraveineuse sont:,virology,"['La Bolivie, l'Argentine et la Thaïlande', 'La Chine, les États-Unis et la Russie', 'L'Afghanistan, l'Irak et le Myanmar', 'Lituanie, Estonie et Lettonie']",1,"Question: Les trois pays qui comptent le plus grand nombre de consommateurs de drogues par voie intraveineuse sont:

Choix: ['La Bolivie, l'Argentine et la Thaïlande', 'La Chine, les États-Unis et la Russie', 'L'Afghanistan, l'Irak et le Myanmar', 'Lituanie, Estonie et Lettonie']

Réponse: La Chine, les États-Unis et la Russie"
"Les responsables d'un grand hôpital communautaire signalent une augmentation de l'incidence de la leucémie lymphoïde aiguë (LLA) chez les enfants âgés de 5 à 12 ans. Ils soulignent que certains ménages de la communauté sont exposés aux déchets chimiques d'une usine voisine. Ils pensent que les déchets chimiques causent la leucémie . Si une étude est conçue pour évaluer l'affirmation des responsables de l'hôpital, lequel des sujets suivants est le plus susceptible de constituer le groupe de contrôle?",virology,"['Les enfants exposés aux déchets chimiques qui ne souffrent pas de ALL', 'Les enfants qui n'ont pas été exposés aux déchets chimiques et qui ne souffrent pas de ALL', 'Les enfants de la clinique ambulatoire de l'hôpital qui ne souffrent pas de ALL', 'Les enfants qui ne sont pas exposés aux déchets chimiques et qui souffrent de ALL']",1,"Question: Les responsables d'un grand hôpital communautaire signalent une augmentation de l'incidence de la leucémie lymphoïde aiguë (LLA) chez les enfants âgés de 5 à 12 ans. Ils soulignent que certains ménages de la communauté sont exposés aux déchets chimiques d'une usine voisine. Ils pensent que les déchets chimiques causent la leucémie . Si une étude est conçue pour évaluer l'affirmation des responsables de l'hôpital, lequel des sujets suivants est le plus susceptible de constituer le groupe de contrôle?

Choix: ['Les enfants exposés aux déchets chimiques qui ne souffrent pas de ALL', 'Les enfants qui n'ont pas été exposés aux déchets chimiques et qui ne souffrent pas de ALL', 'Les enfants de la clinique ambulatoire de l'hôpital qui ne souffrent pas de ALL', 'Les enfants qui ne sont pas exposés aux déchets chimiques et qui souffrent de ALL']

Réponse: Les enfants qui n'ont pas été exposés aux déchets chimiques et qui ne souffrent pas de ALL"
Lassa et Ebola sont des virus émergents en Afrique de l'Ouest.,virology,"['Les êtres humains', 'Autres espèces', 'Les chauves-souris des fruits', 'Des porcs']",1,"Question: Lassa et Ebola sont des virus émergents en Afrique de l'Ouest.

Choix: ['Les êtres humains', 'Autres espèces', 'Les chauves-souris des fruits', 'Des porcs']

Réponse: Autres espèces"
Dans quelles circonstances les antiviraux peuvent- ils être utilisés à des fins prophylactiques ou thérapeutiques?,virology,"['Si administré dans les 4 jours suivant les signes cliniques', 'Si utilisé dans les 48 heures suivant les premiers signes cliniques', 'Utilisé pour les obèses', 'Utilisation chez les enfants de moins de 2 ans présentant une propagation virale élevée']",2,"Question: Dans quelles circonstances les antiviraux peuvent- ils être utilisés à des fins prophylactiques ou thérapeutiques?

Choix: ['Si administré dans les 4 jours suivant les signes cliniques', 'Si utilisé dans les 48 heures suivant les premiers signes cliniques', 'Utilisé pour les obèses', 'Utilisation chez les enfants de moins de 2 ans présentant une propagation virale élevée']

Réponse: Utilisé pour les obèses"
"Les papillomavirus provoquent des verrues et le cancer, mais comment infectent-ils le plus souvent les humains ?",virology,"['Sont portés par l'eau', 'Sont en suspension dans l'air', 'Par des égratignures et des fractures de la peau', 'Sont nosocomiales et se propagent dans les hôpitaux']",2,"Question: Les papillomavirus provoquent des verrues et le cancer, mais comment infectent-ils le plus souvent les humains ?

Choix: ['Sont portés par l'eau', 'Sont en suspension dans l'air', 'Par des égratignures et des fractures de la peau', 'Sont nosocomiales et se propagent dans les hôpitaux']

Réponse: Par des égratignures et des fractures de la peau"
Il existe actuellement 57 sérotypes d'adénovirus reconnus.,virology,"['Diarrhée', 'Infections oculaires', 'Infections des voies respiratoires', 'Cystite hémorragique']",2,"Question: Il existe actuellement 57 sérotypes d'adénovirus reconnus.

Choix: ['Diarrhée', 'Infections oculaires', 'Infections des voies respiratoires', 'Cystite hémorragique']

Réponse: Infections des voies respiratoires"
Comment les nouveaux polyomavirus sont-ils détaillés ?,virology,"['Séquence des coups de feu', 'Cultivation dans des cellules neurales humaines', 'Séquencement pyro en profondeur (NGS)', 'Les techniques d'anticorps monoclonaux']",0,"Question: Comment les nouveaux polyomavirus sont-ils détaillés ?

Choix: ['Séquence des coups de feu', 'Cultivation dans des cellules neurales humaines', 'Séquencement pyro en profondeur (NGS)', 'Les techniques d'anticorps monoclonaux']

Réponse: Séquence des coups de feu"
Décrivez le vaccin contre la fièvre jaune.,virology,"['Vaccin contre le virus tué', 'Vaccin à virus vivant atténué développé par passage pasteurisé', 'Vaccin vivant atténué produit par mutation directe du génome du virus', 'Seul vaccin expérimental']",1,"Question: Décrivez le vaccin contre la fièvre jaune.

Choix: ['Vaccin contre le virus tué', 'Vaccin à virus vivant atténué développé par passage pasteurisé', 'Vaccin vivant atténué produit par mutation directe du génome du virus', 'Seul vaccin expérimental']

Réponse: Vaccin à virus vivant atténué développé par passage pasteurisé"
Quel est le plus grand facteur de risque d'infection par Ebola ?,virology,"['Travailler dans un laboratoire de catégorie IV', 'Assister à l'enterrement d'une victime à l'extérieur', 'Soins infirmiers à domicile', 'Assister à des matchs de football ou à de grands rassemblements']",0,"Question: Quel est le plus grand facteur de risque d'infection par Ebola ?

Choix: ['Travailler dans un laboratoire de catégorie IV', 'Assister à l'enterrement d'une victime à l'extérieur', 'Soins infirmiers à domicile', 'Assister à des matchs de football ou à de grands rassemblements']

Réponse: Travailler dans un laboratoire de catégorie IV"
"Le virus de la grippe est principalement maîtrisé dans les secteurs particuliers à ""risque"" par:",virology,"['L'hygiène', 'Vaccination contre le rhume', 'Médicaments antiviraux', 'Anticorps monoclonaux humanisés']",1,"Question: Le virus de la grippe est principalement maîtrisé dans les secteurs particuliers à ""risque"" par:

Choix: ['L'hygiène', 'Vaccination contre le rhume', 'Médicaments antiviraux', 'Anticorps monoclonaux humanisés']

Réponse: Vaccination contre le rhume"
