question,subject,choices,answer,qa
"En 2016, environ quel pourcentage d'adultes âgés de 18 ans ou plus étaient obèses ?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",1,"Question: En 2016, environ quel pourcentage d'adultes âgés de 18 ans ou plus étaient obèses ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 2019, environ quel pourcentage d'Allemands disent que la relation entre les États-Unis et l'Allemagne est bonne ?",global_facts,"['Pourcentage', '49 pour cent', 'Pourcentage', 'Pourcentage de 79%']",0,"Question: En 2019, environ quel pourcentage d'Allemands disent que la relation entre les États-Unis et l'Allemagne est bonne ?

Choix: ['Pourcentage', '49 pour cent', 'Pourcentage', 'Pourcentage de 79%']

Réponse: Pourcentage"
"En 2017, quel pourcentage d'Américains vivent dans les zones urbaines ?",global_facts,"['62 pour cent', 'à 72%', '82% de la population', 'Pourcentage de 92%']",2,"Question: En 2017, quel pourcentage d'Américains vivent dans les zones urbaines ?

Choix: ['62 pour cent', 'à 72%', '82% de la population', 'Pourcentage de 92%']

Réponse: 82% de la population"
Quel était le PIB par habitant aux États-Unis en 1950 en tenant compte de l'inflation et de la PPA aux prix de 2011 ?,global_facts,"['À peu près 3 000 dollars.', 'À peu près 8 000 $ .', 'À peu près 15 000 $ .', 'À peu près 30 000 $ .']",2,"Question: Quel était le PIB par habitant aux États-Unis en 1950 en tenant compte de l'inflation et de la PPA aux prix de 2011 ?

Choix: ['À peu près 3 000 dollars.', 'À peu près 8 000 $ .', 'À peu près 15 000 $ .', 'À peu près 30 000 $ .']

Réponse: À peu près 15 000 $ ."
"En 2016, combien de personnes aux États-Unis étaient sans-abri ?",global_facts,"['55 000 personnes', 'cinq cent cinquante mille', '5 millions et demi', '55 millions']",1,"Question: En 2016, combien de personnes aux États-Unis étaient sans-abri ?

Choix: ['55 000 personnes', 'cinq cent cinquante mille', '5 millions et demi', '55 millions']

Réponse: cinq cent cinquante mille"
"En 1965, combien d'Américains pensaient que l'envoi de troupes au Vietnam était une erreur ?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",0,"Question: En 1965, combien d'Américains pensaient que l'envoi de troupes au Vietnam était une erreur ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 2013, la proportion de personnes en Éthiopie qui pensent que les partis politiques sont corrompus est de",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage de 84%']",0,"Question: En 2013, la proportion de personnes en Éthiopie qui pensent que les partis politiques sont corrompus est de

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage de 84%']

Réponse: Pourcentage"
"Au cours de l'année 1997 La Banque mondiale a constaté que la fraction de la population mondiale vivant dans des pays à revenu faible ou intermédiaire inférieur, c'est-à-dire pays dont le revenu par habitant est inférieur ou égal à 1230 dollars",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage de 55%', 'Pourcentage']",3,"Question: Au cours de l'année 1997 La Banque mondiale a constaté que la fraction de la population mondiale vivant dans des pays à revenu faible ou intermédiaire inférieur, c'est-à-dire pays dont le revenu par habitant est inférieur ou égal à 1230 dollars

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage de 55%', 'Pourcentage']

Réponse: Pourcentage"
"En 2015, l'agriculture représentait environ quel pourcentage du PIB total de l'Inde?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",1,"Question: En 2015, l'agriculture représentait environ quel pourcentage du PIB total de l'Inde?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
Laquelle des affirmations suivantes est vraie en 2020?,global_facts,"['Les hommes sont plus susceptibles de souffrir de dépression et d'un trouble lié à la consommation d'alcool que les femmes.', 'les femmes sont plus susceptibles d'avoir une dépression et sont plus susceptibles d'avoir un trouble de la consommation d'alcool que les hommes.', 'les hommes sont plus susceptibles que les femmes de souffrir de dépression, tandis que les femmes sont plus susceptibles que les hommes de souffrir d'un trouble lié à la consommation d'alcool.', 'les femmes sont plus susceptibles que les hommes de souffrir de dépression, tandis que les hommes sont plus susceptibles que les femmes de souffrir d'un trouble lié à la consommation d'alcool.']",3,"Question: Laquelle des affirmations suivantes est vraie en 2020?

Choix: ['Les hommes sont plus susceptibles de souffrir de dépression et d'un trouble lié à la consommation d'alcool que les femmes.', 'les femmes sont plus susceptibles d'avoir une dépression et sont plus susceptibles d'avoir un trouble de la consommation d'alcool que les hommes.', 'les hommes sont plus susceptibles que les femmes de souffrir de dépression, tandis que les femmes sont plus susceptibles que les hommes de souffrir d'un trouble lié à la consommation d'alcool.', 'les femmes sont plus susceptibles que les hommes de souffrir de dépression, tandis que les hommes sont plus susceptibles que les femmes de souffrir d'un trouble lié à la consommation d'alcool.']

Réponse: les femmes sont plus susceptibles que les hommes de souffrir de dépression, tandis que les hommes sont plus susceptibles que les femmes de souffrir d'un trouble lié à la consommation d'alcool."
"En 2019, à peu près quel pourcentage de Brésiliens pensent que l'homosexualité devrait être acceptée par la société ?",global_facts,"['37 pour cent', 'Pourcentage', 'Pourcentage de 57%', 'Pourcentage de 67%']",3,"Question: En 2019, à peu près quel pourcentage de Brésiliens pensent que l'homosexualité devrait être acceptée par la société ?

Choix: ['37 pour cent', 'Pourcentage', 'Pourcentage de 57%', 'Pourcentage de 67%']

Réponse: Pourcentage de 67%"
"En 2017, la part du PIB consacrée à l'armée par l'Arabie saoudite est d'environ",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",3,"Question: En 2017, la part du PIB consacrée à l'armée par l'Arabie saoudite est d'environ

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 2019, quelle part de l'électricité provient des combustibles fossiles aux États-Unis ?",global_facts,"['Pourcentage', 'Pourcentage', '63 pour cent', '83 pour cent']",2,"Question: En 2019, quelle part de l'électricité provient des combustibles fossiles aux États-Unis ?

Choix: ['Pourcentage', 'Pourcentage', '63 pour cent', '83 pour cent']

Réponse: 63 pour cent"
Quel est le pourcentage d'enfants âgés de 13 à 15 ans en Égypte qui ont déclaré avoir été victimes d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?,global_facts,"['Pourcentage', 'Pourcentage', '50% du chiffre d'affaires', 'Pourcentage']",3,"Question: Quel est le pourcentage d'enfants âgés de 13 à 15 ans en Égypte qui ont déclaré avoir été victimes d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?

Choix: ['Pourcentage', 'Pourcentage', '50% du chiffre d'affaires', 'Pourcentage']

Réponse: Pourcentage"
"En 2018, environ quel pourcentage d'adultes américains disent que l'évaluation du risque criminel pour les personnes en liberté conditionnelle est une application déraisonnable de la prise de décision algorithmique ?",global_facts,"['Pourcentage', '41 pour cent', 'Pourcentage de 56%', '71 pour cent']",2,"Question: En 2018, environ quel pourcentage d'adultes américains disent que l'évaluation du risque criminel pour les personnes en liberté conditionnelle est une application déraisonnable de la prise de décision algorithmique ?

Choix: ['Pourcentage', '41 pour cent', 'Pourcentage de 56%', '71 pour cent']

Réponse: Pourcentage de 56%"
"En 2018, combien de poulets ont été tués pour la production de viande ?",global_facts,"['690 millions d'écus', '6,9 milliards', '69 milliards', '690 milliards']",2,"Question: En 2018, combien de poulets ont été tués pour la production de viande ?

Choix: ['690 millions d'écus', '6,9 milliards', '69 milliards', '690 milliards']

Réponse: 69 milliards"
"En 2016, quel pourcentage de la population du Soudan du Sud avait accès à l'électricité ?",global_facts,"['Pourcentage', 'Pourcentage de 29%', 'Pourcentage de 59%', 'Pourcentage de 79%']",0,"Question: En 2016, quel pourcentage de la population du Soudan du Sud avait accès à l'électricité ?

Choix: ['Pourcentage', 'Pourcentage de 29%', 'Pourcentage de 59%', 'Pourcentage de 79%']

Réponse: Pourcentage"
"Environ quel pourcentage des personnes interrogées au Mexique ont déclaré avoir payé un pot-de-vin au cours de la dernière année pour accéder à des services publics (tels que l'éducation, le système judiciaire, les services médicaux et de santé, la police, les services d'enregistrement et de permis, les services publics, les recettes fiscales et douanières et les services fonciers) en 2017 ?",global_facts,"['Pourcentage de 31%', 'Pourcentage', '71 pour cent', 'Pourcentage de 91%']",1,"Question: Environ quel pourcentage des personnes interrogées au Mexique ont déclaré avoir payé un pot-de-vin au cours de la dernière année pour accéder à des services publics (tels que l'éducation, le système judiciaire, les services médicaux et de santé, la police, les services d'enregistrement et de permis, les services publics, les recettes fiscales et douanières et les services fonciers) en 2017 ?

Choix: ['Pourcentage de 31%', 'Pourcentage', '71 pour cent', 'Pourcentage de 91%']

Réponse: Pourcentage"
"En tenant compte de l'inflation et de l'ajustement PPA, de combien le PIB par habitant a-t-il augmenté de 1950 à 2016 en Chine ?",global_facts,"['par 4 fois', 'par 8 fois', 'par 16 fois', 'par 32 fois']",2,"Question: En tenant compte de l'inflation et de l'ajustement PPA, de combien le PIB par habitant a-t-il augmenté de 1950 à 2016 en Chine ?

Choix: ['par 4 fois', 'par 8 fois', 'par 16 fois', 'par 32 fois']

Réponse: par 16 fois"
Ross Perot fait l'histoire des sondages en menant brièvement la course présidentielle en juin en tant que candidat du troisième parti avec 39%.,global_facts,"['Nom de l'établissement', 'Nom de l'entreprise:', 'Il y en a 13 .', '19 de l'année précédente.']",3,"Question: Ross Perot fait l'histoire des sondages en menant brièvement la course présidentielle en juin en tant que candidat du troisième parti avec 39%.

Choix: ['Nom de l'établissement', 'Nom de l'entreprise:', 'Il y en a 13 .', '19 de l'année précédente.']

Réponse: 19 de l'année précédente."
"En 2019, environ quel pourcentage de Turcs disent que Dieu joue un rôle important dans leur vie ?",global_facts,"['Pourcentage de 59%', '69 pour cent', 'Pourcentage de 79%', '89 pour cent']",3,"Question: En 2019, environ quel pourcentage de Turcs disent que Dieu joue un rôle important dans leur vie ?

Choix: ['Pourcentage de 59%', '69 pour cent', 'Pourcentage de 79%', '89 pour cent']

Réponse: 89 pour cent"
Laquelle des causes suivantes a causé le plus de morts au XXe siècle?,global_facts,"['Les tremblements de terre', 'Activité volcanique', 'Feux de forêt', 'Inondations']",3,"Question: Laquelle des causes suivantes a causé le plus de morts au XXe siècle?

Choix: ['Les tremblements de terre', 'Activité volcanique', 'Feux de forêt', 'Inondations']

Réponse: Inondations"
"Quel est le pourcentage d'enfants âgés de 13 à 15 ans aux États-Unis qui ont déclaré avoir été impliqués dans une bagarre physique à l'école, une ou plusieurs fois au cours des 12 derniers mois en 2015?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage de 55%', 'Pourcentage']",1,"Question: Quel est le pourcentage d'enfants âgés de 13 à 15 ans aux États-Unis qui ont déclaré avoir été impliqués dans une bagarre physique à l'école, une ou plusieurs fois au cours des 12 derniers mois en 2015?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage de 55%', 'Pourcentage']

Réponse: Pourcentage"
"En tenant compte de l'inflation et de l'ajustement de la PPA, de combien le PIB par habitant a-t-il augmenté de 1950 à 2016 en Corée du Sud ?",global_facts,"['par 4 fois', 'par 8 fois', 'par 16 fois', 'par 32 fois']",3,"Question: En tenant compte de l'inflation et de l'ajustement de la PPA, de combien le PIB par habitant a-t-il augmenté de 1950 à 2016 en Corée du Sud ?

Choix: ['par 4 fois', 'par 8 fois', 'par 16 fois', 'par 32 fois']

Réponse: par 32 fois"
"En 2019, à peu près quel pourcentage de personnes en Turquie sont d'accord pour dire que l'État est dirigé pour le bénéfice de tous les citoyens ?",global_facts,"['Pourcentage', 'Pourcentage', '66 pour cent', '81% de la population']",2,"Question: En 2019, à peu près quel pourcentage de personnes en Turquie sont d'accord pour dire que l'État est dirigé pour le bénéfice de tous les citoyens ?

Choix: ['Pourcentage', 'Pourcentage', '66 pour cent', '81% de la population']

Réponse: 66 pour cent"
"En 2015, quel pourcentage de la population mondiale de plus de 15 ans était alphabétisé ?",global_facts,"['81% de la population', '86 pour cent', 'Pourcentage de 91%', 'Résistance à l'humidité']",1,"Question: En 2015, quel pourcentage de la population mondiale de plus de 15 ans était alphabétisé ?

Choix: ['81% de la population', '86 pour cent', 'Pourcentage de 91%', 'Résistance à l'humidité']

Réponse: 86 pour cent"
"Environ quel pourcentage des personnes interrogées en Chine ont déclaré avoir payé un pot-de-vin au cours de la dernière année pour accéder à des services publics (tels que l'éducation, le système judiciaire, les services médicaux et de santé, la police, les services d'enregistrement et de permis, les services publics, les recettes fiscales et douanières et les services fonciers) en 2017 ?",global_facts,"['Pourcentage', 'Pourcentage', '66 pour cent', '86 pour cent']",0,"Question: Environ quel pourcentage des personnes interrogées en Chine ont déclaré avoir payé un pot-de-vin au cours de la dernière année pour accéder à des services publics (tels que l'éducation, le système judiciaire, les services médicaux et de santé, la police, les services d'enregistrement et de permis, les services publics, les recettes fiscales et douanières et les services fonciers) en 2017 ?

Choix: ['Pourcentage', 'Pourcentage', '66 pour cent', '86 pour cent']

Réponse: Pourcentage"
"En 2019, lequel des pays suivants avait l'espérance de vie la plus basse ?",global_facts,"['Brésil', 'États-Unis', 'États-Unis', 'États-Unis']",2,"Question: En 2019, lequel des pays suivants avait l'espérance de vie la plus basse ?

Choix: ['Brésil', 'États-Unis', 'États-Unis', 'États-Unis']

Réponse: États-Unis"
"En 2019, l'eau dangereuse est responsable d'environ combien de décès chaque année ?",global_facts,"['1,2 millions', '2,4 millions', '3,6 millions', '4,8 millions']",0,"Question: En 2019, l'eau dangereuse est responsable d'environ combien de décès chaque année ?

Choix: ['1,2 millions', '2,4 millions', '3,6 millions', '4,8 millions']

Réponse: 1,2 millions"
Laquelle des causes suivantes cause plus de décès dans le monde chaque année (en 2017)?,global_facts,"['Maladies diarrhéiques', 'Diabète sucré', 'Démence', 'Les accidents de la route']",2,"Question: Laquelle des causes suivantes cause plus de décès dans le monde chaque année (en 2017)?

Choix: ['Maladies diarrhéiques', 'Diabète sucré', 'Démence', 'Les accidents de la route']

Réponse: Démence"
Environ combien de personnes sont infectées par le VIH/SIDA en 2020 ?,global_facts,"['3 millions', '14 millions', '42 millions', '124 millions d'écus']",2,"Question: Environ combien de personnes sont infectées par le VIH/SIDA en 2020 ?

Choix: ['3 millions', '14 millions', '42 millions', '124 millions d'écus']

Réponse: 42 millions"
Quel est le pourcentage d'enfants âgés de 13 à 15 ans aux États-Unis qui ont déclaré avoir été victime d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?,global_facts,"['Pourcentage', 'Pourcentage', '66 pour cent', '86 pour cent']",0,"Question: Quel est le pourcentage d'enfants âgés de 13 à 15 ans aux États-Unis qui ont déclaré avoir été victime d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?

Choix: ['Pourcentage', 'Pourcentage', '66 pour cent', '86 pour cent']

Réponse: Pourcentage"
"En 2019, environ quel pourcentage de Sud-Coréens disent qu'il est nécessaire de croire en Dieu pour être moral et avoir de bonnes valeurs ?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",1,"Question: En 2019, environ quel pourcentage de Sud-Coréens disent qu'il est nécessaire de croire en Dieu pour être moral et avoir de bonnes valeurs ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
Quel est le pourcentage d'enfants âgés de 13 à 15 ans au Japon qui ont déclaré avoir été victimes d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?,global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', '66 pour cent']",2,"Question: Quel est le pourcentage d'enfants âgés de 13 à 15 ans au Japon qui ont déclaré avoir été victimes d'intimidation au moins une fois au cours des deux derniers mois en 2015 ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', '66 pour cent']

Réponse: Pourcentage"
"En 2018, environ quel pourcentage d'adultes américains disent que les programmes informatiques refléteront toujours les préjugés humains ?",global_facts,"['Pourcentage', '58 pour cent', 'Pourcentage de 73%', 'Pourcentage de 88%']",1,"Question: En 2018, environ quel pourcentage d'adultes américains disent que les programmes informatiques refléteront toujours les préjugés humains ?

Choix: ['Pourcentage', '58 pour cent', 'Pourcentage de 73%', 'Pourcentage de 88%']

Réponse: 58 pour cent"
"En 2017, la part du PIB consacrée à l'armée par la Chine est d'environ",global_facts,"['0,50% du chiffre d'affaires', 'Pourcentage', 'Pourcentage', 'Pourcentage']",1,"Question: En 2017, la part du PIB consacrée à l'armée par la Chine est d'environ

Choix: ['0,50% du chiffre d'affaires', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"La conjecture selon laquelle l'inégalité augmente d'abord avec le développement, puis diminue avec un développement ultérieur (connue sous le nom de ""hypothèse U inversée"") a été, à partir de 2020,",global_facts,"['fortement soutenu par la plupart des études', 'soutenu principalement par des études de section transversale et non par des séries chronologiques', 'soutenu principalement par des séries chronologiques et non par des études transversales', 'généralement répudié par des études empiriques']",1,"Question: La conjecture selon laquelle l'inégalité augmente d'abord avec le développement, puis diminue avec un développement ultérieur (connue sous le nom de ""hypothèse U inversée"") a été, à partir de 2020,

Choix: ['fortement soutenu par la plupart des études', 'soutenu principalement par des études de section transversale et non par des séries chronologiques', 'soutenu principalement par des séries chronologiques et non par des études transversales', 'généralement répudié par des études empiriques']

Réponse: soutenu principalement par des études de section transversale et non par des séries chronologiques"
"Dans le monde entier, les hommes de 30 ans ont passé en moyenne 10 ans à l'école. Combien d'années les femmes du même âge ont-elles passé à l'école, en 2020 ?",global_facts,"['12 ans', '9 ans', '6 ans', '3 ans']",1,"Question: Dans le monde entier, les hommes de 30 ans ont passé en moyenne 10 ans à l'école. Combien d'années les femmes du même âge ont-elles passé à l'école, en 2020 ?

Choix: ['12 ans', '9 ans', '6 ans', '3 ans']

Réponse: 9 ans"
"En 2017, la part des décès par suicide au Groenland est d'environ",global_facts,"['0,90% par an', 'Pourcentage', 'Résultats de l'enquête', '7 à 20%']",3,"Question: En 2017, la part des décès par suicide au Groenland est d'environ

Choix: ['0,90% par an', 'Pourcentage', 'Résultats de l'enquête', '7 à 20%']

Réponse: 7 à 20%"
"En 2019, à peu près quel pourcentage de personnes en Russie pensent que l'homosexualité devrait être acceptée par la société ?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",0,"Question: En 2019, à peu près quel pourcentage de personnes en Russie pensent que l'homosexualité devrait être acceptée par la société ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 2019, environ quel pourcentage d'Américains disent que la relation entre les États-Unis et l'Allemagne est bonne ?",global_facts,"['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']",1,"Question: En 2019, environ quel pourcentage d'Américains disent que la relation entre les États-Unis et l'Allemagne est bonne ?

Choix: ['Pourcentage', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 2019, environ quel pourcentage d'Américains disent qu'il est très important d'avoir des médias libres dans notre pays sans censure du gouvernement ou de l'État ?",global_facts,"['50% du chiffre d'affaires', 'Pourcentage', 'Pourcentage', 'Pourcentage']",3,"Question: En 2019, environ quel pourcentage d'Américains disent qu'il est très important d'avoir des médias libres dans notre pays sans censure du gouvernement ou de l'État ?

Choix: ['50% du chiffre d'affaires', 'Pourcentage', 'Pourcentage', 'Pourcentage']

Réponse: Pourcentage"
"En 1987, pendant l'Iran Contra, quel pourcentage d'Américains croient que Reagan cachait des informations ?",global_facts,"['Pourcentage', 'Pourcentage', '50% du chiffre d'affaires', 'Pourcentage']",3,"Question: En 1987, pendant l'Iran Contra, quel pourcentage d'Américains croient que Reagan cachait des informations ?

Choix: ['Pourcentage', 'Pourcentage', '50% du chiffre d'affaires', 'Pourcentage']

Réponse: Pourcentage"
"En Afrique subsaharienne, à compter de 2020,",global_facts,"['Aucune nation n'a été capable de se développer ces dernières années.', 'La République démocratique du Congo est devenue plus pauvre qu'elle ne l'était initialement en 1980.', 'Certains pays ont enregistré des taux de croissance relativement élevés.', 'Certains pays ont connu des taux de croissance relativement importants, mais la République démocratique du Congo est devenue plus pauvre qu'elle ne l'était initialement en 1980.']",2,"Question: En Afrique subsaharienne, à compter de 2020,

Choix: ['Aucune nation n'a été capable de se développer ces dernières années.', 'La République démocratique du Congo est devenue plus pauvre qu'elle ne l'était initialement en 1980.', 'Certains pays ont enregistré des taux de croissance relativement élevés.', 'Certains pays ont connu des taux de croissance relativement importants, mais la République démocratique du Congo est devenue plus pauvre qu'elle ne l'était initialement en 1980.']

Réponse: Certains pays ont enregistré des taux de croissance relativement élevés."
