good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.1,42,layers.8,0.24719294440208012,402286,1627417,1035941,993762,7,60817408
0.1,42,layers.9,0.2412849282974034,391140,1621071,1027036,985175,7,60817408
0.1,42,layers.10,0.19847258781042812,327164,1648409,931010,1044563,7,60817408
0.1,42,layers.11,0.22964444498271852,398189,1733937,1026157,1105969,7,60817408
0.1,42,layers.12,0.1831238818924137,330836,1806624,1134546,1002914,7,60817408
0.1,42,layers.13,0.15136932211379892,275822,1822179,1150443,947558,7,60817408
0.1,42,layers.14,0.16049962956618083,288561,1797892,1242408,844045,7,60817408
0.1,42,layers.15,0.11956386127051422,202207,1691205,1122038,771374,7,60817408
0.125,42,layers.0,0.1404642833407092,272643,1941013,916489,1297167,7,60817408
0.125,42,layers.1,0.17935781385277488,298938,1666713,1038693,926958,7,60817408
0.125,42,layers.2,0.2132653392891968,367434,1722896,1173857,916473,7,60817408
0.125,42,layers.3,0.2067515530552625,379974,1837829,1166595,1051208,7,60817408
0.125,42,layers.4,0.22373995602035177,429983,1921798,1240864,1110917,7,60817408
0.125,42,layers.5,0.25611251056600126,487210,1902328,1300974,1088564,7,60817408
0.125,42,layers.6,0.27234732315712096,505734,1856945,1314845,1047834,7,60817408
0.125,42,layers.7,0.30281660730372945,507560,1676130,1257673,926017,7,60817408
0.125,42,layers.8,0.26662015198167727,457028,1714154,1204657,966525,7,60817408
0.125,42,layers.9,0.24051155693820664,446084,1854730,1173501,1127313,7,60817408
0.125,42,layers.10,0.20782676587353296,382777,1841808,1140051,1084534,7,60817408
0.125,42,layers.11,0.2274196829585774,446043,1961321,1194121,1213243,7,60817408
0.125,42,layers.12,0.1738753178969686,368716,2120577,1237777,1251516,7,60817408
0.125,42,layers.13,0.14017460542481808,308503,2200848,1337234,1172117,7,60817408
0.125,42,layers.14,0.1618898030098483,330132,2039239,1339019,1030352,7,60817408
0.125,42,layers.15,0.1309566073638408,246038,1878775,1257812,867001,7,60817408
0.15,42,layers.0,0.14360289575098995,276380,1924613,1049895,1151098,7,60817408
0.15,42,layers.1,0.1513340165086454,306873,2027786,1147616,1187043,7,60817408
0.15,42,layers.2,0.18181430867050416,392608,2159390,1502643,1049355,7,60817408
0.15,42,layers.3,0.25076224515105205,431702,1721559,1109398,1043863,7,60817408
0.15,42,layers.4,0.2565733919498281,480378,1872283,1182675,1169986,7,60817408
0.15,42,layers.5,0.2941118360253831,553762,1882828,1342535,1094055,7,60817408
0.15,42,layers.6,0.2932680040657378,560895,1912568,1374476,1098987,7,60817408
0.15,42,layers.7,0.2808303340781234,547365,1949095,1436906,1059554,7,60817408
0.15,42,layers.8,0.27739998883416705,531654,1916561,1467287,980928,7,60817408
0.15,42,layers.9,0.24899673051732185,490228,1968813,1357735,1101306,7,60817408
0.15,42,layers.10,0.20848057731879088,431609,2070260,1256598,1245271,7,60817408
0.15,42,layers.11,0.23765944388232604,513458,2160478,1349210,1324726,7,60817408
0.15,42,layers.12,0.16393880361198362,407053,2482957,1447148,1442862,7,60817408
0.15,42,layers.13,0.13614937189071163,334841,2459365,1403492,1390714,7,60817408
0.15,42,layers.14,0.1563056039851599,374836,2398097,1499123,1273810,7,60817408
0.15,42,layers.15,0.13472402696341496,289580,2149431,1423225,1015786,7,60817408
