Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
18,18,"Q: It takes Roque two hours to walk to work and one hour to ride his bike to work. Roque walks to and from work three times a week and rides his bike to and from work twice a week. How many hours in total does he take to get to and from work a week with walking and biking?
A: Let's think step by step.
Roque takes 2*3 = <<2*3=6>>6 hours a week to walk to work.
Roque takes 6*2 = <<6*2=12>>12 hours a week to walk to and from work.
Roque takes 1*2 = <<1*2=2>>2 hours a week to bike to work.
Roque takes 2*2 = <<2*2=4>>4 hours a week to bike to and from work.
In total, Roque takes 12+4 = <<12+4=16>>16 hour a week to go to and from work.
#### 16","Q: It takes Roque two hours to walk to work and one hour to ride his bike to work. Roque walks to and from work three times a week and rides his bike to and from work twice a week. How many hours in total does he take to get to and from work a week with walking and biking?
A: Let's think step by step.
Roque takes 2*3 = <<2*3=6>>6 hours a week to walk to work.
Roque takes 6*2 = <<6*2=12>>12 hours a week to walk to and from work.
Roque takes 1*2 = <<1*2=2>>2 hours a week to bike to work.
Roque takes 2*2 = <<2*2=4>>4 hours a week to bike to and from work.
In total, Roque takes 12+4 = <<12+4=16>>16 hour a week to go to and from work.
The answer is 16",18
21,21,"Q: Each bird eats 12 beetles per day, each snake eats 3 birds per day, and each jaguar eats 5 snakes per day. If there are 6 jaguars in a forest, how many beetles are eaten each day?
A: Let's think step by step.
First find the total number of snakes eaten: 5 snakes/jaguar * 6 jaguars = <<5*6=30>>30 snakes
Then find the total number of birds eaten per day: 30 snakes * 3 birds/snake = <<30*3=90>>90 snakes
Then multiply the number of snakes by the number of beetles per snake to find the total number of beetles eaten per day: 90 snakes * 12 beetles/snake = <<90*12=1080>>1080 beetles
#### 1080","Q: Each bird eats 12 beetles per day, each snake eats 3 birds per day, and each jaguar eats 5 snakes per day. If there are 6 jaguars in a forest, how many beetles are eaten each day?
A: Let's think step by step.
First find the total number of snakes eaten: 5 snakes/jaguar * 6 jaguars = <<5*6=30>>30 snakes
Then find the total number of birds eaten per day: 30 snakes * 3 birds/snake = <<30*3=90>>90 snakes
Then multiply the number of snakes by the number of beetles per snake to find the total number of beetles eaten per day: 90 snakes * 12 beetles/snake = <<90*12=1080>>1080 beetles
The answer is 1080",21
22,22,"Q: Samantha’s last name has three fewer letters than Bobbie’s last name. If Bobbie took two letters off her last name, she would have a last name twice the length of Jamie’s. Jamie’s full name is Jamie Grey. How many letters are in Samantha’s last name?
A: Let's think step by step.
There are 4 letters in Jamie’s last name, so Bobbie’s name is 4*2 +2 = <<4*2+2=10>>10 letters long.
Samantha’s last name is 3 letters shorter than Bobbie’s, so there are 10 - 3 = <<10-3=7>>7 letters in Samantha’s last name.
#### 7","Q: Samantha’s last name has three fewer letters than Bobbie’s last name. If Bobbie took two letters off her last name, she would have a last name twice the length of Jamie’s. Jamie’s full name is Jamie Grey. How many letters are in Samantha’s last name?
A: Let's think step by step.
There are 4 letters in Jamie’s last name, so Bobbie’s name is 4*2 +2 = <<4*2+2=10>>10 letters long.
Samantha’s last name is 3 letters shorter than Bobbie’s, so there are 10 - 3 = <<10-3=7>>7 letters in Samantha’s last name.
The answer is 7",22
23,23,"Q: Ann's favorite store was having a summer clearance. For $75 she bought 5 pairs of shorts for $7 each and 2 pairs of shoes for $10 each. She also bought 4 tops, all at the same price. How much did each top cost?
A: Let's think step by step.
She bought 5 shorts at $7 each so 5*7=$<<5*7=35>>35
She bought 2 pair of shoes at $10 each so 2*10=$<<2*10=20>>20
The shorts and shoes cost her 35+20 = $<<35+20=55>>55
We know she spent 75 total and the shorts and shoes cost $55 which left a difference of 75-55 = $<<75-55=20>>20
She bought 4 tops for a total of $20 so 20/4 = $5
#### 5","Q: Ann's favorite store was having a summer clearance. For $75 she bought 5 pairs of shorts for $7 each and 2 pairs of shoes for $10 each. She also bought 4 tops, all at the same price. How much did each top cost?
A: Let's think step by step.
She bought 5 shorts at $7 each so 5*7=$<<5*7=35>>35
She bought 2 pair of shoes at $10 each so 2*10=$<<2*10=20>>20
The shorts and shoes cost her 35+20 = $<<35+20=55>>55
We know she spent 75 total and the shorts and shoes cost $55 which left a difference of 75-55 = $<<75-55=20>>20
She bought 4 tops for a total of $20 so 20/4 = $5
The answer is 5",23
26,26,"Q: Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?
A: Let's think step by step.
First find how many liters of the seawater are salt: 2 liters * 20% = <<2*20*.01=.4>>.4 liters
Then multiply that amount by 1000 ml/liter to find the number of ml of salt Jack gets: .4 liters * 1000 ml/liter = <<.4*1000=400>>400 ml
#### 400","Q: Jack is stranded on a desert island. He wants some salt to season his fish. He collects 2 liters of seawater in an old bucket. If the water is 20% salt, how many ml of salt will Jack get when all the water evaporates?
A: Let's think step by step.
First find how many liters of the seawater are salt: 2 liters * 20% = <<2*20*.01=.4>>.4 liters
Then multiply that amount by 1000 ml/liter to find the number of ml of salt Jack gets: .4 liters * 1000 ml/liter = <<.4*1000=400>>400 ml
The answer is 400",26
28,28,"Q: There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?
A: Let's think step by step.
In the first four houses, there are a total of 4 houses * 3 gnomes = <<4*3=12>>12 gnomes.
Therefore, the fifth house had 20 total gnomes – 12 gnomes = <<20-12=8>>8 gnomes.
#### 8","Q: There are 5 houses on a street, and each of the first four houses has 3 gnomes in the garden. If there are a total of 20 gnomes on the street, how many gnomes does the fifth house have?
A: Let's think step by step.
In the first four houses, there are a total of 4 houses * 3 gnomes = <<4*3=12>>12 gnomes.
Therefore, the fifth house had 20 total gnomes – 12 gnomes = <<20-12=8>>8 gnomes.
The answer is 8",28
35,35,"Q: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?
A: Let's think step by step.
Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
#### 36","Q: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?
A: Let's think step by step.
Since 40% of his students got below B, 100% - 40% = 60% of Mr. Sanchez's students got B and above.
Thus, 60 x 60/100 = <<60*60/100=36>>36 students got B and above in their final grade.
The answer is 36",35
36,36,"Q: Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?
A: Let's think step by step.
Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
#### 15","Q: Lisa, Jack, and Tommy earned $60 from washing cars all week. However, half of the $60 was earned by Lisa. Tommy earned half of what Lisa earned. How much more money did Lisa earn than Tommy?
A: Let's think step by step.
Lisa earned $60 * 1/2 = $<<60*1/2=30>>30.
Tommy earned $30 * 1/2 = $<<30*1/2=15>>15.
Lisa earned $30 - $15 = $<<30-15=15>>15 more than Tommy.
The answer is 15",36
44,44,"Q: James is a first-year student at a University in Chicago. He has a budget of $1000 per semester. He spends 30% of his money on food, 15% on accommodation, 25% on entertainment, and the rest on coursework materials. How much money does he spend on coursework materials?
A: Let's think step by step.
Accommodation is 15% * $1000=$<<15*.01*1000=150>>150
Food is          30% * $1000=$<<30*.01*1000=300>>300
Entertainment is   25% * $1000=$<<25*.01*1000=250>>250
Coursework materials are thus $1000-($150+$300+$250) = $300
#### 300","Q: James is a first-year student at a University in Chicago. He has a budget of $1000 per semester. He spends 30% of his money on food, 15% on accommodation, 25% on entertainment, and the rest on coursework materials. How much money does he spend on coursework materials?
A: Let's think step by step.
Accommodation is 15% * $1000=$<<15*.01*1000=150>>150
Food is          30% * $1000=$<<30*.01*1000=300>>300
Entertainment is   25% * $1000=$<<25*.01*1000=250>>250
Coursework materials are thus $1000-($150+$300+$250) = $300
The answer is 300",44
45,45,"Q: It's Ava's birthday party. Her parents bought a unicorn piñata for $13 and filled it with all of her favorite treats. They bought 4 bags of Reese's for $9 per bag, 3 bags of Snickers for $5 per bag, and 5 bags of Skittles for $7 per bag. How much did the unicorn piñata and the treats cost altogether?
A: Let's think step by step.
The four bags of Reese's cost $9 x 4 = $<<9*4=36>>36.
The three bags of Snickers cost $5 x 3 = $<<5*3=15>>15.
The five bags of Skittles cost $7 x 5 = $<<7*5=35>>35.
Therefore, the unicorn piñata and the treats cost $13 + $36 + $15 + $35 = $<<13+36+15+35=99>>99.
#### 99","Q: It's Ava's birthday party. Her parents bought a unicorn piñata for $13 and filled it with all of her favorite treats. They bought 4 bags of Reese's for $9 per bag, 3 bags of Snickers for $5 per bag, and 5 bags of Skittles for $7 per bag. How much did the unicorn piñata and the treats cost altogether?
A: Let's think step by step.
The four bags of Reese's cost $9 x 4 = $<<9*4=36>>36.
The three bags of Snickers cost $5 x 3 = $<<5*3=15>>15.
The five bags of Skittles cost $7 x 5 = $<<7*5=35>>35.
Therefore, the unicorn piñata and the treats cost $13 + $36 + $15 + $35 = $<<13+36+15+35=99>>99.
The answer is 99",45
47,47,"Q: The file, 90 megabytes in size, downloads at the rate of 5 megabytes per second for its first 60 megabytes, and then 10 megabytes per second thereafter. How long, in seconds, does it take to download entirely?
A: Let's think step by step.
The first 60 megabytes take 60/5=<<60/5=12>>12 seconds.
There are 90-60=<<90-60=30>>30 remaining megabytes.
The remaining 30 megabytes take 30/10=<<30/10=3>>3 seconds.
And 12+3=<<12+3=15>>15 seconds.
#### 15","Q: The file, 90 megabytes in size, downloads at the rate of 5 megabytes per second for its first 60 megabytes, and then 10 megabytes per second thereafter. How long, in seconds, does it take to download entirely?
A: Let's think step by step.
The first 60 megabytes take 60/5=<<60/5=12>>12 seconds.
There are 90-60=<<90-60=30>>30 remaining megabytes.
The remaining 30 megabytes take 30/10=<<30/10=3>>3 seconds.
And 12+3=<<12+3=15>>15 seconds.
The answer is 15",47
48,48,"Q: Sam memorized six more digits of pi than Carlos memorized. Mina memorized six times as many digits of pi as Carlos memorized. If Mina memorized 24 digits of pi, how many digits did Sam memorize?
A: Let's think step by step.
Carlos memorized 24/6=<<24/6=4>>4 digits of pi.
Sam memorized 4+6=10 digits of pi.
#### 10","Q: Sam memorized six more digits of pi than Carlos memorized. Mina memorized six times as many digits of pi as Carlos memorized. If Mina memorized 24 digits of pi, how many digits did Sam memorize?
A: Let's think step by step.
Carlos memorized 24/6=<<24/6=4>>4 digits of pi.
Sam memorized 4+6=10 digits of pi.
The answer is 10",48
49,49,"Q: On a school trip to the seashore, Alan and his friends collected shells. Alan collected four times as many shells as Ben did. Ben got a late start and only collected a third of what Laurie did. If Laurie collected 36 shells how many did Alan collect?
A: Let's think step by step.
Ben collected 36/3=<<36/3=12>>12 shells
Alan collected 12*4=<<12*4=48>>48 shells
#### 48","Q: On a school trip to the seashore, Alan and his friends collected shells. Alan collected four times as many shells as Ben did. Ben got a late start and only collected a third of what Laurie did. If Laurie collected 36 shells how many did Alan collect?
A: Let's think step by step.
Ben collected 36/3=<<36/3=12>>12 shells
Alan collected 12*4=<<12*4=48>>48 shells
The answer is 48",49
53,53,"Q: Caleb bought 10 cartons of ice cream and 4 cartons of frozen yoghurt. Each carton of ice cream cost $4 and each carton of frozen yoghurt cost $1. How much more did Caleb spend on ice cream than on frozen yoghurt?
A: Let's think step by step.
The cost of the ice cream is 10 × $4 = $<<10*4=40>>40.
The cost of the frozen yoghurt is 4 × $1 = $<<4*1=4>>4.
Caleb spent $40 − $4 = $36 more on ice cream than on frozen yogurt.
#### 36","Q: Caleb bought 10 cartons of ice cream and 4 cartons of frozen yoghurt. Each carton of ice cream cost $4 and each carton of frozen yoghurt cost $1. How much more did Caleb spend on ice cream than on frozen yoghurt?
A: Let's think step by step.
The cost of the ice cream is 10 × $4 = $<<10*4=40>>40.
The cost of the frozen yoghurt is 4 × $1 = $<<4*1=4>>4.
Caleb spent $40 − $4 = $36 more on ice cream than on frozen yogurt.
The answer is 36",53
55,55,"Q: There are 25 roses in a garden. There are 40 tulips. There are 35 daisies. What percentage of flowers are not roses?
A: Let's think step by step.
There are 25+40+35=<<25+40+35=100>>100 flowers total.
There are 40+35=<<40+35=75>>75 flowers that are not roses.
Therefore, (75/100)*100=<<(75/100)*100=75>>75% of the flowers are not roses.
#### 75","Q: There are 25 roses in a garden. There are 40 tulips. There are 35 daisies. What percentage of flowers are not roses?
A: Let's think step by step.
There are 25+40+35=<<25+40+35=100>>100 flowers total.
There are 40+35=<<40+35=75>>75 flowers that are not roses.
Therefore, (75/100)*100=<<(75/100)*100=75>>75% of the flowers are not roses.
The answer is 75",55
56,56,"Q: Leo's assignment was divided into three parts. He finished the first part of his assignment in 25 minutes. It took him twice as long to finish the second part. If he was able to finish his assignment in 2 hours, how many minutes did Leo finish the third part of the assignment?
A: Let's think step by step.
It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
#### 45","Q: Leo's assignment was divided into three parts. He finished the first part of his assignment in 25 minutes. It took him twice as long to finish the second part. If he was able to finish his assignment in 2 hours, how many minutes did Leo finish the third part of the assignment?
A: Let's think step by step.
It took Leo 25 x 2 = <<25*2=50>>50 minutes to finish the second part of the assignment.
Leo finished the first and second parts of the assignment in 25 + 50 = <<25+50=75>>75 minutes.
He finished the entire assignment in 60 x 2 = <<60*2=120>>120 minutes.
Therefore, it took Leo 120 - 75 = <<120-75=45>>45 minutes to finish the third part of the assignment.
The answer is 45",56
57,57,"Q: Liza bought 10 kilograms of butter to make cookies. She used one-half of it for chocolate chip cookies, one-fifth of it for peanut butter cookies, and one-third of the remaining butter for sugar cookies. How many kilograms of butter are left after making those three kinds of cookies?
A: Let's think step by step.
Liza used 10/2 = <<10/2=5>>5 kilograms of butter for the chocolate chip cookies.
Then, she used 10/5 = <<10/5=2>>2 kilograms of butter for the peanut butter cookies.
She used 5 + 2 = <<5+2=7>>7 kilograms of butter for the chocolate and peanut butter cookies.
So, only 10 -7 = <<10-7=3>>3 kilograms of butter was left.
Then, Liza used 3/3 = <<3/3=1>>1 kilograms of butter for the sugar cookies.
Therefore, only 3-1 = <<3-1=2>>2 kilograms of butter were left.
#### 2","Q: Liza bought 10 kilograms of butter to make cookies. She used one-half of it for chocolate chip cookies, one-fifth of it for peanut butter cookies, and one-third of the remaining butter for sugar cookies. How many kilograms of butter are left after making those three kinds of cookies?
A: Let's think step by step.
Liza used 10/2 = <<10/2=5>>5 kilograms of butter for the chocolate chip cookies.
Then, she used 10/5 = <<10/5=2>>2 kilograms of butter for the peanut butter cookies.
She used 5 + 2 = <<5+2=7>>7 kilograms of butter for the chocolate and peanut butter cookies.
So, only 10 -7 = <<10-7=3>>3 kilograms of butter was left.
Then, Liza used 3/3 = <<3/3=1>>1 kilograms of butter for the sugar cookies.
Therefore, only 3-1 = <<3-1=2>>2 kilograms of butter were left.
The answer is 2",57
