Unnamed: 0.1,Unnamed: 0,instruct,qa,_doc_id
894,894,"Q: Nick has 35 quarters.  2/5 of the quarters are state quarters, and 50 percent of the state quarters are Pennsylvania.  How many Pennsylvania state quarters does Nick have?
A: Let's think step by step.
State quarters:35(2/5)=14 quarters
Pennsylvania:14(.50)=7 quarters
#### 7","Q: Nick has 35 quarters.  2/5 of the quarters are state quarters, and 50 percent of the state quarters are Pennsylvania.  How many Pennsylvania state quarters does Nick have?
A: Let's think step by step.
State quarters:35(2/5)=14 quarters
Pennsylvania:14(.50)=7 quarters
The answer is 7",894
897,897,"Q: The perimeter of a square-shaped piece of paper is 20 cm shorter than the height of a computer screen. How many cm is the height of the screen if the side of the square paper is 20 cm?
A: Let's think step by step.
The perimeter of a square is found by 4*side, which means the square paper has a perimeter of 4*20 = <<4*20=80>>80
Since the perimeter of the square is 20 cm shorter than the height of the computer screen, the height of the computer screen is 20+80 = <<20+80=100>>100cm.
#### 100","Q: The perimeter of a square-shaped piece of paper is 20 cm shorter than the height of a computer screen. How many cm is the height of the screen if the side of the square paper is 20 cm?
A: Let's think step by step.
The perimeter of a square is found by 4*side, which means the square paper has a perimeter of 4*20 = <<4*20=80>>80
Since the perimeter of the square is 20 cm shorter than the height of the computer screen, the height of the computer screen is 20+80 = <<20+80=100>>100cm.
The answer is 100",897
899,899,"Q: Ben works 8-hour shifts in a furniture shop.  It takes him 5 hours to build 1 rocking chair.  How many chairs can he build in 10 days?
A: Let's think step by step.
He works 8 hours a day for 10 days means he works 8*10 = <<8*10=80>>80 hours
It takes him 5 hours to build one rocking chair so over 80 hours he builds 80/5 = <<80/5=16>>16 rocking chairs
#### 16","Q: Ben works 8-hour shifts in a furniture shop.  It takes him 5 hours to build 1 rocking chair.  How many chairs can he build in 10 days?
A: Let's think step by step.
He works 8 hours a day for 10 days means he works 8*10 = <<8*10=80>>80 hours
It takes him 5 hours to build one rocking chair so over 80 hours he builds 80/5 = <<80/5=16>>16 rocking chairs
The answer is 16",899
901,901,"Q: Sandi had $600. She spent half of it at a farmer’s market. Gillian spent $150 more than three times Sandi's total. What is the total that Gillian spent at the farmer’s market?
A: Let's think step by step.
Sandi spent 600/2 = <<600/2=300>>300 dollars at the farmer’s market.
Gillian spent 300*3+150 = <<300*3+150=1050>>1050 dollars at the farmer’s market.
#### 1050","Q: Sandi had $600. She spent half of it at a farmer’s market. Gillian spent $150 more than three times Sandi's total. What is the total that Gillian spent at the farmer’s market?
A: Let's think step by step.
Sandi spent 600/2 = <<600/2=300>>300 dollars at the farmer’s market.
Gillian spent 300*3+150 = <<300*3+150=1050>>1050 dollars at the farmer’s market.
The answer is 1050",901
902,902,"Q: Troy had 300 straws. He fed 3/5 of the straws to the adult pigs and an equal number of straws to the piglets. If there were 20 piglets, how many straws did each piglet eat?
A: Let's think step by step.
The adult pigs ate 3/5*300 = <<3/5*300=180>>180 straws.
The total number of straws that the piglets shared is 300-180 = <<300-180=120>>120
Since there were 20 piglets, each piglet ate 120/20 = <<120/20=6>>6 straws
#### 6","Q: Troy had 300 straws. He fed 3/5 of the straws to the adult pigs and an equal number of straws to the piglets. If there were 20 piglets, how many straws did each piglet eat?
A: Let's think step by step.
The adult pigs ate 3/5*300 = <<3/5*300=180>>180 straws.
The total number of straws that the piglets shared is 300-180 = <<300-180=120>>120
Since there were 20 piglets, each piglet ate 120/20 = <<120/20=6>>6 straws
The answer is 6",902
905,905,"Q: Sue works in a factory and every 30 minutes, a machine she oversees produces 30 cans of soda. How many cans of soda can one machine produce in 8 hours?
A: Let's think step by step.
Since there are 2 sets of 30 minutes in an hour, then in 8 hours there are 8 x 2 = <<8*2=16>>16 sets of 30 minutes.
Hence, a machine that Sue oversees can produce 30 cans x 16 = <<30*16=480>>480 cans of soda in 8 hours.
#### 480","Q: Sue works in a factory and every 30 minutes, a machine she oversees produces 30 cans of soda. How many cans of soda can one machine produce in 8 hours?
A: Let's think step by step.
Since there are 2 sets of 30 minutes in an hour, then in 8 hours there are 8 x 2 = <<8*2=16>>16 sets of 30 minutes.
Hence, a machine that Sue oversees can produce 30 cans x 16 = <<30*16=480>>480 cans of soda in 8 hours.
The answer is 480",905
908,908,"Q: John runs a telethon to raise money.  For the first 12 hours, he generates $5000 per hour.  The remaining 14 hours, he generates 20% more per hour.  How much total money does he make?
A: Let's think step by step.
He gets 12*5000=$<<12*5000=60000>>60000 for the first 12 hours
For the next 14 hours, he gets 5000*.2=$<<5000*.2=1000>>1000 more per hour
So he gets 5000+1000=$<<5000+1000=6000>>6000 per hour
So he gets 6000*14=$<<6000*14=84000>>84000
So in total, he makes 84000+60000=$<<84000+60000=144000>>144,000
#### 144000","Q: John runs a telethon to raise money.  For the first 12 hours, he generates $5000 per hour.  The remaining 14 hours, he generates 20% more per hour.  How much total money does he make?
A: Let's think step by step.
He gets 12*5000=$<<12*5000=60000>>60000 for the first 12 hours
For the next 14 hours, he gets 5000*.2=$<<5000*.2=1000>>1000 more per hour
So he gets 5000+1000=$<<5000+1000=6000>>6000 per hour
So he gets 6000*14=$<<6000*14=84000>>84000
So in total, he makes 84000+60000=$<<84000+60000=144000>>144,000
The answer is 144000",908
912,912,"Q: Betty picked 16 strawberries. Matthew picked 20 more strawberries than Betty and twice as many as Natalie. They used their strawberries to make jam. One jar of jam used 7 strawberries and they sold each jar at $4. How much money were they able to make from the strawberries they picked?
A: Let's think step by step.
Matthew picked 16 + 20 = <<16+20=36>>36 strawberries.
Natalie picked 36/2 = <<36/2=18>>18 strawberries.
All together, they have 16 + 36 + 18 = <<16+36+18=70>>70 strawberries.
They can make 70/7 = <<70/7=10>>10 jars of strawberries.
They earn 10 x $4 = $<<10*4=40>>40 from the strawberries they picked.
#### 40","Q: Betty picked 16 strawberries. Matthew picked 20 more strawberries than Betty and twice as many as Natalie. They used their strawberries to make jam. One jar of jam used 7 strawberries and they sold each jar at $4. How much money were they able to make from the strawberries they picked?
A: Let's think step by step.
Matthew picked 16 + 20 = <<16+20=36>>36 strawberries.
Natalie picked 36/2 = <<36/2=18>>18 strawberries.
All together, they have 16 + 36 + 18 = <<16+36+18=70>>70 strawberries.
They can make 70/7 = <<70/7=10>>10 jars of strawberries.
They earn 10 x $4 = $<<10*4=40>>40 from the strawberries they picked.
The answer is 40",912
913,913,"Q: A trader made a profit of $960 after a week of sales. To raise $610 to pay for her next shipment of wares, she splits the profit in half and solicits donations from her family and friends. If she received a total donation of $310 and adds it to one-half of her profit, how much money did she make above her goal?
A: Let's think step by step.
She splits her $960 profit in half to get $960 / 2 = $<<960/2=480>>480.
She receives a total donation of $310, so she now has $310 + $480 = $<<310+480=790>>790.
She needed only $610 so she has $790 - $610 = $180 more than she needs.
#### 180","Q: A trader made a profit of $960 after a week of sales. To raise $610 to pay for her next shipment of wares, she splits the profit in half and solicits donations from her family and friends. If she received a total donation of $310 and adds it to one-half of her profit, how much money did she make above her goal?
A: Let's think step by step.
She splits her $960 profit in half to get $960 / 2 = $<<960/2=480>>480.
She receives a total donation of $310, so she now has $310 + $480 = $<<310+480=790>>790.
She needed only $610 so she has $790 - $610 = $180 more than she needs.
The answer is 180",913
914,914,"Q: There are six more white birds next to a cage than grey birds in the cage. If the number of grey birds in the cage is 40, and after ten minutes, half of the birds in the cage are freed and fly away, calculate the total number of birds remaining.
A: Let's think step by step.
If the number of grey birds is 40, there are 40+6 = <<40+6=46>>46 white birds near the cage.
When half of the grey birds fly away, the number that remains is 1/2*40 = <<1/2*40=20>>20
The total number of birds is 20+46 = <<20+46=66>>66 in and next to the cage.
#### 66","Q: There are six more white birds next to a cage than grey birds in the cage. If the number of grey birds in the cage is 40, and after ten minutes, half of the birds in the cage are freed and fly away, calculate the total number of birds remaining.
A: Let's think step by step.
If the number of grey birds is 40, there are 40+6 = <<40+6=46>>46 white birds near the cage.
When half of the grey birds fly away, the number that remains is 1/2*40 = <<1/2*40=20>>20
The total number of birds is 20+46 = <<20+46=66>>66 in and next to the cage.
The answer is 66",914
917,917,"Q: Jason is climbing a telephone pole next to a tree his friend Matt is climbing. Matt can climb 6 feet/minute and Jason can climb 12 feet per minute. After 7 minutes, how much higher will Jason be than Matt?
A: Let's think step by step.
First find the distance Matt climbs in 7 minutes: 6 feet/minute * 7 minutes = <<6*7=42>>42 feet
Then find the distance Jason climbs in 7 minutes: 12 feet/minute * 7 minutes = <<12*7=84>>84 feet
Then subtract the distance Matt climbs from the distance Jason climbs to find the difference: 84 feet - 42 feet = <<84-42=42>>42 feet
#### 42","Q: Jason is climbing a telephone pole next to a tree his friend Matt is climbing. Matt can climb 6 feet/minute and Jason can climb 12 feet per minute. After 7 minutes, how much higher will Jason be than Matt?
A: Let's think step by step.
First find the distance Matt climbs in 7 minutes: 6 feet/minute * 7 minutes = <<6*7=42>>42 feet
Then find the distance Jason climbs in 7 minutes: 12 feet/minute * 7 minutes = <<12*7=84>>84 feet
Then subtract the distance Matt climbs from the distance Jason climbs to find the difference: 84 feet - 42 feet = <<84-42=42>>42 feet
The answer is 42",917
931,931,"Q: Brandon has a collection of 20 baseball cards.  Malcom has 8 more cards than Brandon.  However, then Malcom gives half of his cards to his friend Mark.  How many cards does Malcom have left?
A: Let's think step by step.
Malcom has 20 cards + 8 cards = <<20+8=28>>28 cards.
Malcom gives away 1/2 * 28 cards = <<1/2*28=14>>14 cards to Mark.
Malcom has 28-14 cards = <<28-14=14>>14 cards remaining.
#### 14","Q: Brandon has a collection of 20 baseball cards.  Malcom has 8 more cards than Brandon.  However, then Malcom gives half of his cards to his friend Mark.  How many cards does Malcom have left?
A: Let's think step by step.
Malcom has 20 cards + 8 cards = <<20+8=28>>28 cards.
Malcom gives away 1/2 * 28 cards = <<1/2*28=14>>14 cards to Mark.
Malcom has 28-14 cards = <<28-14=14>>14 cards remaining.
The answer is 14",931
935,935,"Q: Jim is baking loaves of bread. He has 200g of flour in the cupboard, 100g of flour on the kitchen counter, and 100g in the pantry. If one loaf of bread requires 200g of flour, how many loaves can Jim bake?
A: Let's think step by step.
Altogether, Jim has 200g + 100g + 100g = <<200+100+100=400>>400g of flour.
He can therefore bake 400g / 200g = <<400/200=2>>2 loaves of bread.
#### 2","Q: Jim is baking loaves of bread. He has 200g of flour in the cupboard, 100g of flour on the kitchen counter, and 100g in the pantry. If one loaf of bread requires 200g of flour, how many loaves can Jim bake?
A: Let's think step by step.
Altogether, Jim has 200g + 100g + 100g = <<200+100+100=400>>400g of flour.
He can therefore bake 400g / 200g = <<400/200=2>>2 loaves of bread.
The answer is 2",935
936,936,"Q: Lizzie has half as many crayons as Bobbie. Bobbie has three times as many crayons as Billie. If Billie has 18 crayons, how many crayons does Lizzie have?
A: Let's think step by step.
Bobbie has 18 * 3 = <<18*3=54>>54 crayons.
Lizzie has 54 / 2 = <<54/2=27>>27 crayons.
#### 27","Q: Lizzie has half as many crayons as Bobbie. Bobbie has three times as many crayons as Billie. If Billie has 18 crayons, how many crayons does Lizzie have?
A: Let's think step by step.
Bobbie has 18 * 3 = <<18*3=54>>54 crayons.
Lizzie has 54 / 2 = <<54/2=27>>27 crayons.
The answer is 27",936
939,939,"Q: There are 20 students in the class. Half of them play basketball. Two-fifths play volleyball and one-tenth play both basketball and volleyball.  How many students in this class do not play either game?
A: Let's think step by step.
Half of the students are playing basketball, which means 20 / 2 = <<20/2=10>>10 students play basketball.
Two-fifths plays volleyball, which leaves us with 20 * 2/5 = <<20*2/5=8>>8 students.
One-tenth play both games, which means 20 * 1/10 = <<20*1/10=2>>2 students.
There are 10 + 8 = <<10+8=18>>18 students who play basketball or volleyball.
Among these 18 students, 2 of them are playing both games, so that means 18 - 2 = <<18-2=16>>16 students play only one of the two games.
So finally, 20 - 16 = <<20-16=4>>4 students do not play either game.
#### 4","Q: There are 20 students in the class. Half of them play basketball. Two-fifths play volleyball and one-tenth play both basketball and volleyball.  How many students in this class do not play either game?
A: Let's think step by step.
Half of the students are playing basketball, which means 20 / 2 = <<20/2=10>>10 students play basketball.
Two-fifths plays volleyball, which leaves us with 20 * 2/5 = <<20*2/5=8>>8 students.
One-tenth play both games, which means 20 * 1/10 = <<20*1/10=2>>2 students.
There are 10 + 8 = <<10+8=18>>18 students who play basketball or volleyball.
Among these 18 students, 2 of them are playing both games, so that means 18 - 2 = <<18-2=16>>16 students play only one of the two games.
So finally, 20 - 16 = <<20-16=4>>4 students do not play either game.
The answer is 4",939
941,941,"Q: Jean has 3 grandchildren.  She buys each grandkid 2 cards a year and puts $80 in each card.  How much does she give away to grandchildren a year?
A: Let's think step by step.
Each grandchild gets 2*80=$<<2*80=160>>160 a year
So that means they get a total of 3*160=$<<3*160=480>>480
#### 480","Q: Jean has 3 grandchildren.  She buys each grandkid 2 cards a year and puts $80 in each card.  How much does she give away to grandchildren a year?
A: Let's think step by step.
Each grandchild gets 2*80=$<<2*80=160>>160 a year
So that means they get a total of 3*160=$<<3*160=480>>480
The answer is 480",941
942,942,"Q: While Paul watches movies, he runs on his treadmill. He can run a mile in 12 minutes. He watches two movies, which are an average length of 1.5 hours. How many miles does he run?
A: Let's think step by step.
He runs for 3 hours because 2 x 1.5 = <<2*1.5=3>>3
He runs for 180 minutes because 3 x 60 = <<3*60=180>>180
He runs 15 miles because 180 / 12 = <<180/12=15>>15
#### 15","Q: While Paul watches movies, he runs on his treadmill. He can run a mile in 12 minutes. He watches two movies, which are an average length of 1.5 hours. How many miles does he run?
A: Let's think step by step.
He runs for 3 hours because 2 x 1.5 = <<2*1.5=3>>3
He runs for 180 minutes because 3 x 60 = <<3*60=180>>180
He runs 15 miles because 180 / 12 = <<180/12=15>>15
The answer is 15",942
944,944,"Q: Kylie has 5 daisies. Her sister gave her another 9 daisies. Kylie then gave half her daisies to her mother. How many daisies does Kylie have left?
A: Let's think step by step.
Kylie had 5 + 9 = <<5+9=14>>14 daisies.
She has 14/2 = <<14/2=7>>7 daisies left.
#### 7","Q: Kylie has 5 daisies. Her sister gave her another 9 daisies. Kylie then gave half her daisies to her mother. How many daisies does Kylie have left?
A: Let's think step by step.
Kylie had 5 + 9 = <<5+9=14>>14 daisies.
She has 14/2 = <<14/2=7>>7 daisies left.
The answer is 7",944
948,948,"Q: Jason goes to the library 4 times more often than William goes. If William goes 2 times per week to the library, how many times does Jason go to the library in 4 weeks?
A: Let's think step by step.
The number of times Jason goes to the library per week is 4 * 2 = <<4*2=8>>8 times.
The number of times he goes to the library in 4 weeks is 8 * 4 = <<8*4=32>>32 times.
#### 32","Q: Jason goes to the library 4 times more often than William goes. If William goes 2 times per week to the library, how many times does Jason go to the library in 4 weeks?
A: Let's think step by step.
The number of times Jason goes to the library per week is 4 * 2 = <<4*2=8>>8 times.
The number of times he goes to the library in 4 weeks is 8 * 4 = <<8*4=32>>32 times.
The answer is 32",948
951,951,"Q: Michonne is inviting her friends to her birthday party. She invites 6 of her friends from school and 12 of her friends from her neighborhood. Each of her friends asks if they can bring two friends along as well. How many people are going to Michonne’s birthday party?
A: Let's think step by step.
Michonne has invited 6 + 12 = <<6+12=18>>18 friends.
These friends have invited another 18 friends * 2 = <<18*2=36>>36 people.
So in total, there are 18 friends + 36 people = <<18+36=54>>54 people going to Michonne’s party.
#### 54","Q: Michonne is inviting her friends to her birthday party. She invites 6 of her friends from school and 12 of her friends from her neighborhood. Each of her friends asks if they can bring two friends along as well. How many people are going to Michonne’s birthday party?
A: Let's think step by step.
Michonne has invited 6 + 12 = <<6+12=18>>18 friends.
These friends have invited another 18 friends * 2 = <<18*2=36>>36 people.
So in total, there are 18 friends + 36 people = <<18+36=54>>54 people going to Michonne’s party.
The answer is 54",951
955,955,"Q: Mr. Williams bought 10 gallons of juice for a party. Each gallon has 10 cups. At the party, 5 cups of juice were left. How many cups of juice were drunk?
A: Let's think step by step.
Mr. Williams bought 10 x 10 = <<10*10=100>>100 cups of juice.
Since 5 cups were left, then 100 - 5 = <<100-5=95>>95 cups were drunk.
#### 95","Q: Mr. Williams bought 10 gallons of juice for a party. Each gallon has 10 cups. At the party, 5 cups of juice were left. How many cups of juice were drunk?
A: Let's think step by step.
Mr. Williams bought 10 x 10 = <<10*10=100>>100 cups of juice.
Since 5 cups were left, then 100 - 5 = <<100-5=95>>95 cups were drunk.
The answer is 95",955
960,960,"Q: Cindy was 5 years old.  Her sister Jan was 2 years older than Cindy.  Their oldest sister Marcia was twice as old as Jan.  Greg was two years older than Marcia.  How old was Greg?
A: Let's think step by step.
Jan was 2 years older than Cindy who was 5 so 2+5 = <<2+5=7>>7 years old
Marica was twice as old as Jan so 2*7 = <<2*7=14>>14 years old
Greg was 2 years older than Marcia who was 14 so 2+14 = <<2+14=16>>16 years old
#### 16","Q: Cindy was 5 years old.  Her sister Jan was 2 years older than Cindy.  Their oldest sister Marcia was twice as old as Jan.  Greg was two years older than Marcia.  How old was Greg?
A: Let's think step by step.
Jan was 2 years older than Cindy who was 5 so 2+5 = <<2+5=7>>7 years old
Marica was twice as old as Jan so 2*7 = <<2*7=14>>14 years old
Greg was 2 years older than Marcia who was 14 so 2+14 = <<2+14=16>>16 years old
The answer is 16",960
963,963,"Q: Oleg is an event organizer. He is organizing an event with 80 guests where 40 of them are men, half the number of men are women, and the rest are children. If he added 10 children to the guest list, how many children will there be at the event?
A: Let's think step by step.
There are 40/2= <<40/2=20>>20 women at the event.
Hence, there are a total of 40 + 20 = <<40+20=60>>60 men and women at the event.
So, the total number of children at the event is 80 - 60 = <<80-60=20>>20.
After Oleg added 10 children to the guest list, there are a total of 20 + 10 = <<20+10=30>>30 children.
#### 30","Q: Oleg is an event organizer. He is organizing an event with 80 guests where 40 of them are men, half the number of men are women, and the rest are children. If he added 10 children to the guest list, how many children will there be at the event?
A: Let's think step by step.
There are 40/2= <<40/2=20>>20 women at the event.
Hence, there are a total of 40 + 20 = <<40+20=60>>60 men and women at the event.
So, the total number of children at the event is 80 - 60 = <<80-60=20>>20.
After Oleg added 10 children to the guest list, there are a total of 20 + 10 = <<20+10=30>>30 children.
The answer is 30",963
967,967,"Q: In one hour, Addison mountain's temperature will decrease to 3/4  of its temperature. If the current temperature of the mountain is 84 degrees, what will the temperature decrease by?
A: Let's think step by step.
In one hour, Addison mountain's temperature will decrease to 3/4 of the temperature it is now, meaning the temperature will decrease to 3/4*84=<<3/4*84=63>>63 degrees.
The temperature decrease will be 84-63=<<84-63=21>>21 degrees
#### 21","Q: In one hour, Addison mountain's temperature will decrease to 3/4  of its temperature. If the current temperature of the mountain is 84 degrees, what will the temperature decrease by?
A: Let's think step by step.
In one hour, Addison mountain's temperature will decrease to 3/4 of the temperature it is now, meaning the temperature will decrease to 3/4*84=<<3/4*84=63>>63 degrees.
The temperature decrease will be 84-63=<<84-63=21>>21 degrees
The answer is 21",967
968,968,"Q: Mary has 26 blue shirts and 36 brown shirts. If she gives away half of her blue shirts and a third of her brown shirts, how many shirts does she have left?
A: Let's think step by step.
Mary gives away 26/2 = <<26/2=13>>13 blue shirts.
Mary gives away 36/3 = <<36/3=12>>12 brown shirts.
Mary has 26-13 = <<26-13=13>>13 blue shirts left.
Mary has 36-12 = <<36-12=24>>24 brown shirts left.
Mary has 13+24 = <<13+24=37>>37 shirts left.
#### 37","Q: Mary has 26 blue shirts and 36 brown shirts. If she gives away half of her blue shirts and a third of her brown shirts, how many shirts does she have left?
A: Let's think step by step.
Mary gives away 26/2 = <<26/2=13>>13 blue shirts.
Mary gives away 36/3 = <<36/3=12>>12 brown shirts.
Mary has 26-13 = <<26-13=13>>13 blue shirts left.
Mary has 36-12 = <<36-12=24>>24 brown shirts left.
Mary has 13+24 = <<13+24=37>>37 shirts left.
The answer is 37",968
970,970,"Q: Johann and two friends are to deliver 180 pieces of certified mail. His friends each deliver 41 pieces of mail. How many pieces of mail does Johann need to deliver?
A: Let's think step by step.
Friends = 41 * 2 = <<41*2=82>>82
Johann = 180 - 82 = <<180-82=98>>98
Johann must deliver 98 pieces of mail.
#### 98","Q: Johann and two friends are to deliver 180 pieces of certified mail. His friends each deliver 41 pieces of mail. How many pieces of mail does Johann need to deliver?
A: Let's think step by step.
Friends = 41 * 2 = <<41*2=82>>82
Johann = 180 - 82 = <<180-82=98>>98
Johann must deliver 98 pieces of mail.
The answer is 98",970
980,980,"Q: A farm is growing corn in 2 fields. One of the fields has 13 full rows of corn cobs, and the other field has 16 full rows of corn cobs. If each row contains 4 corn cobs, how many corn cobs has the farm grown?
A: Let's think step by step.
In the first field, there are 13 rows * 4 corn cobs/row = <<13*4=52>>52 corn cobs.
In the second field, there are 16 rows * 4 corn cobs/row = <<16*4=64>>64 corn cobs.
So the farm has grown a total of 52 corn cobs + 64 corn cobs = <<52+64=116>>116 corn cobs.
#### 116","Q: A farm is growing corn in 2 fields. One of the fields has 13 full rows of corn cobs, and the other field has 16 full rows of corn cobs. If each row contains 4 corn cobs, how many corn cobs has the farm grown?
A: Let's think step by step.
In the first field, there are 13 rows * 4 corn cobs/row = <<13*4=52>>52 corn cobs.
In the second field, there are 16 rows * 4 corn cobs/row = <<16*4=64>>64 corn cobs.
So the farm has grown a total of 52 corn cobs + 64 corn cobs = <<52+64=116>>116 corn cobs.
The answer is 116",980
983,983,"Q: Carter is twice as tall as his 24” tall dog.  Betty is 12” shorter than Carter.  How tall is Betty in feet?
A: Let's think step by step.
Carter is twice as tall as 24” dog so he is 2*24 = <<2*24=48>>48”
Betty is 12” shorter than Carter so Betty is 48-12 = <<48-12=36>>36” tall
12"" is the same as 1 foot so Betty is 36/12 = 3 feet tall
#### 3","Q: Carter is twice as tall as his 24” tall dog.  Betty is 12” shorter than Carter.  How tall is Betty in feet?
A: Let's think step by step.
Carter is twice as tall as 24” dog so he is 2*24 = <<2*24=48>>48”
Betty is 12” shorter than Carter so Betty is 48-12 = <<48-12=36>>36” tall
12"" is the same as 1 foot so Betty is 36/12 = 3 feet tall
The answer is 3",983
984,984,"Q: Legoland has 5 kangaroos for each koala. If Legoland has 180 kangaroos, how many koalas and kangaroos are there altogether?
A: Let's think step by step.
For every 5 kangaroos, there is one koala, meaning for the 180 kangaroos, there are 180/5 = <<180/5=36>>36 koalas.
Altogether, there are 36+180 = <<36+180=216>>216 koalas and kangaroos.
#### 216","Q: Legoland has 5 kangaroos for each koala. If Legoland has 180 kangaroos, how many koalas and kangaroos are there altogether?
A: Let's think step by step.
For every 5 kangaroos, there is one koala, meaning for the 180 kangaroos, there are 180/5 = <<180/5=36>>36 koalas.
Altogether, there are 36+180 = <<36+180=216>>216 koalas and kangaroos.
The answer is 216",984
986,986,"Q: Camden went swimming 16 times in March and Susannah went 24 times. If the number of times they went throughout the month was divided equally among 4 weeks, how many more times a week did Susannah swim than Camden?
A: Let's think step by step.
Camden went swimming 16/4 = <<16/4=4>>4 times a week
Susannah went swimming 24/4 = <<24/4=6>>6 times a week
Susannah went 6 - 4 = <<6-4=2>>2 more times a week than Camden
#### 2","Q: Camden went swimming 16 times in March and Susannah went 24 times. If the number of times they went throughout the month was divided equally among 4 weeks, how many more times a week did Susannah swim than Camden?
A: Let's think step by step.
Camden went swimming 16/4 = <<16/4=4>>4 times a week
Susannah went swimming 24/4 = <<24/4=6>>6 times a week
Susannah went 6 - 4 = <<6-4=2>>2 more times a week than Camden
The answer is 2",986
989,989,"Q: Caleb and Cynthia are filling up their inflatable pool with water using buckets. They fill their buckets at the spigot and carry them to the pool. Caleb can add 7 gallons from his bucket and Cynthia can add 8 gallons from her bucket each trip. It will take 105 gallons to fill the pool. How many trips will it take for Caleb and Cynthia to fill the pool with their buckets?
A: Let's think step by step.
Each trip, they add Caleb’s 7 gallons + Cynthia’s 8 gallons = <<7+8=15>>15 gallons.
Since they are adding 15 gallons every trip, to fill the 105-gallon pool, it would take 105 / 15 = <<105/15=7>>7 trips.
#### 7","Q: Caleb and Cynthia are filling up their inflatable pool with water using buckets. They fill their buckets at the spigot and carry them to the pool. Caleb can add 7 gallons from his bucket and Cynthia can add 8 gallons from her bucket each trip. It will take 105 gallons to fill the pool. How many trips will it take for Caleb and Cynthia to fill the pool with their buckets?
A: Let's think step by step.
Each trip, they add Caleb’s 7 gallons + Cynthia’s 8 gallons = <<7+8=15>>15 gallons.
Since they are adding 15 gallons every trip, to fill the 105-gallon pool, it would take 105 / 15 = <<105/15=7>>7 trips.
The answer is 7",989
994,994,"Q: Dean ordered 2 large pizzas that were each cut into 12 slices.  His friends Frank and Sammy came over to enjoy some pizza and watch a movie.  Dean was hungry and ate half of the Hawaiian pizza.  Frank only ate 3 slices of Hawaiian pizza and Sammy ate a third of the cheese pizza.  How many total slices were left over?
A: Let's think step by step.
2 pizzas were ordered and had 12 slices each for a total of 2*12 = <<2*12=24>>24 slices
Dean ate 1/2 of a 12 sliced pizza so 12/2 = <<12/2=6>>6 slices were left over
Sammy ate 1/3 of a 12 sliced pizza so 12/3 = <<12/3=4>>4 slices were left over
Dean ate 6 slices, Sammy ate 4 and Frank had 3 so 6+4+3 = <<6+4+3=13>>13
They started with 24 slices and 13 slices so 24-13 = <<24-13=11>>11 slices left
#### 11","Q: Dean ordered 2 large pizzas that were each cut into 12 slices.  His friends Frank and Sammy came over to enjoy some pizza and watch a movie.  Dean was hungry and ate half of the Hawaiian pizza.  Frank only ate 3 slices of Hawaiian pizza and Sammy ate a third of the cheese pizza.  How many total slices were left over?
A: Let's think step by step.
2 pizzas were ordered and had 12 slices each for a total of 2*12 = <<2*12=24>>24 slices
Dean ate 1/2 of a 12 sliced pizza so 12/2 = <<12/2=6>>6 slices were left over
Sammy ate 1/3 of a 12 sliced pizza so 12/3 = <<12/3=4>>4 slices were left over
Dean ate 6 slices, Sammy ate 4 and Frank had 3 so 6+4+3 = <<6+4+3=13>>13
They started with 24 slices and 13 slices so 24-13 = <<24-13=11>>11 slices left
The answer is 11",994
998,998,"Q: Lydia has a small pool she uses to bathe her dogs.  When full, the pool holds 60 gallons of water.  She fills her pool using the garden hose, which provides water at the rate of 1.6 gallons per minute.  Unfortunately, her pool has a small hole that leaks water at a rate of 0.1 gallons per minute.  How long will it take for her to fill the pool, in minutes?
A: Let's think step by step.
With a garden hose that fills at a rate of 1.6 gallons per minute, and a hole that leaks at 0.1 gallons per minute, the net fill rate becomes 1.6-0.1=<<1.6-0.1=1.5>>1.5 gallons per minute.
Therefore, to fill a 60-gallon pool, it will take 60/1.5=<<60/1.5=40>>40 minutes.
#### 40","Q: Lydia has a small pool she uses to bathe her dogs.  When full, the pool holds 60 gallons of water.  She fills her pool using the garden hose, which provides water at the rate of 1.6 gallons per minute.  Unfortunately, her pool has a small hole that leaks water at a rate of 0.1 gallons per minute.  How long will it take for her to fill the pool, in minutes?
A: Let's think step by step.
With a garden hose that fills at a rate of 1.6 gallons per minute, and a hole that leaks at 0.1 gallons per minute, the net fill rate becomes 1.6-0.1=<<1.6-0.1=1.5>>1.5 gallons per minute.
Therefore, to fill a 60-gallon pool, it will take 60/1.5=<<60/1.5=40>>40 minutes.
The answer is 40",998
