good_percent,seed,group,jaccard,intersection,union,total_isolated_run1,total_isolated_run2,num_tensors,num_elements_compared
0.0001,1,layers.33,0.2808246597277822,1403,4996,2942,3457,7,100925440
0.0001,1,layers.34,0.3663216903837861,1699,4638,2984,3353,7,100925440
0.0001,1,layers.35,0.34417344173441733,1524,4428,2759,3193,7,100925440
0.0001,1,layers.4,0.3993865030674847,1953,4890,3269,3574,7,100925440
0.0001,1,layers.5,0.634504132231405,3071,4840,3754,4157,7,100925440
0.0001,1,layers.6,0.3777197563098346,1302,3447,2633,2116,7,100925440
0.0001,1,layers.7,0.3040631619487772,1579,5193,3096,3676,7,100925440
0.0001,1,layers.8,0.40993788819875776,2706,6601,4472,4835,7,100925440
0.0001,1,layers.9,0.5600469641060047,3339,5962,4512,4789,7,100925440
0.001,1,layers.0,0.37383796309067335,13552,36251,22548,27255,7,100925440
0.001,1,layers.1,0.2644531600850274,8833,33401,21636,20598,7,100925440
0.001,1,layers.10,0.6075151703749806,31236,51416,40180,42472,7,100925440
0.001,1,layers.11,0.6546962939881984,33618,51349,41356,43611,7,100925440
0.001,1,layers.12,0.6167189753159725,29082,47156,36703,39535,7,100925440
0.001,1,layers.13,0.5841181782995742,27165,46506,35522,38149,7,100925440
0.001,1,layers.14,0.5846201771171733,26274,44942,34390,36826,7,100925440
0.001,1,layers.15,0.6487031967707512,27963,43106,34380,36689,7,100925440
0.001,1,layers.16,0.5420883311673094,25444,46937,34504,37877,7,100925440
0.001,1,layers.17,0.6236863543788187,30623,49100,37992,41731,7,100925440
0.001,1,layers.18,0.5806549161914636,26882,46296,35154,38024,7,100925440
0.001,1,layers.19,0.5991706161137441,25285,42200,32145,35340,7,100925440
0.001,1,layers.2,0.3719880850561831,12613,33907,22103,24417,7,100925440
0.001,1,layers.20,0.6353343529611691,29909,47076,36623,40362,7,100925440
0.001,1,layers.21,0.6683918577584073,26991,40382,32594,34779,7,100925440
0.001,1,layers.22,0.6173326486789282,26449,42844,32893,36400,7,100925440
0.001,1,layers.23,0.6148567467652495,26611,43280,32635,37256,7,100925440
0.001,1,layers.24,0.5708231242964042,25860,45303,33865,37298,7,100925440
0.001,1,layers.25,0.5918218468036092,30828,52090,39777,43141,7,100925440
0.001,1,layers.26,0.636504988554399,29474,46306,36172,39608,7,100925440
0.001,1,layers.27,0.5769070354516519,26281,45555,34226,37610,7,100925440
0.001,1,layers.28,0.5562864259630964,23003,41351,31476,32878,7,100925440
0.001,1,layers.29,0.5605971896955504,22980,40992,30565,33407,7,100925440
0.001,1,layers.3,0.33957809259014077,15389,45318,30671,30036,7,100925440
0.001,1,layers.30,0.4996151267598639,20121,40273,28777,31617,7,100925440
0.001,1,layers.31,0.35413309381026603,13405,37853,24855,26403,7,100925440
0.001,1,layers.32,0.2491764088510539,8547,34301,21828,21020,7,100925440
0.001,1,layers.33,0.38102977883554884,13128,34454,22778,24804,7,100925440
0.001,1,layers.34,0.4582320004524631,16204,35362,25064,26502,7,100925440
0.001,1,layers.35,0.378587249614792,15725,41536,27823,29438,7,100925440
0.001,1,layers.4,0.4618016250345886,18358,39753,27774,30337,7,100925440
0.001,1,layers.5,0.509539263411516,20725,40674,29569,31830,7,100925440
0.001,1,layers.6,0.373049169323712,17784,47672,31741,33715,7,100925440
0.001,1,layers.7,0.5016125387728272,24419,48681,34910,38190,7,100925440
0.001,1,layers.8,0.5746035754875255,31852,55433,42857,44428,7,100925440
0.001,1,layers.9,0.5830761766132945,30043,51525,39881,41687,7,100925440
0.01,1,layers.0,0.3571530253822903,107882,302061,201539,208404,7,100925440
0.01,1,layers.1,0.2925141625341426,85353,291791,186159,190985,7,100925440
0.01,1,layers.10,0.5636311411532313,239395,424737,327395,336737,7,100925440
0.01,1,layers.11,0.5977081588815669,262676,439472,347975,354173,7,100925440
0.01,1,layers.12,0.5856726474022724,252781,431608,339241,345148,7,100925440
0.01,1,layers.13,0.599289142921994,232345,387701,306701,313345,7,100925440
0.01,1,layers.14,0.5794546698310075,234638,404929,319161,320406,7,100925440
0.01,1,layers.15,0.5698062596062538,232816,408588,320852,320552,7,100925440
0.01,1,layers.16,0.5904089086721519,228405,386859,308121,307143,7,100925440
0.01,1,layers.17,0.6093770067535967,251471,412669,329892,334248,7,100925440
0.01,1,layers.18,0.6081573293845579,229580,377501,302994,304087,7,100925440
0.01,1,layers.19,0.6199985684632453,225212,363246,289228,299230,7,100925440
0.01,1,layers.2,0.3734752308740127,115703,309801,199238,226266,7,100925440
0.01,1,layers.20,0.6503371484690748,247000,379803,309035,317768,7,100925440
0.01,1,layers.21,0.6108822355738156,217380,355846,281093,292133,7,100925440
0.01,1,layers.22,0.5578981880651288,205894,369053,281448,293499,7,100925440
0.01,1,layers.23,0.554373206045973,209170,377309,284575,301904,7,100925440
0.01,1,layers.24,0.49873315090706394,201761,404547,291431,314877,7,100925440
0.01,1,layers.25,0.5224365203672158,228485,437345,325000,340830,7,100925440
0.01,1,layers.26,0.5150501518146341,223574,434082,317318,340338,7,100925440
0.01,1,layers.27,0.5208973477031262,204447,392490,290240,306697,7,100925440
0.01,1,layers.28,0.506739065295984,180955,357097,260717,277335,7,100925440
0.01,1,layers.29,0.4673495718809868,179301,383655,276381,286575,7,100925440
0.01,1,layers.3,0.390076692478321,126088,323239,223973,225354,7,100925440
0.01,1,layers.30,0.4760632122992439,188641,396252,277710,307183,7,100925440
0.01,1,layers.31,0.417395945660361,154055,369086,255622,267519,7,100925440
0.01,1,layers.32,0.4152413536813462,135203,325601,227764,233040,7,100925440
0.01,1,layers.33,0.40311526847220913,136698,339104,229166,246636,7,100925440
0.01,1,layers.34,0.36412210193746225,141066,387414,263369,265111,7,100925440
0.01,1,layers.35,0.34354860173760954,126497,368207,249839,244865,7,100925440
0.01,1,layers.4,0.4051450764279012,136448,336788,232824,240412,7,100925440
0.01,1,layers.5,0.3937827462153222,163093,414170,288170,289093,7,100925440
0.01,1,layers.6,0.3725975494897279,173275,465046,315197,323124,7,100925440
0.01,1,layers.7,0.42868970230064307,195726,456568,318743,333551,7,100925440
0.01,1,layers.8,0.4856580902395485,227169,467755,345892,349032,7,100925440
0.01,1,layers.9,0.5352896067483045,223371,417290,316716,323945,7,100925440
0.025,1,layers.0,0.2523003501827216,218234,864977,504045,579166,7,100925440
0.025,1,layers.1,0.2295499408949537,160011,697064,412650,444425,7,100925440
0.025,1,layers.10,0.44923350053542244,478245,1064580,763217,779608,7,100925440
0.025,1,layers.11,0.4940598784808268,538298,1089540,831901,795937,7,100925440
0.025,1,layers.12,0.48376210696736444,545018,1126624,828878,842764,7,100925440
0.025,1,layers.13,0.4182062860178467,497535,1189688,838436,848787,7,100925440
0.025,1,layers.14,0.43553325243023006,485941,1115738,793518,808161,7,100925440
0.025,1,layers.15,0.4206765888783633,452070,1074626,749315,777381,7,100925440
0.025,1,layers.16,0.4244969300091495,481121,1133391,798463,816049,7,100925440
0.025,1,layers.17,0.5006426591974561,539080,1076776,794916,820940,7,100925440
0.025,1,layers.18,0.395332347641191,464440,1174809,820216,819033,7,100925440
0.025,1,layers.19,0.4955082271825691,517872,1045133,777394,785611,7,100925440
0.025,1,layers.2,0.322650979857108,245942,762254,485064,523132,7,100925440
0.025,1,layers.20,0.5860792953321002,580467,990424,785513,785378,7,100925440
0.025,1,layers.21,0.5744043756266934,500100,870641,685533,685208,7,100925440
0.025,1,layers.22,0.5449711928512397,460935,845797,643993,662739,7,100925440
0.025,1,layers.23,0.590655916926839,501914,849757,662619,689052,7,100925440
0.025,1,layers.24,0.53738698550745,458979,854094,635074,677999,7,100925440
0.025,1,layers.25,0.48757970311282556,484349,993374,720230,757493,7,100925440
0.025,1,layers.26,0.4394310979930086,449023,1021828,713436,757415,7,100925440
0.025,1,layers.27,0.37291805807369643,414865,1112483,743311,784037,7,100925440
0.025,1,layers.28,0.3942672497534833,430226,1091204,752493,768937,7,100925440
0.025,1,layers.29,0.453879057359828,402898,887677,634084,656491,7,100925440
0.025,1,layers.3,0.3498609400004515,294486,841723,564742,571467,7,100925440
0.025,1,layers.30,0.45700665234516513,396116,866762,608236,654642,7,100925440
0.025,1,layers.31,0.394433134612093,324921,823767,568747,579941,7,100925440
0.025,1,layers.32,0.3946943576005052,304380,771179,531774,543785,7,100925440
0.025,1,layers.33,0.3768357613917491,275248,730419,498908,506759,7,100925440
0.025,1,layers.34,0.36826706016084876,276025,749524,514165,511384,7,100925440
0.025,1,layers.35,0.27251441981883434,250123,917834,560879,607078,7,100925440
0.025,1,layers.4,0.30067015356780996,318413,1059011,667445,709979,7,100925440
0.025,1,layers.5,0.3933884335227545,344886,876706,600528,621064,7,100925440
0.025,1,layers.6,0.3600663376225957,344990,958129,654390,648729,7,100925440
0.025,1,layers.7,0.40015800943776464,448758,1121452,790391,779819,7,100925440
0.025,1,layers.8,0.4069650154424634,495053,1216451,863852,847652,7,100925440
0.025,1,layers.9,0.4539833042304418,478897,1054878,763366,770409,7,100925440
0.05,1,layers.0,0.2148970176608137,421646,1962084,1191994,1191736,7,100925440
0.05,1,layers.1,0.2054770388757657,256610,1248850,736724,768736,7,100925440
0.05,1,layers.10,0.448980799619287,735893,1639030,1178933,1195990,7,100925440
0.05,1,layers.11,0.43446500607343097,804415,1851507,1337273,1318649,7,100925440
0.05,1,layers.12,0.5044178649269164,832235,1649892,1224243,1257884,7,100925440
0.05,1,layers.13,0.5837164172545818,823576,1410918,1094930,1139564,7,100925440
0.05,1,layers.14,0.561283611738149,777027,1384375,1072981,1088421,7,100925440
0.05,1,layers.15,0.5414409061731308,748169,1381811,1059280,1070700,7,100925440
0.05,1,layers.16,0.5787214387880413,686620,1186443,928118,944945,7,100925440
0.05,1,layers.17,0.5959512760341993,814694,1367048,1081127,1100615,7,100925440
0.05,1,layers.18,0.6266395465012854,822883,1313168,1064505,1071546,7,100925440
0.05,1,layers.19,0.5204951948745329,857901,1648240,1216221,1289920,7,100925440
0.05,1,layers.2,0.33390558419024774,418755,1254112,796881,875986,7,100925440
0.05,1,layers.20,0.4764817290000391,865196,1815801,1317380,1363617,7,100925440
0.05,1,layers.21,0.3525931670553973,728351,2065698,1376478,1417571,7,100925440
0.05,1,layers.22,0.43245658217713767,786469,1818608,1292122,1312955,7,100925440
0.05,1,layers.23,0.544608018089446,909454,1669924,1284642,1294736,7,100925440
0.05,1,layers.24,0.507039060609534,796244,1570380,1152832,1213792,7,100925440
0.05,1,layers.25,0.5169467670002253,809870,1566641,1159297,1217214,7,100925440
0.05,1,layers.26,0.46267566185245623,778877,1683419,1194291,1268005,7,100925440
0.05,1,layers.27,0.4600629088763043,732779,1592780,1124260,1201299,7,100925440
0.05,1,layers.28,0.42676611270757964,688346,1612935,1100599,1200682,7,100925440
0.05,1,layers.29,0.34358311412289555,701919,2042938,1331629,1413228,7,100925440
0.05,1,layers.3,0.3083596875369085,467341,1515571,956856,1026056,7,100925440
0.05,1,layers.30,0.30583090170047766,725389,2371863,1490545,1606707,7,100925440
0.05,1,layers.31,0.32201268125413174,659045,2046643,1356819,1348869,7,100925440
0.05,1,layers.32,0.3124176228282983,590449,1889935,1256713,1223671,7,100925440
0.05,1,layers.33,0.32580877238659073,518077,1590126,1077307,1030896,7,100925440
0.05,1,layers.34,0.33000347866419294,455352,1379840,912465,922727,7,100925440
0.05,1,layers.35,0.28661077886498787,390539,1362611,855482,897668,7,100925440
0.05,1,layers.4,0.34287188897809384,579963,1691486,1104144,1167305,7,100925440
0.05,1,layers.5,0.3644947177005496,612954,1681654,1148403,1146205,7,100925440
0.05,1,layers.6,0.337365075067714,553274,1639986,1076373,1116887,7,100925440
0.05,1,layers.7,0.34385439102351195,610814,1776374,1156235,1230953,7,100925440
0.05,1,layers.8,0.38565114729015854,740031,1918913,1333046,1325898,7,100925440
0.05,1,layers.9,0.440575528595306,762575,1730861,1242749,1250687,7,100925440
0.1,1,layers.0,0.2485623750245784,514501,2069907,1331284,1253124,7,100925440
0.1,1,layers.1,0.21213507308945476,417859,1969778,1122224,1265413,7,100925440
0.1,1,layers.10,0.4618768010453179,1022271,2213298,1603242,1632327,7,100925440
0.1,1,layers.11,0.5858173797647548,1150840,1964503,1521261,1594082,7,100925440
0.1,1,layers.12,0.6076528660503284,1251709,2059908,1625348,1686269,7,100925440
0.1,1,layers.13,0.590143373460369,1184786,2007624,1572940,1619470,7,100925440
0.1,1,layers.14,0.568733733421259,1166027,2050216,1588394,1627849,7,100925440
0.1,1,layers.15,0.5836265577841578,1142641,1957829,1535856,1564614,7,100925440
0.1,1,layers.16,0.543021441489961,1137328,2094444,1621530,1610242,7,100925440
0.1,1,layers.17,0.5512897958016119,1310525,2377198,1818925,1868798,7,100925440
0.1,1,layers.18,0.5757660974743717,1255063,2179814,1725203,1709674,7,100925440
0.1,1,layers.19,0.6056935757181907,1282498,2117404,1682351,1717551,7,100925440
0.1,1,layers.2,0.3010728149754051,625346,2077059,1299025,1403380,7,100925440
0.1,1,layers.20,0.6192653968361663,1350829,2181341,1768231,1763939,7,100925440
0.1,1,layers.21,0.6146174519689668,1292326,2102651,1686257,1708720,7,100925440
0.1,1,layers.22,0.5058120370258926,1302771,2575603,1909779,1968595,7,100925440
0.1,1,layers.23,0.46706690156893127,1485957,3181465,2309921,2357501,7,100925440
0.1,1,layers.24,0.3839821078921732,1234092,3213931,2205350,2242673,7,100925440
0.1,1,layers.25,0.39436776842978233,1311513,3325609,2302406,2334716,7,100925440
0.1,1,layers.26,0.43231003467385826,1166995,2699440,1893371,1973064,7,100925440
0.1,1,layers.27,0.44429853803863273,1138188,2561764,1789821,1910131,7,100925440
0.1,1,layers.28,0.4473457569910014,1079363,2412816,1692984,1799195,7,100925440
0.1,1,layers.29,0.42503255757689573,1004893,2364273,1636869,1732297,7,100925440
0.1,1,layers.3,0.3224050051313761,750820,2328810,1510987,1568643,7,100925440
0.1,1,layers.30,0.414914389877444,1010168,2434642,1656191,1788619,7,100925440
0.1,1,layers.31,0.33997238788994427,841432,2475001,1597406,1719027,7,100925440
0.1,1,layers.32,0.3104882101442611,867600,2794309,1737109,1924800,7,100925440
0.1,1,layers.33,0.2779055418247034,795862,2863786,1739545,1920103,7,100925440
0.1,1,layers.34,0.2580294944453631,858219,3326050,2125546,2058723,7,100925440
0.1,1,layers.35,0.2528068625279872,682666,2700346,1664138,1718874,7,100925440
0.1,1,layers.4,0.3625611041974744,786039,2168018,1411925,1542132,7,100925440
0.1,1,layers.5,0.3709846592400222,839680,2263382,1482671,1620391,7,100925440
0.1,1,layers.6,0.37106404088440986,864682,2330277,1565209,1629750,7,100925440
0.1,1,layers.7,0.44603452014420397,857773,1923109,1346693,1434189,7,100925440
0.1,1,layers.8,0.47560600842318246,948707,1994733,1465032,1478408,7,100925440
0.1,1,layers.9,0.4764441337570201,1044154,2191556,1581322,1654388,7,100925440
0.15,1,layers.0,0.28070426492619655,698324,2487757,1542315,1643766,7,100925440
0.15,1,layers.1,0.19704961472483032,408701,2074102,1218830,1263973,7,100925440
0.15,1,layers.10,0.5117970114518724,1335326,2609093,1939751,2004668,7,100925440
0.15,1,layers.11,0.5719865152990449,1532627,2679481,2062345,2149763,7,100925440
0.15,1,layers.12,0.5805683649023935,1668042,2873119,2255494,2285667,7,100925440
0.15,1,layers.13,0.5619605246878644,1707834,3039064,2404028,2342870,7,100925440
0.15,1,layers.14,0.5448440981406439,1672606,3069880,2412288,2330198,7,100925440
0.15,1,layers.15,0.49735980386614925,1706910,3431942,2620645,2518207,7,100925440
0.15,1,layers.16,0.5220293633020705,1743446,3339747,2603377,2479816,7,100925440
0.15,1,layers.17,0.5731940231763465,1958565,3416932,2715899,2659598,7,100925440
0.15,1,layers.18,0.5449180786161965,1738693,3190742,2524023,2405412,7,100925440
0.15,1,layers.19,0.5659856525102541,1627168,2874928,2264291,2237805,7,100925440
0.15,1,layers.2,0.3165115572719929,673184,2126886,1338782,1461288,7,100925440
0.15,1,layers.20,0.5518521617833337,1635479,2963618,2305580,2293517,7,100925440
0.15,1,layers.21,0.5769205161078408,1559685,2703466,2117788,2145363,7,100925440
0.15,1,layers.22,0.5416437977092354,1652006,3049986,2323021,2378971,7,100925440
0.15,1,layers.23,0.556877687734937,1777450,3191814,2447434,2521830,7,100925440
0.15,1,layers.24,0.4684017030101689,1660492,3545017,2546042,2659467,7,100925440
0.15,1,layers.25,0.3941797893155174,1710421,4339190,2981877,3067734,7,100925440
0.15,1,layers.26,0.3556362070282533,1517765,4267746,2891436,2894075,7,100925440
0.15,1,layers.27,0.3870853949278705,1594397,4118980,2822379,2890998,7,100925440
0.15,1,layers.28,0.4301180689900182,1375355,3197622,2225438,2347539,7,100925440
0.15,1,layers.29,0.3828794856984709,1287984,3363941,2255553,2396372,7,100925440
0.15,1,layers.3,0.27297161987826496,791143,2898261,1807197,1882207,7,100925440
0.15,1,layers.30,0.4087769584503706,1281387,3134685,2142346,2273726,7,100925440
0.15,1,layers.31,0.34057660348950836,969970,2848023,1856352,1961641,7,100925440
0.15,1,layers.32,0.32826170226986734,967532,2947441,1911633,2003340,7,100925440
0.15,1,layers.33,0.3046700986957003,867900,2848655,1822521,1894034,7,100925440
0.15,1,layers.34,0.26930503327117594,912019,3386565,2089140,2209444,7,100925440
0.15,1,layers.35,0.19831731742576705,906091,4568895,2661337,2813649,7,100925440
0.15,1,layers.4,0.28094873692836797,1077176,3834066,2445148,2466094,7,100925440
0.15,1,layers.5,0.27662562816599334,1016870,3675979,2316859,2375990,7,100925440
0.15,1,layers.6,0.30795101769395017,1044746,3392572,2157013,2280305,7,100925440
0.15,1,layers.7,0.38280830685513395,1131901,2956835,1976594,2112142,7,100925440
0.15,1,layers.8,0.48880898329757594,1269958,2598066,1866850,2001174,7,100925440
0.15,1,layers.9,0.5523398502233533,1313874,2378742,1810699,1881917,7,100925440
